,Country Name,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
103,Kiribati,,1.169785261,1.156943679,1.384927273,1.349654078,1.342015743,1.338472128,1.40261066,1.422731638,1.302488327,1.290351152,1.28392601,0.801865816,0.843560576,0.87323606,0.881425619,1.023674726,1.128832579,1.093161225,1.186959267
104,St. Kitts and Nevis,,1.169785261,1.36335969,1.2821244,1.20838666,0.802670181,0.920431793,1.091652513,1.036112189,0.957588255,0.975788057,0.958863378,0.572488189,0.582326353,0.626330733,0.647076666,0.696238518,0.723924637,0.940669954,0.955552101
105,"Korea, Rep.",0.241773605,0.248543099,0.428842574,0.485128582,0.423855454,0.566254735,0.420968682,0.409627974,0.325895816,0.412495643,0.267103314,0.278578639,0.108568802,0.16101411,0.163468957,0.385621011,0.637072742,0.55120641,0.566344142,0.662571192
106,Kuwait,-0.146744311,0.294286907,0.345240027,0.253690273,0.412733108,0.620643914,0.501767993,0.353407443,0.451988816,0.311102718,0.203606218,0.16605559,0.149006546,-0.213420272,-0.049683165,-0.045865465,0.101598054,0.192640528,0.250931323,0.299016237
107,Lao PDR,-0.103369668,-1.232353568,-0.611157954,-0.491447717,-0.085298561,-0.176476792,0.017276132,-0.158048227,-0.282062978,-0.058007225,0.03373903,0.0674439,0.498692989,0.541362047,0.532291293,0.396687716,0.408125371,0.516314864,0.67892766,0.726245761
108,Lebanon,-0.354815215,-0.459642589,-0.713360965,-0.999740839,-1.803862691,-2.119095325,-1.876608849,-1.561696887,-1.62501502,-1.558287501,-1.664812326,-1.690353394,-1.697941303,-1.702586532,-1.618972659,-1.627562046,-1.629085422,-1.672520995,-1.618379474,-1.493480563
109,Liberia,-2.189619541,-2.159392834,-1.365385771,-1.357908726,-1.326841235,-1.244839549,-1.283122301,-1.050554633,-0.46852529,-0.42737025,-0.484476507,-0.475507081,-0.615449607,-0.818025708,-0.437407762,-0.33308503,-0.211711287,-0.331433713,-0.367163062,-0.241881981
110,Libya,-0.095380805,0.120704226,0.355680615,0.448557079,0.358128875,0.747057617,0.808881164,0.831896722,0.028088447,-1.287379265,-1.58695972,-1.844076514,-2.353407145,-2.196628332,-2.283329964,-2.362225771,-2.444217205,-2.568074226,-2.461195707,-2.366909742
111,St. Lucia,0.362931639,1.169785261,1.218339324,1.000114918,0.86010623,0.617986262,0.640764356,0.685753644,0.790275514,0.849078357,0.893705666,0.853357732,0.816450417,0.853690803,1.018932462,0.989434838,1.006894827,0.913268566,0.865856767,0.853992939
112,Liechtenstein,1.282766938,1.465131164,1.515257955,1.384927273,1.349654078,1.342015743,1.338472128,1.553163767,1.54408741,1.490579605,1.389199615,1.397171617,1.458861828,1.457840443,1.47792685,1.481363416,1.475574017,1.615635753,1.693371892,1.636274576
113,Sri Lanka,-0.777628899,-0.833158433,-1.010440588,-1.152236819,-1.421550751,-1.751283646,-1.798595548,-1.340903044,-0.942946851,-0.72477144,-0.717079222,-0.612895429,-0.330464035,0.090368114,-0.004029535,-0.071165547,-0.145270884,-0.217622802,-0.084873721,-0.317933023
114,Lesotho,-0.047421191,0.099674545,0.358144611,-0.002811341,-0.124705359,-0.391314209,-0.204756096,0.326155901,0.456775397,0.383940756,0.274199098,0.338074297,-0.332812041,-0.308428764,-0.236465156,-0.186698511,-0.178593338,-0.421510428,-0.252464235,-0.219594419
115,Lithuania,0.893210649,1.050185442,0.76600486,0.779100299,0.870995998,0.817851543,0.746765077,0.631581247,0.715260625,0.671200335,0.786209881,0.964532316,0.742136419,0.759793997,0.828279972,0.775797248,0.741042197,0.779812694,0.927757382,0.815429747
116,Luxembourg,1.637916565,1.44070816,1.315435052,1.331648588,1.399898887,1.483718038,1.511939526,1.450381756,1.461218596,1.317426801,1.331918836,1.335248113,1.378323793,1.439398408,1.419484735,1.326013207,1.362696052,1.349190593,1.230695248,1.20638001
117,Latvia,0.944357157,1.001643181,0.616755247,0.814021409,0.838368714,0.561930537,0.203508124,0.348279804,0.527854025,0.320002139,0.453626722,0.593635261,0.487268358,0.443747222,0.479069233,0.462217093,0.407373458,0.443465203,0.474999398,0.687567294
118,Kosovo,,,,,,,1.012082815,0.430509388,-1.044821143,-1.04214704,-1.038502336,-0.966146648,-0.340774536,-0.199357048,-0.282406956,-0.246099919,-0.673299015,-0.331690282,-0.260956258,-0.120379224
119,"Macao SAR, China",0.547456384,1.1208992,1.35202682,1.285614014,0.97331202,0.456923127,0.479434997,0.605377018,0.573578119,0.607760489,0.628785551,0.757722914,1.206168532,1.202256441,1.417061567,1.430735946,1.253313184,1.238523126,1.152698874,1.045439243
120,Morocco,-0.261418521,-0.407007366,-0.312668711,-0.556680739,-0.461343467,-0.501324236,-0.571273208,-0.398299634,-0.383013308,-0.392256796,-0.470458776,-0.493017614,-0.446265608,-0.341487408,-0.312573463,-0.373987466,-0.345210612,-0.339893311,-0.353218377,-0.396076441
121,Monaco,,1.169785261,1.11256206,1.030053735,1.007802725,1.037468791,1.029076695,0.977230787,0.964173734,1.042408824,1.048162341,1.056243896,1.023347855,0.991801858,1.014576674,1.63033843,1.608017206,1.579369545,0.892201483,0.906690121
122,Moldova,-0.156634763,-0.131324723,-0.219342858,-0.40147987,-0.369664699,-0.014954031,-0.26793316,-0.583599746,-0.381340742,-0.049293749,0.046490479,0.000808572,-0.158987761,-0.327440172,-0.303559929,-0.318989366,-0.40448156,-0.393239886,-0.348765284,-0.205520451
123,Madagascar,-0.225308344,0.622443974,0.245569572,-0.018572573,0.185515359,0.089625657,-0.469336182,-0.733878493,-0.978338838,-0.705585897,-0.536136985,-0.65999341,-0.557235837,-0.427362889,-0.290094614,-0.30128175,-0.579418719,-0.320696473,-0.529670298,-0.635925055
124,Maldives,1.07719624,1.032264709,0.501932442,0.811711967,0.758358777,0.083186485,-0.164438739,-0.229707628,-0.166243851,-0.242630184,-0.365171462,0.125037372,0.679096162,0.420671523,0.420992821,0.232041091,0.089795142,0.032002181,0.387263983,0.502794147
125,Mexico,-0.058308262,-0.116878085,-0.21408245,-0.445820868,-0.636888444,-0.729851604,-0.804012358,-0.686627805,-0.726463437,-0.667768598,-0.662454188,-0.714223802,-0.853918791,-0.798699081,-0.629069388,-0.797446549,-0.648208022,-0.836903512,-0.856381536,-0.636740208
126,Marshall Islands,,1.169785261,1.131853342,1.070744872,1.040722609,1.088965535,1.012082815,1.385001779,1.153065562,1.061803818,1.026400208,1.054114819,0.989585757,0.919473767,0.207749218,0.874548256,0.729669452,0.755261958,0.630994618,0.61099118
127,North Macedonia,-1.038219452,-0.988194704,-0.851008296,-1.155975223,-0.736575305,-0.426525265,-0.295720577,-0.298555881,-0.518517077,-0.617963791,-0.492649525,-0.416076392,0.256382942,-0.287016064,-0.351204664,-0.254332393,-0.208728835,0.004356337,0.108251318,0.124911822
128,Mali,0.410831213,0.257701814,0.452396661,0.173916295,0.414196908,0.230479196,0.209998891,-0.075577624,-0.182899222,-0.708379745,-2.034328699,-1.722162127,-1.713988781,-1.685663939,-1.617232561,-1.906900883,-2.088723183,-2.201103926,-2.134110451,-2.352436543
129,Malta,1.598263383,1.547776222,1.317642331,1.380357146,1.231257558,1.269631863,1.27317667,1.249360085,1.253456235,1.06393671,1.065075159,1.042757869,1.125496984,1.063938618,1.080441356,1.249404788,1.283979058,1.02458334,1.014233351,0.972675502
130,Myanmar,-1.409957647,-1.153743505,-0.98474139,-0.899246156,-0.850372434,-1.066113353,-1.091803789,-1.294418812,-1.285928011,-1.111098409,-0.943674982,-1.140372396,-1.087580681,-1.165066719,-0.804619908,-1.084839106,-1.268852711,-1.328067183,-1.512335658,-2.065757036
131,Mongolia,1.170978546,0.963294148,0.775293171,0.878712356,0.646906972,0.668377757,0.539784849,0.609987438,0.597042263,0.606538892,0.471134812,0.491320789,0.791901171,0.716384351,0.797792852,0.788985789,0.833684564,0.634378731,0.721719682,0.654301584
132,Montenegro,,,,,0.047549605,0.108533092,0.767700613,0.817372143,0.584210992,0.565341532,0.596563041,0.504595459,0.219455272,0.140797719,0.27663064,-0.057744302,0.044278473,0.067673579,-0.059554223,-0.148919776
133,Mozambique,0.188492239,0.246098503,0.003256466,0.125595734,0.520101011,0.35761559,0.383096486,0.625379622,0.394421875,0.332048267,0.390493691,-0.22696647,-0.336002737,-0.513895094,-1.094004512,-0.928656161,-0.824564099,-0.749242008,-1.297751546,-1.228188634
134,Mauritania,0.3820467,0.059730738,-0.166340142,-0.224495947,0.240350217,-0.279368013,-0.643881679,-0.882854044,-1.076169848,-1.173678875,-1.133991718,-1.014761448,-0.589508355,-0.63780123,-0.746967673,-0.626936257,-0.62922591,-0.568760574,-0.720177472,-0.670254648
135,Martinique,0.547456384,0.851720035,1.25454545,1.189666033,1.104799986,1.085738063,0.592086017,0.401251554,0.395871073,0.618969917,0.581581712,0.626667917,0.913897812,0.983049035,0.999670088,1.001911044,0.976172328,0.773293197,0.630425751,0.663221478
136,Mauritius,1.116654158,1.009414434,0.974532723,1.027748823,0.780889988,0.879288077,0.890551448,0.707766652,0.640258789,0.946499407,0.971312404,0.944801748,0.667965949,0.998615384,1.013186932,0.971130371,0.868699968,0.809275508,0.882638097,0.85580951
137,Malawi,0.008120139,0.041576758,0.123799182,0.10663145,0.12009196,0.082379282,-0.061070625,0.053666811,0.043895766,-0.072912723,-0.002686169,-0.205809802,0.081093207,0.031896144,-0.113478549,-0.251163989,-0.43238017,-0.280175388,-0.11164514,-0.112530209
138,Malaysia,0.539594114,0.485534877,0.348003983,0.566449165,0.288379699,0.193307161,0.108542368,-0.04166092,0.143352136,0.077409767,-0.005212402,0.051791593,0.266619146,0.258957565,0.136824623,0.116410345,0.251568764,0.143876806,0.113924153,0.138853475
139,Namibia,0.148751169,0.478074342,0.664763033,0.625976086,0.78224957,1.018760681,1.201014876,0.929570854,0.846940041,0.911657512,0.978104293,0.958809972,0.608740628,0.733112812,0.710089684,0.628351569,0.691502392,0.529649496,0.529492319,0.547819197
140,Niger,-0.129554793,0.042194888,-0.505270839,-0.4860107,-0.227475315,-0.459753156,-0.670321345,-1.150037766,-1.160744548,-0.878004491,-1.148130894,-1.321799397,-1.175840497,-1.066546202,-1.103307009,-1.26576364,-1.364557862,-1.410086632,-1.657888293,-1.61629951
141,Nigeria,-1.626329303,-1.635588288,-1.754415751,-1.666500449,-2.034077644,-2.014056444,-1.860711932,-1.994553804,-2.211123228,-1.956454515,-2.042073727,-2.088478327,-2.130276442,-1.925442815,-1.877709866,-1.999155045,-2.101823092,-1.920183301,-1.87046504,-1.779303193
142,Nicaragua,-0.093183674,-0.368299216,-0.341314167,-0.339232922,-0.267819613,-0.120370902,-0.222542554,-0.305793792,-0.499709249,-0.269735813,-0.348777562,-0.249215871,-0.040780123,-0.086607538,-0.088797748,-0.048894219,-0.952392459,-1.004793763,-0.602020741,-0.467141122
143,Niue,,,,,,,,1.144098997,1.322361231,,,,,,,,0.989169538,1.326900601,1.361994624,1.185302734
144,Netherlands,1.302679896,1.16180563,1.016239166,0.988100886,0.902736187,0.778468788,0.863551974,0.945019245,0.940750122,1.113630772,1.187464714,1.143815398,1.045115352,0.926119328,0.912267506,0.921112537,0.85426724,0.847549617,0.859951735,0.915172875
145,Norway,1.608346105,1.204556227,1.196618319,1.295277238,1.252705693,1.145552516,1.285434484,1.276532531,1.332311511,1.337976933,1.327469826,1.352091908,1.11995852,1.161716104,1.200074434,1.170478702,1.141178608,1.170564771,1.246279836,1.103745222
146,Nepal,-1.717462897,-1.891852379,-2.149138451,-2.098404884,-1.894450188,-1.88537848,-1.834287405,-1.620081186,-1.583971143,-1.416443586,-1.381232262,-1.129146099,-0.72459954,-0.998334587,-0.84681201,-0.610694349,-0.561728776,-0.453802615,-0.195006311,-0.24300608
147,Nauru,,1.169785261,1.131853342,1.070744872,1.040722609,1.088965535,1.012082815,1.385001779,1.453984499,1.061803818,1.026400208,1.054114819,0.601334393,0.54376024,0.579077244,0.518839777,0.787621498,0.772843242,0.962256372,0.808413982
148,New Zealand,1.32036376,1.188374877,1.500026584,1.252252102,1.254492283,1.24336648,1.162643433,1.07115531,1.236488819,1.376731038,1.361365557,1.453926563,1.467927575,1.525453329,1.519183397,1.595223069,1.533905268,1.411302328,1.492021561,1.438623548
149,Oman,0.928577423,1.061505675,1.11596787,0.946494877,0.841323614,0.93981421,0.922186911,0.826832592,0.59024173,0.43244046,0.462077081,0.459530205,0.734907329,0.783339798,0.760053039,0.754382253,0.64771992,0.587534428,0.426988631,0.506666422
150,Pakistan,-1.637678623,-1.54904592,-1.582877994,-1.751388311,-2.024678469,-2.432705164,-2.573009491,-2.64452672,-2.675933123,-2.810035467,-2.677003622,-2.603302002,-2.401279211,-2.482707977,-2.483173132,-2.40630579,-2.269401312,-2.265187025,-1.785477161,-1.666778922
151,Panama,0.345927984,0.073229544,0.084138364,-0.157522634,-0.067905001,-0.061348125,-0.097780146,0.062279519,-0.116048209,-0.028218862,-0.179432675,-0.141260922,0.209008202,0.386077255,0.411430061,0.38981697,0.260900378,0.303619921,0.240987226,0.28578639
152,Palau,,1.169785261,1.131853342,1.070744872,1.040722609,1.088965535,1.012082815,1.385001779,1.453984499,1.061803818,1.026400208,1.054114819,0.989585757,0.919473767,0.950405359,0.874548256,0.849807501,0.877063215,0.93096453,0.950392365
153,Peru,-0.969909847,-1.162101626,-1.027399659,-0.975715458,-0.841553807,-0.774885893,-0.892661691,-1.180047989,-0.999915421,-0.760749698,-0.907364726,-0.80573976,-0.550656915,-0.397571415,-0.201726943,-0.259545833,-0.27044335,-0.152364984,-0.355914146,-0.40597254
154,Philippines,-0.858753324,-1.559809685,-1.705884457,-1.178786635,-1.638671637,-1.604885697,-1.779236317,-1.728763223,-1.650759578,-1.392181635,-1.18824029,-1.084253192,-0.713820934,-0.855662465,-1.379818797,-1.18508029,-1.092061639,-0.915112436,-0.753126085,-0.928916991
155,Papua New Guinea,-0.550169945,-0.55901736,-0.548657,-0.921983242,-0.869873524,-0.747831762,-0.610212266,-0.790807426,-0.808443785,-0.754677415,-0.590442359,-0.520246863,-0.339367092,-0.422148317,-0.504772067,-0.697866559,-0.677217662,-0.697371006,-0.702757478,-0.581851006
156,Poland,0.743997812,0.578085065,0.153857663,0.363082945,0.354031831,0.68284601,0.911096275,0.938135386,1.01733005,1.072062969,1.04947865,0.973354995,0.842940807,0.874852359,0.507241964,0.518378258,0.492541552,0.563653529,0.516105413,0.512429655
157,Puerto Rico,0.302352816,0.313361704,0.557232976,0.445573747,0.377330452,0.409872741,0.264064759,0.153662071,0.356976479,0.600148976,0.584973395,0.249155894,0.819992661,0.855120778,0.689354002,0.48473525,0.27777648,0.138034493,0.44015801,0.514221847
158,"Korea, Dem. Rep.",0.187998772,0.224566981,0.226076111,0.024262642,-0.020749725,0.537623465,0.524418473,-0.027152836,-0.296562105,-0.251826197,-0.012876378,-0.441554099,-1.134743333,-1.153404713,-0.680760682,-0.502160609,-0.347792953,-0.317571074,-0.414512873,-0.453303277
159,Portugal,1.437048197,1.289688826,0.969877243,1.016647577,0.952390611,0.821809351,0.987546325,0.787381768,0.717686951,0.741739273,0.775272608,0.748763442,0.806274414,0.917840123,0.974051416,1.118587017,1.129284501,1.066230536,1.021689177,0.952885866
160,Paraguay,-1.211351275,-0.749351561,-0.566143751,-0.652078152,-0.776525021,-0.740122914,-0.727450252,-0.883586049,-0.834862232,-0.692596555,-0.871902168,-0.735861599,-0.08862751,0.038498022,0.141789719,0.001770985,-0.079771213,-0.010348521,0.021052759,-0.002987438
161,Qatar,0.831208944,1.186481357,1.123904943,1.027679205,0.926921546,0.952527702,1.114876628,1.223285079,1.15385592,1.174731016,1.223598838,1.212546468,0.977457762,0.996630371,0.90023464,0.661161244,0.663570702,0.700104177,0.68641001,0.957880497
162,Réunion,,,0.429376394,0.476619095,0.703987658,0.699514151,0.441606164,0.401251554,0.395871073,0.416657001,0.431884825,0.423821241,0.257044077,0.285934329,0.316858262,0.31989339,0.259677052,0.2390863,0.228114411,0.258320719
163,Romania,0.464840323,0.320030123,0.059348613,0.085602649,0.148430079,0.198067933,0.180609092,0.359366298,0.273600399,0.186090663,0.082341559,0.179133072,0.049136128,0.189114437,0.277196616,0.056402251,0.046884775,0.561702192,0.53186214,0.533032238
164,Russian Federation,-0.724512279,-1.193151832,-1.514594436,-1.267701387,-0.908794343,-0.863382518,-0.749933898,-0.969926596,-0.929458737,-0.998262107,-0.817712665,-0.73609364,-0.943617463,-1.029335141,-0.946210265,-0.640630484,-0.541188955,-0.557384431,-0.683706701,-0.645444393
165,Rwanda,-1.651513219,-1.112522125,-1.186245203,-1.000212431,-0.684061944,-0.360214412,-0.327669591,-0.506896436,-0.272093862,-0.17711778,-0.230615199,-0.110951617,-0.313469648,0.013241149,-0.054899283,0.088095754,0.11040134,0.064239681,0.0832766,0.170438632
166,Samoa,1.097199082,1.271927476,1.158397198,1.132702708,1.098509073,1.004980683,1.097826838,0.957884192,0.765691876,0.988590956,0.99924016,0.98900789,1.12190485,1.183973908,1.197349429,1.178782463,1.167803764,1.157788515,1.157160163,1.109917641
167,Saudi Arabia,0.002424324,0.141017646,-0.654632509,-0.240614012,-0.522423804,-0.467305243,-0.336524427,-0.492535233,-0.226726979,-0.464799643,-0.480688244,-0.431784123,-0.285844654,-0.626398981,-0.464828491,-0.637824893,-0.622406602,-0.605890751,-0.617465675,-0.583859265
168,Sudan,-1.846431017,-1.977055788,-1.54903698,-1.973295927,-2.139077425,-2.362724781,-2.485348225,-2.647073746,-2.665277719,-2.522917271,-2.260563374,-2.193009615,-2.363084555,-2.162183285,-2.337218046,-1.977470279,-1.823436856,-1.701786637,-1.663594604,-1.93503511
169,Senegal,-0.273943573,-0.250177979,0.029510794,-0.204009935,-0.264316946,-0.244918704,-0.14859134,-0.205201,-0.41792497,-0.280602247,-0.108322032,-0.060722835,-0.198223099,-0.116664805,-0.218255326,-0.050536823,-0.101474032,0.04654783,-0.139079079,-0.169552103
170,Singapore,1.253566265,0.876536012,1.092955947,1.153349996,1.248492837,1.174211025,1.344676137,1.179591179,1.169414878,1.191421747,1.368174553,1.378178358,1.186271429,1.311752796,1.495758653,1.615669966,1.487936497,1.500786424,1.460859299,1.493189692
171,Solomon Islands,-0.43754518,0.359491646,0.018688953,-0.017183067,0.067208663,0.230097041,0.206393555,0.215018734,0.343293846,0.307558388,0.187316343,0.300382704,0.470224828,0.660984755,0.506028414,0.199040696,0.364527315,0.508222222,0.636625767,0.49097532
172,Sierra Leone,-0.691395998,-1.081210256,-0.514731526,-0.481067777,-0.302883804,-0.061578196,-0.239808902,-0.289030254,-0.236645371,-0.168444857,-0.279945284,-0.174718276,-0.104039676,-0.102516763,-0.159926459,-0.035861153,-0.08529795,-0.052844845,-0.299029827,-0.164547756
173,El Salvador,0.293994129,-0.180753872,-0.069100976,-0.033760875,-0.168158025,-0.007270731,0.039393112,-0.007116277,0.058842227,0.111001194,0.234583974,-0.033658903,-0.024590004,-0.016997365,-0.099291369,-0.260043442,-0.387688458,-0.106418103,-0.121829323,-0.211234391
174,San Marino,,1.169785261,1.131853342,1.070744872,1.040722609,1.088965535,1.012082815,1.385001779,1.453984499,1.061803818,1.026400208,1.054114819,0.989585757,0.919473767,0.950405359,0.874548256,0.849807501,0.898447454,0.892201483,0.906690121
175,Somalia,-2.368952036,-2.574820995,-2.878539562,-2.70559001,-2.746350288,-3.228497028,-3.28051734,-3.312951088,-3.130971432,-3.083846569,-2.860755444,-2.758686543,-2.515828133,-2.380827904,-2.357362509,-2.259042263,-2.260304689,-2.386645317,-2.576968193,-2.683239222
176,São Tomé and Principe,0.555834174,0.25944972,0.572325528,0.575508893,0.347574234,0.394139469,0.175346196,0.146619737,0.115442857,0.0078264,0.013335418,0.111840725,0.184183002,0.144042566,0.223286852,0.186047122,0.522385001,0.513909996,0.501609564,0.597510636
177,Suriname,0.492683351,0.483302504,0.302263439,0.233044505,-0.013915001,-0.017322771,0.099638082,0.147267401,0.082475461,0.119975284,0.079325452,0.132779226,0.249270841,0.256688297,0.162081346,0.126681313,0.065085433,0.101494126,0.42354694,0.374922007
178,Slovak Republic,0.940030038,0.947933495,0.593536019,0.89807272,0.784178674,1.036687136,1.082136154,0.920496821,1.053316832,0.974757314,1.08840096,1.119518161,1.039121151,0.874545217,0.721170664,0.909989417,0.743443489,0.66715771,0.632325232,0.559577465
179,Slovenia,1.303833246,1.18649447,1.081613421,1.092811227,1.085729003,1.098629355,1.149374366,0.936905801,0.866508842,0.969209671,0.935110688,0.88225168,0.965773404,0.953392744,0.990436018,0.873399794,0.901137114,0.807429194,0.710935533,0.760043502
180,Sweden,1.475257516,1.341613293,1.362226844,1.299904823,1.293933988,1.271478295,1.128336549,1.084638238,1.094170451,1.230688095,1.170597196,1.127778053,1.065414786,0.947106421,1.017940879,0.984416783,0.940556705,1.039472699,1.026380301,1.034035444
181,Eswatini,0.126366228,0.066245928,-0.00466019,-0.39314878,-0.27087,0.048026636,-0.077395976,-0.014716631,-0.076072693,-0.479735821,-0.407692343,-0.431911141,-0.500559747,-0.476151049,-0.488716841,-0.267025799,-0.373443812,-0.274552852,-0.055916823,-0.030135727
182,Seychelles,0.903408945,0.645857215,0.655790031,0.931847215,0.912748575,0.787657201,0.748909354,0.59813714,0.856766224,0.937754095,0.744266331,0.825588942,0.361632437,0.688779771,0.73300451,0.793362498,0.687558055,0.682731926,0.728249848,0.761109173
183,Syrian Arab Republic,0.277536005,0.063645199,-0.285746336,-0.461608589,-0.278217822,-0.339876115,-0.339036047,-0.509100556,-0.805789709,-2.012106895,-2.682273865,-2.681142807,-2.74882412,-2.974081039,-2.916323185,-2.620819092,-2.743686676,-2.72988081,-2.708137989,-2.663444519
184,Chad,-1.559618831,-1.372430205,-1.539456844,-1.442237139,-1.831755042,-1.868080497,-1.965196609,-1.726229668,-1.524827719,-1.318085194,-1.044117332,-1.089472294,-1.568882704,-0.974552572,-1.302364707,-1.287527919,-1.483272433,-1.343743205,-1.245307803,-1.335539699
185,Togo,0.057386961,-0.185996637,-0.314870864,-1.44021821,-0.527322233,-0.341404855,-0.168963,-0.165575549,-0.179348394,-0.162598491,-0.386457771,-0.35371083,-0.167126864,-0.231348053,-0.172353581,-0.882035971,-0.893912494,-0.919564307,-0.91657424,-0.801819801
186,Thailand,0.506276667,-0.145084381,-0.717405677,-0.870126605,-1.130200148,-1.112847924,-1.272093296,-1.42447114,-1.442788363,-1.133533716,-1.216630697,-1.311682701,-0.906386316,-0.99442929,-0.988581419,-0.75284487,-0.799671888,-0.483683407,-0.575292408,-0.545783877
187,Tajikistan,-0.982307971,-1.099491715,-1.307453394,-1.392462134,-1.386144876,-0.752052188,-0.830599308,-1.025394559,-1.034538388,-1.023233891,-1.240859747,-1.182374001,-0.693340778,-0.882642269,-0.77775985,-0.673529148,-0.747465432,-0.520874679,-0.506825924,-0.607831001
188,Turkmenistan,0.070417747,0.053215541,-0.115211934,0.07271339,-0.244654402,0.277233392,0.537688017,0.485472977,0.334105611,0.234129071,0.42808789,0.2490955,0.074206032,-0.087798864,-0.189692512,-0.12590234,-0.01283655,-0.185278386,-0.200595751,-0.31902495
189,Timor-Leste,-0.486890376,-0.286732972,-0.156887859,-0.707215548,-1.156498313,-1.102678061,-0.798321664,-0.56560111,-0.467514545,-0.462352425,-0.284831136,-0.384680241,-0.179694876,-0.271886349,-0.010503778,0.071511343,0.234089255,0.233639792,0.179215446,0.172169834
190,Tonga,,0.629589558,0.817679942,0.677347898,0.467800647,0.28097713,0.281706721,0.215018734,0.689703107,0.937798142,0.894514441,0.935446382,0.84719646,0.88633436,0.91781497,0.790295601,0.865186155,1.03230691,1.025091887,1.074101686
191,Trinidad and Tobago,-0.094292156,-0.250032127,-0.06832727,-0.121956371,-0.237762183,-0.188574344,-0.11730054,-0.141767442,-0.050823182,0.141080409,0.104277603,0.093686096,0.247864336,0.286114305,0.286351979,0.276504427,0.237681374,0.100833662,0.12158145,0.154863179
192,Tunisia,0.154225796,0.317870796,0.148958027,0.024227452,0.20851244,0.158262476,0.099821232,0.059611708,-0.063976362,-0.353741795,-0.721316934,-0.902563274,-0.851661503,-0.96038723,-1.141326785,-1.024681807,-0.868881702,-0.869923055,-0.580146015,-0.69575119
193,Türkiye,-0.803475082,-0.766690612,-0.833764553,-0.601551175,-0.590213001,-0.819362879,-0.823874354,-1.030790567,-0.915285528,-0.959997058,-1.22053194,-1.249932528,-1.086035967,-1.493914008,-2.009063005,-1.788513899,-1.318893433,-1.371727586,-1.136895299,-1.098093987
194,Tuvalu,,1.169785261,1.270095468,1.384927273,1.349654078,1.342015743,1.338472128,1.40261066,1.422731638,1.302488327,1.290351152,1.28392601,1.299327254,1.39128828,1.413419366,1.241720915,1.417627215,1.19691658,1.188146591,1.283899307
195,"Taiwan, China",0.698526144,0.637641311,0.612769246,0.671792984,0.675702274,0.552529633,0.841073275,0.569273055,0.85661,0.946774662,0.89138478,0.873134315,0.766413093,0.920499682,0.925664425,0.864721537,0.846277058,0.788458943,0.774144053,0.780216455
196,Tanzania,-0.253289312,-0.85554719,-0.671642244,-0.583453715,-0.357518166,-0.387062371,-0.228933871,0.089181244,0.014471621,-0.024133479,0.051454291,-0.162120849,-0.597118556,-0.41619435,-0.440994799,-0.561928689,-0.570935011,-0.373524189,-0.466188371,-0.436965555
197,Uganda,-1.417437673,-1.560963392,-1.304773092,-1.417224765,-1.140345216,-0.916478336,-0.87574017,-0.991805792,-1.000558257,-0.976101816,-0.86896652,-0.838690639,-0.941126168,-0.804501653,-0.715322733,-0.571629286,-0.702562273,-0.691217363,-0.809593379,-0.859658301
198,Ukraine,-0.293485135,-0.363617957,-0.471536189,-0.285366565,-0.036877617,0.172825918,0.042514395,-0.302319407,0.013131719,-0.070431463,-0.092274904,-0.77728498,-2.020833492,-1.961800098,-1.856479883,-1.870537519,-1.869737387,-1.423575878,-1.137996554,-1.098818898
199,Uruguay,0.838327348,0.711256564,0.590961158,0.777662575,0.898599565,0.835530937,0.845082819,0.789260983,0.824986041,0.957096934,0.709167778,0.804738224,0.991879582,1.004238248,1.062580466,1.050780296,1.034956813,1.038879156,1.052870631,1.046310663
200,United States,0.285476923,0.08044035,-0.233039826,-0.060543258,0.490835488,0.374478042,0.582659543,0.447313607,0.438403934,0.591247261,0.632442117,0.643072605,0.582419634,0.678062379,0.402302891,0.291817456,0.421417832,0.134975299,0.033437986,0.004954324
201,Uzbekistan,-1.056883574,-1.29919517,-1.455516696,-1.957895637,-1.784659505,-1.362033367,-1.207106471,-0.950552523,-0.720438123,-0.599719346,-0.518739343,-0.53607899,-0.273108631,-0.373036414,-0.272570699,-0.237850487,-0.295807242,-0.284819692,-0.429463804,-0.239797637
202,St. Vincent and the Grenadines,0.362931639,0.764638484,1.026823997,1.147587776,1.059123635,0.788463771,0.800574362,0.728931725,0.790275514,0.849078357,0.928883851,0.853357732,0.816450417,1.004724503,1.018932462,0.888466477,0.84085685,0.953555167,1.037565231,1.041730046
203,"Venezuela, RB",-1.317897201,-1.286444664,-1.391585588,-1.244332433,-1.252867579,-1.229670167,-1.312438846,-1.277789474,-1.256236672,-1.094045997,-1.02713263,-1.077632427,-0.852002203,-0.977180898,-1.024603605,-1.27208209,-1.351145864,-1.536777735,-1.550174952,-1.526048303
204,Virgin Islands (U.S.),,,0.839443207,0.442666382,0.508818448,0.483246595,0.500850797,-0.143221498,0.339058101,0.860623062,0.679576159,0.846709192,1.164254904,1.249272108,0.999670088,1.001911044,0.976172328,1.065073848,1.007451892,0.426804513
205,Vietnam,0.353681147,0.126424372,0.150153518,0.484037668,0.405120254,0.251871973,0.165260822,0.271775961,0.148407876,0.189088449,0.267358661,0.250577271,-0.022347357,0.069970489,0.233591929,0.230203792,0.05850875,0.025495587,-0.079572558,-0.114602096
