"Data Source","World Development Indicators",

"Last Updated Date","2022-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Georgia","GEO","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","160","130","110","110","70","80","110","90","70","70","60","60","60","60","60","50","50","60","60","60","60","70","70","90","100","100","110","100","90","90","","",
"Ghana","GHA","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","180","180","190","200","200","210","220","230","250","260","220","210","210","200","200","190","190","190","190","210","210","230","260","270","270","280","270","270","290","300","","",
"Gibraltar","GIB","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea-Bissau","GNB","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","10","0","10","10","20","20","20","20","20","20","20","20","20","20","20","20","20","10","10","10","","",
"Greece","GRC","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","530","540","550","560","570","580","590","600","620","620","650","660","670","700","700","720","720","750","730","740","690","650","600","550","550","540","520","520","510","490","","",
"Grenada","GRD","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","190","190","200","200","200","220","220","230","250","280","280","300","350","360","370","380","380","400","390","420","440","450","470","480","500","530","580","590","600","630","","",
"Guam","GUM","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","20","20","20","20","20","20","20","30","30","20","30","30","30","30","20","20","20","20","20","30","30","30","30","30","30","30","30","30","30","","",
"High income","HIC","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90940","90890","92880","93700","95820","97760","100270","101610","102530","103850","105960","106140","106790","108920","110950","112560","113990","115850","113740","109780","113640","112870","112540","114600","114240","115290","115550","116390","117340","115860","","",
"Hong Kong SAR, China","HKG","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","110","110","110","120","130","120","130","140","140","150","160","160","160","190","190","190","190","200","210","210","220","230","240","200","220","220","","",
"Heavily indebted poor countries (HIPC)","HPC","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3830","3920","4070","4150","4370","4530","4720","4890","5070","5160","5240","5360","5610","5800","6030","6180","6360","6360","6580","6870","7140","7390","7380","7720","8030","8230","8430","8490","8610","8780","","",
"Croatia","HRV","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","160","160","140","140","140","150","160","170","170","180","170","180","180","200","200","200","200","210","210","200","200","200","200","200","180","190","190","200","200","210","","",
"Haiti","HTI","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70","70","70","70","60","70","80","80","80","80","80","90","90","90","90","90","90","100","100","100","110","110","110","110","110","120","120","120","130","130","","",
"Hungary","HUN","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","400","370","340","330","320","320","320","320","330","340","320","330","340","340","350","390","410","420","440","460","450","430","420","410","430","450","450","460","460","470","","",
"IBRD only","IBD","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70820","71790","71520","72060","71220","73310","75010","75650","76220","76140","82630","83740","86250","90480","96440","100860","105540","109990","113810","115720","121850","127400","132040","135640","137160","138170","139050","142640","145970","148430","","",
"IDA & IBRD total","IBT","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81560","82780","82730","83400","82800","85110","87290","88370","89290","89560","96370","97890","100850","105480","111970","116780","121820","126610","130880","133280","140050","146240","151260","155560","157670","159050","160650","164730","168460","171370","","",
"IDA total","IDA","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10740","10990","11210","11340","11580","11800","12280","12720","13070","13420","13740","14150","14600","15000","15530","15920","16280","16620","17070","17560","18200","18840","19220","19920","20510","20880","21600","22090","22490","22940","","",
"IDA blend","IDB","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5610","5780","5930","6020","6030","5940","6210","6440","6540","6810","6950","7180","7360","7520","7740","7870","8010","8220","8410","8610","8990","9350","9770","10130","10370","10580","10980","11270","11490","11750","","",
"Indonesia","IDN","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2890","2990","3080","3180","3300","3450","3580","3790","3830","3930","4540","4650","4690","4850","4900","4940","5000","5190","5220","5270","5380","5780","5990","5920","6100","5850","6080","6190","6600","6960","","",
"IDA only","IDX","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5130","5210","5280","5320","5550","5860","6070","6280","6530","6610","6790","6970","7240","7480","7790","8050","8270","8400","8660","8950","9210","9490","9450","9790","10140","10300","10620","10820","11000","11190","","",
"Isle of Man","IMN","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8240","8520","8680","8940","9210","9550","9930","10140","10280","10570","10840","11060","11260","11430","11980","12440","12960","13900","14640","15540","16410","17100","18080","18690","19790","20280","20740","22030","23010","23080","","",
"Not classified","INX","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","200","200","210","210","210","210","230","240","270","280","300","310","310","310","330","350","360","370","360","330","320","290","290","290","300","310","320","330","320","320","","",
"Iran, Islamic Rep.","IRN","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1020","1100","1170","1260","1420","1400","1480","1520","1570","1690","1810","1920","2030","2140","2280","2500","2680","2650","2710","2860","2670","2670","2790","2930","3120","3070","2890","2990","3090","3060","","",
"Iraq","IRQ","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","490","410","550","610","630","630","610","650","590","530","610","670","650","530","580","610","600","560","580","600","680","730","800","800","670","640","670","740","830","880","","",
"Iceland","ISL","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","","",
"Israel","ISR","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","250","260","280","300","320","350","370","390","380","400","420","430","450","460","460","440","450","470","490","480","500","490","540","470","460","480","470","470","470","500","","",
"Italy","ITA","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2480","2510","2620","2620","2640","2720","2710","2740","2820","2830","2810","2850","2950","3070","3130","3140","3160","3220","3250","3160","3160","3050","3010","2910","2870","2880","2780","2720","2780","2760","","",
"Jamaica","JAM","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50","50","50","50","50","60","60","70","70","70","70","70","70","70","70","70","80","80","70","60","60","60","60","60","60","60","70","70","70","80","","",
"Jordan","JOR","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70","60","70","70","70","80","80","90","90","90","100","100","100","100","110","120","120","130","110","130","130","140","170","170","180","180","190","210","200","200","","",
"Japan","JPN","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7330","7560","7800","7870","8330","8640","8900","9010","8970","9180","9260","9230","9170","9210","9290","9420","9120","8980","8660","8400","8600","8610","8670","8730","8380","8440","8350","8390","8270","8160","","",
"Kazakhstan","KAZ","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1390","1540","1500","1280","1060","980","840","710","760","650","690","640","680","740","790","840","920","1040","1120","970","1020","1090","1120","1130","1050","950","1040","1050","1060","1020","","",
"Kenya","KEN","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","290","300","300","310","310","320","330","340","350","360","370","370","380","390","400","410","430","440","450","480","500","510","520","560","580","630","660","660","680","720","","",
"Kyrgyz Republic","KGZ","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","190","150","90","70","40","30","40","40","40","40","30","30","30","40","40","40","40","50","60","60","60","70","100","100","90","90","100","60","60","50","","",
"Cambodia","KHM","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","120","130","130","150","150","150","160","150","160","160","170","180","190","190","210","210","220","230","230","250","270","290","300","320","330","","",
"Kiribati","KIR","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1280","1390","1510","1680","1830","2060","2230","2320","1980","2170","2460","2560","2620","2660","2720","2670","2710","2800","2850","2970","3160","3200","3280","3370","3390","3570","3640","3760","3760","3730","","",
"Kuwait","KWT","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","60","120","130","140","150","150","160","180","190","200","210","220","230","250","270","290","300","320","350","370","350","360","380","380","390","390","410","420","420","","",
"Latin America & Caribbean (excluding high income)","LAC","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9840","10090","10180","10290","10670","10840","11390","11820","12160","12100","11940","12090","12360","12830","13440","13790","14170","14960","15740","15600","16970","17460","17980","18730","19140","19340","19590","19860","19720","20040","","",
"Lao PDR","LAO","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70","70","70","80","80","80","80","90","100","100","100","100","100","110","110","130","170","180","180","170","","",
"Lebanon","LBN","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","70","90","110","110","130","130","130","140","130","130","120","120","130","130","130","130","100","140","160","160","160","210","190","200","230","240","250","230","230","","",
"Liberia","LBR","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libya","LBY","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","160","160","160","180","220","240","250","240","240","260","270","280","290","300","310","320","320","300","340","380","420","320","410","430","460","390","430","420","410","410","","",
"St. Lucia","LCA","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11100","11390","11520","11680","12100","12340","12980","13430","13810","13790","13640","13830","14170","14540","15190","15740","16200","17110","18030","17940","19320","19930","20740","21570","21820","21930","22090","22330","22070","22350","","",
"Least developed countries: UN classification","LDC","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4350","4480","4640","4710","4970","5250","5420","5600","5790","5900","6130","6300","6560","6820","7060","7250","7460","7510","7780","8150","8390","8610","8540","8970","9320","9530","9790","10010","10170","10380","","",
"Low income","LIC","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3400","3440","3500","3470","3540","3650","3750","3840","3950","3990","4120","4220","4390","4550","4760","4960","5130","5030","5270","5400","5550","5560","5390","5530","5770","5790","5950","6150","6160","6320","","",
"Liechtenstein","LIE","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Sri Lanka","LKA","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","250","250","260","260","250","260","290","290","290","310","320","320","320","330","350","360","360","370","350","360","390","410","450","410","430","450","460","480","470","490","","",
"Lower middle income","LMC","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25950","26580","26380","26860","27220","27920","28660","29650","30150","30930","34970","35780","36580","37450","38760","39760","40900","42740","44050","45620","47210","49090","51300","52650","54630","55430","56420","58390","60630","61740","","",
"Low & middle income","LMY","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78700","79790","79580","79990","79330","81500","83380","84430","85460","85790","92730","94220","97110","101720","108100","112700","117530","122050","126050","128320","134900","140860","145620","149920","152300","153700","155300","159310","163080","166020","","",
"Lesotho","LSO","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Late-demographic dividend","LTE","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45880","46230","46040","45870","44670","46070","47040","46810","47000","46740","49340","49990","51900","55470","60150","63500","66850","69560","72030","73020","77610","81750","84370","86950","87170","87740","87740","89850","91550","93480","","",
"Lithuania","LTU","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","210","230","160","140","130","130","140","140","140","130","120","120","130","130","130","140","150","170","170","150","150","150","160","160","170","180","180","200","210","210","","",
"Luxembourg","LUX","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","80","80","80","80","80","80","80","80","90","100","110","110","120","130","140","130","140","140","130","130","140","130","130","130","130","120","130","140","150","","",
"Latvia","LVA","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","180","170","150","140","130","130","130","130","130","120","120","130","130","140","140","140","150","160","150","150","140","140","150","140","150","140","140","150","160","160","","",
"Macao SAR, China","MAC","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","160","170","180","190","200","220","220","230","240","250","270","280","290","300","360","360","360","360","370","370","390","410","410","410","430","450","460","480","490","530","","",
"Monaco","MCO","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","140","110","120","90","60","50","50","40","40","30","20","30","30","40","40","40","40","40","50","40","70","70","70","70","70","70","80","80","80","80","","",
"Madagascar","MDG","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110","110","110","120","100","130","130","130","140","140","140","150","140","150","150","150","150","160","160","160","170","170","180","180","180","190","240","250","260","270","","",
"Maldives","MDV","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4920","5020","5430","5760","6090","6150","6340","6520","6670","6840","10000","10330","10670","10840","11370","11910","12400","12800","13380","13970","14240","14500","15320","15620","16170","16240","16230","16500","16390","16470","","",
"Mexico","MEX","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2670","2800","2820","2870","3020","2830","2910","3060","3110","3090","3190","3230","3280","3460","3600","3820","4010","4140","4220","4130","4240","4290","4290","4270","4220","4260","4350","4320","4170","4160","","",
"Marshall Islands","MHL","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75300","76350","76080","76520","75790","77850","79630","80590","81510","81800","88610","90000","92720","97170","103340","107740","112400","117020","120780","122920","129350","135300","140230","144390","146530","147910","149350","153160","156920","159700","","",
"North Macedonia","MKD","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50","50","60","80","60","60","80","80","60","60","60","60","50","60","60","60","60","60","60","60","60","70","60","60","60","60","60","70","60","70","","",
"Mali","MLI","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70","70","80","80","80","80","90","90","90","110","150","130","130","150","140","140","200","210","210","220","","",
"Malta","MLT","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","20","10","20","20","20","10","20","20","20","10","10","10","10","10","10","10","10","20","10","20","20","20","20","20","10","10","10","20","20","","",
"Myanmar","MMR","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","430","430","430","440","470","490","480","480","500","510","520","520","540","560","580","590","590","600","580","590","590","600","640","670","700","720","720","810","820","830","","",
"Middle East & North Africa (excluding high income)","MNA","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3110","3170","3420","3610","3830","3910","4020","4120","4210","4320","7380","7590","7750","7790","8200","8580","8830","8880","9130","9510","9530","9560","10010","10170","10420","10320","10260","10450","10620","10680","","",
"Montenegro","MNE","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","20","20","30","20","30","30","30","20","20","30","30","30","30","30","","",
"Mongolia","MNG","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110","100","80","90","70","70","60","60","60","60","70","70","80","80","80","90","100","110","120","120","120","140","160","170","160","160","150","180","190","220","","",
"Northern Mariana Islands","MNP","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","220","220","220","220","230","230","240","240","290","300","310","260","290","320","330","340","330","200","210","200","200","240","250","260","270","280","290","290","290","300","","",
"Mauritania","MRT","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","10","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","30","30","30","30","30","30","30","30","40","40","40","40","40","","",
