,Country Name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
48,Costa Rica,0.21654449932146955,0.20092132869426957,0.22708106340143594,0.22671773405221998,0.22490108298251685,0.20437296184452777,0.18656980647478533,0.19528971948504856,0.20164798739270148,0.1912930879964263,0.2061896085724411,0.19092975864721032,0.18348150267374308,0.1793032108432194,0.18239151464426168,0.1791215418359048,0.19419973143740066,0.2169078373360987,0.21163954879251395,0.15841175169060118,0.1682216527485123,0.12553040671936289,0.1329786800054901,0.1491468403238074,0.14406022945295047,0.1455135468498143,0.15150848540825126,0.15804842234138522,0.1347953180861567,0.10209564212223296,0.0
53,Cyprus,0.24089470073619598,0.2209310517228529,0.2360701530498022,0.22592196297800626,0.22592196297800626,0.22758560270824077,0.21926741595207527,0.21427650073746504,0.21594014046769955,0.17884102324301712,0.1914846709221182,0.20362922390221092,0.2152746861593885,0.20179922060321684,0.1914846709221182,0.17967284509618103,0.19447921529288154,0.20512649608759256,0.2082874080198451,0.17784284178055057,0.16503283449214684,0.1387473656236647,0.06954004643881921,0.002495481480501132,0.0,0.020795482861332294,0.05440094903805409,0.0851782463576883,0.1294309974050326,0.15189010006622394,0.141741909994428
54,Czechia,0.34903000400113776,0.2810427723071361,0.26675246568801314,0.21348858247258212,0.2126225039068591,0.2308101640500838,0.20699298294496654,0.19486786241215448,0.12428240796887051,0.01212514118880547,0.0,0.0272815057176581,0.06408987557166176,0.04243789085920015,0.019919827581015462,0.035942311987577996,0.07015244618771649,0.1489656572900621,0.18923836210625536,0.09093835233445506,0.06408987557166176,0.08877314559215072,0.07708107467019687,0.07838020284677814,0.11475552308992361,0.160657728212016,0.20829210077189916,0.2541943058939915,0.28190885087285916,0.2918687646633669,0.2689176621239727
55,Germany,0.24042611518060586,0.2239638063310648,0.18567939439034162,0.13361260732079577,0.09341398573237823,0.1152360888618448,0.08996838280019812,0.05015259583665365,0.05283249299575862,0.08881982417886986,0.12442433896048805,0.13016700438861567,0.10298508871755903,0.053215345882296164,0.01684516192750065,0.0,0.035221662048218284,0.09609388289148321,0.13973810737379647,0.13131554478656385,0.1607945412535169,0.2048216003607032,0.2216667438351173,0.22740940926324493,0.23698051224842573,0.2507629056389129,0.2699051116092745,0.2840703396629191,0.29823556771656373,0.307423826926897,0.2798590583693028
56,Djibouti,0.3249735497476764,0.30847141066276923,0.28700784798056583,0.263602838217055,0.236099276491019,0.17354214533054985,0.13266429075947728,0.16372713718526907,0.013482142119205074,0.03214140125004343,0.21830285306773953,0.09243356313355584,0.0,0.058674267726352695,0.08725642552120945,0.12522212198174898,0.1445285594193072,0.17181640180215033,0.19770213117316615,0.21344926335339817,0.17418927197370115,0.23437355363883264,0.2131256845003947,0.20298712840318037,0.18993640415393326,0.16049141072701764,0.13794926748584976,0.09308072062384831,0.11076928461281724,0.10645498263252953,0.11346571303665817
58,Denmark,0.08834934415244297,0.06013694146393208,0.06273547551309906,0.0,0.09948582264718654,0.13846347965323863,0.1440317011750601,0.19748676606982363,0.21085053669242074,0.20713838312125044,0.23163861453160153,0.24351752374800348,0.23943414592538767,0.19748676606982363,0.2049110909562753,0.21864606808620685,0.2531691230924407,0.2568812855356666,0.26133586982849527,0.15999398821407781,0.11025107692760612,0.10950864620594776,0.10839499126996543,0.1239860540946592,0.14069077181821377,0.1648197790142409,0.17558505100165003,0.18152449673779544,0.20750958962858485,0.21159296741407913,0.18857759744704475
59,Dominican Republic,0.14656578433001907,0.04790398427976448,0.06645403156025373,0.0,0.0888771577540951,0.11761954048200941,0.142692695693179,0.1706197020866663,0.18223895825331377,0.18631589822560723,0.19141206594931973,0.157573496050717,0.17714278080611334,0.170619692383563,0.19671206556150966,0.18488895803902408,0.2232121415326711,0.2431891290405129,0.2594968501172734,0.23055063546011237,0.2411506541722375,0.20527362885233535,0.17958895842683414,0.15390426851358766,0.17958895842683414,0.14330423035448656,0.15675810999280204,0.21587366701143648,0.21465057820107605,0.20160440135597538,0.20364285677727478
66,Ecuador,0.16575750515829343,0.11836892200137449,0.11077852389412668,0.12329240760086206,0.1493458767010597,0.14893558623272618,0.07344206216564084,0.09826465977877973,0.050670926515490065,0.0,0.18791320991660426,0.19919621243290214,0.20381198262749886,0.17027071007488448,0.18381030525378367,0.2088380481934048,0.2135563934514441,0.22196735290397046,0.20596601003260898,0.19181097423797652,0.20247853615905567,0.21540270054868763,0.22012104580672695,0.22319822919143223,0.2149924100803541,0.21212037680201953,0.19201612436486176,0.20760717678840426,0.2139666839197776,0.20822261248064727,0.1610391598797396
67,"Egypt, Arab Rep.",0.24356823270537414,0.1945449682711561,0.2182825556780019,0.11507566222848008,0.11455961589347176,0.10888325482630719,0.21415428387013954,0.24666446112451149,0.2642096408711672,0.2683379126790296,0.21518637643694918,0.20073737593134627,0.16203479091357728,0.1155917085634883,0.14603775032675667,0.10836720849129887,0.1372651602728167,0.22447496333819203,0.23892391461410695,0.20950996577887235,0.2265390992421233,0.06708444138940074,0.028381856423235204,0.0,0.0025801331124581787,0.005160315248190763,0.036122402830432956,0.07121271299084937,0.1697753374755853,0.27349825238725417,0.2688539343475904
70,Spain,0.16943115240600717,0.17529740689187823,0.14475838189495877,0.0678069756420689,0.03243694071996726,0.058835053038122864,0.0681520572198108,0.09299733573773417,0.1280223220366266,0.18306157710079712,0.21222029252282051,0.27157295153655825,0.2577700190074301,0.25552703844271196,0.25880523078612305,0.2922773831295002,0.30435495728798634,0.3081507719462492,0.25604464424579004,0.14199779535462578,0.10749043124980938,0.08109231875911695,0.0224297733827955,0.0,0.0284685688300744,0.06953235040370886,0.1112862623508313,0.15304017429795375,0.18702991603615726,0.20687164384002749,0.1821988897199771
71,Estonia,0.2510290790682493,0.3078326372116153,0.278179882165444,0.2744732892279277,0.26891339648571844,0.2140558049776041,0.04484976988661118,0.11824034170560173,0.1332520385360185,0.09507412750628792,0.062085443305037624,0.06634801837787425,0.12380023663470162,0.10044868845920989,0.11972297793172011,0.16086617929800479,0.20015607646728228,0.22461959299066844,0.20868124399688268,0.058564168924267086,0.0,0.08117439898669963,0.12398555281922703,0.14974638942127208,0.17346859663476044,0.19496684059471203,0.18440304373215385,0.20293601509160492,0.2101638802786,0.2272142153563337,0.18366172558202873
72,Ethiopia,0.21231974186427777,0.17103535089546534,0.2703662189252566,0.23622123211751916,0.16172308318267606,0.21138851581625176,0.18034761857721368,0.17413943763944298,0.17910597647947268,0.12385318029417093,0.09032900621634354,0.14247772304540118,0.13378627271865653,0.08691451077934358,0.19990337998873642,0.19897215397175128,0.19276397675888826,0.16265430923070207,0.19897215952807187,0.16482716995769464,0.17010411376583898,0.23653163894808762,0.22535691736991517,0.21449260259127031,0.27222867558432046,0.220700783529041,0.05990893375108361,0.0,0.13782158554170115,0.12633644971418578,0.09374350907211795
75,Finland,0.3165001500655606,0.23856795116326873,0.1226920805357933,0.018176588535140162,0.012950824591142687,0.0,0.0324906899161466,0.046123131090294166,0.08611166908248288,0.12064723055957109,0.16517991564010337,0.15245628208078585,0.14950258091132118,0.14836653873169506,0.1508658358892579,0.19608013768911958,0.21084863208518131,0.23061568828296503,0.24197606690978735,0.1988066259693906,0.1956257121606606,0.20948537710724455,0.2115302487363485,0.20016988094732732,0.18949111897167217,0.17313216768260586,0.18585580126464413,0.18994552284724944,0.21902809688055289,0.23425100598999313,0.20993979182062308
76,Fiji,0.21216779395748972,0.15326003857467155,0.18221469837665363,0.15575611599064454,0.164742061313827,0.17971859719788766,0.1607482945853836,0.1996873354894021,0.23438300668592285,0.21166857609302364,0.1919494466963009,0.22839239233729075,0.13279207048737274,0.03893901709130378,0.2146638951861775,0.2551005658459186,0.20143460394325116,0.2119181909784354,0.0029953309995112438,0.013978100155128521,0.004492972686552134,0.2291412251121295,0.0,0.2506076050906848,0.1412787860646926,0.20992130761421365,0.23363417393604502,0.1095784220799293,0.2488603366368357,0.12929754536122737,0.13978113244633344
77,France,0.18620026332648545,0.19945907723824274,0.13777666400448743,0.07321188358616071,0.0,0.04381183323682835,0.012682383929250715,0.0011529691486802198,0.029976534923672415,0.035164785410240734,0.13662369485580722,0.22943561198897375,0.21214146157102343,0.2467297074692077,0.21214146157102343,0.21387086012573883,0.2167532276561931,0.26402385794480515,0.2997651004317042,0.20003556169728853,0.19081202946930215,0.19369439705740354,0.15852961158951567,0.15449433002103902,0.133741327325353,0.1291295614131247,0.145847227256735,0.18331789579603122,0.20580024187812773,0.2409650273460156,0.26402385794480515
81,United Kingdom,0.14101531140526585,0.07509690617579814,0.02419788619500211,0.0,0.02920438108454237,0.06925606179997455,0.09011631132514783,0.13684324556300054,0.1731400948813432,0.17981536834616232,0.19984120868301813,0.23572084345686303,0.22153586739650888,0.23113158297077804,0.24031008400054948,0.2336348105357304,0.2086025150689699,0.2123573464660594,0.1973379811180658,0.11723461977064249,0.10680449500805585,0.09637437024546922,0.10304964375200877,0.11806902895895993,0.1768949262367122,0.2106885280894245,0.23113158297077804,0.2511574233076339,0.2649251848234903,0.2757725141593754,0.2092283170058987
82,Georgia,0.25747008589237846,0.23215054311547895,0.14380618876057413,0.15147878180971389,0.17997696232255306,0.23368507474459155,0.4013859039458233,0.34438954294206653,0.13547595647146074,0.15147877140787758,0.21680538313687903,0.20935200907196916,0.17800400279799183,0.20167941340318896,0.17734635815432448,0.1512595495847904,0.1565207683340446,0.16287805410911274,0.06225752725059188,0.0,0.01118001900774274,0.02367541060519706,0.023236966959022727,0.02827894284037872,0.0716838556336644,0.09207102285258091,0.09009806853441822,0.1484097498446842,0.1762502700836996,0.20036412455428781,0.19685665934492008
83,Ghana,0.1782532082826297,0.21384249534901303,0.17671919903964928,0.11075630326484717,0.19420703368769165,0.1839290897402348,0.1362210382895637,0.13760165932374416,0.06933774559630614,0.011044939065688384,0.0,0.16061197442685854,0.2120016721969653,0.14910682235175549,0.0952626900561689,0.2242738357583015,0.1785600222070372,0.19896249718007644,0.14051630696602005,0.22734187983172863,0.1558565072988445,0.24099466257108015,0.26201074848802564,0.2543406414798807,0.23424497400370206,0.11198351870977247,0.15002723395078962,0.21752414898572772,0.15861774935186523,0.14772619401563616,0.26431177882020906
85,Guinea,0.05799004376492232,0.021277987974515192,0.033565294138145706,0.0,0.05559252476833045,0.10983644147576356,0.1162797844752333,0.16033423848310085,0.20304008447502464,0.16707726416270774,0.2620790391906261,0.2764641708968502,0.2575836839674865,0.24589577184447825,0.24874283634156788,0.17232184047881,0.18625743023586477,0.2623787326446244,0.2373546033473685,0.15404073689113001,0.06008788000645453,0.047500883940154,0.04555290331143414,0.07761975535356161,0.1123838161001523,0.15134352803682172,0.26282827102748085,0.20603698318704938,0.23106111248430525,0.2434982528628709,0.22521715640781667
86,"Gambia, The",0.10132093151111693,0.18740779562121784,0.2053724986941361,0.2106900423100083,0.2135643989119993,0.20680966671932144,0.204797621886599,0.03362993314922628,0.0,0.07947586312332196,0.05863680350589973,0.0787572653856961,0.07760752553877034,0.13092676477657522,0.18280882917697938,0.19948006799491666,0.20939658749727522,0.21356439333575544,0.22218746315610016,0.2236246290398929,0.21931310698526207,0.2818302731616342,0.08594314664360694,0.18165909269304603,0.2417330521662224,0.16944308912782008,0.16096374364367178,0.13782521107275464,0.23799639236053324,0.13753777599604908,0.24475112111835987
87,Guinea-Bissau,0.11915967021345619,0.14816148411738114,0.19607755226923598,0.17936997916405528,0.0,0.09204926291466073,0.16329288751572507,0.20427372785956452,0.19670802616039257,0.2250793812099775,0.2370583926445992,0.2209812934620988,0.2108937037009469,0.19229470895382014,0.179369979195579,0.19166423506266356,0.20395848342710168,0.19891468479520252,0.18851186560688057,0.13082343712104383,0.1412262638120122,0.15604242277789326,0.16329288751572507,0.16077098444845225,0.1727499958515502,0.18157664530151166,0.18504425171863476,0.19986039561617552,0.21341559923404954,0.20269753564478848,0.13176916301035715
89,Greece,0.23966146797444443,0.23235683574730054,0.23015385115097392,0.2212259746842671,0.2183273116265871,0.21600837233372347,0.20916753680491518,0.2100951081021792,0.20255857748528625,0.18029684439067836,0.1895725683782382,0.1962974657444836,0.20105127141988088,0.20696454668953412,0.19780477192583545,0.20429778204479251,0.2177475768120672,0.22424057586972604,0.23224089210046706,0.21032699539584607,0.17357194690848649,0.11270003382807316,0.034320182081636584,0.0,0.011362775998351232,0.03142151902395661,0.04846564980280485,0.0728144238932845,0.09867049303424982,0.12348304173525256,0.13670096035132115
