,Country Name,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
55,Denmark,1.532867908,1.601452231,1.800991774,1.739608884,1.5716362,1.477704406,1.538305998,1.538259983,1.541956902,1.551707029,1.674114227,1.666270614,1.524606586,1.552847028,1.541412592,1.517765045,1.561579704,1.545183182,1.519085526,1.557895422
56,Dominican Republic,0.237251297,0.023253515,0.047007088,-0.070553936,0.205657721,0.197003677,0.164732426,0.089798421,0.073861897,0.090433285,0.1245922,0.115369521,0.188977703,0.154281542,0.181932896,0.159243137,0.117330223,0.180307701,0.240023717,0.301797479
57,Algeria,-1.044660211,-1.076718092,-0.802059054,-0.715685964,-0.916875541,-0.984122396,-0.979712248,-1.038418889,-1.022330761,-1.004121184,-0.906026602,-0.893353224,-0.813357711,-0.847575545,-0.861592352,-0.902943969,-0.9997105,-1.053523779,-1.088017702,-1.009519339
58,Ecuador,-0.04498877,-0.121541075,-0.244635746,-0.363743484,-0.253862709,-0.161115885,-0.222304702,-0.250357389,-0.23108083,-0.293364823,-0.296114117,-0.252721816,-0.202451646,-0.211743653,-0.247136489,-0.172118649,-0.006300489,0.032742959,-0.012035531,0.106134444
59,"Egypt, Arab Rep.",-1.102290034,-1.083185434,-0.947557926,-0.964780927,-1.199265122,-1.167745471,-1.212239385,-1.157471538,-1.188037038,-1.139983416,-0.765063405,-1.051558971,-1.179934859,-1.189931273,-1.204557061,-1.251299858,-1.328444362,-1.444456816,-1.484101295,-1.5097785
60,Eritrea,-1.824391365,-1.932921529,-1.907014132,-2.184898615,-2.084116697,-2.115926266,-2.15996933,-2.202777863,-2.198292255,-2.226054192,-2.208767176,-2.196416616,-2.113019943,-2.106587887,-2.170275927,-2.166183472,-2.185517788,-2.206442118,-2.066576481,-1.934968233
61,Spain,1.27498734,1.27055943,1.323611856,1.1314044,1.07872498,1.123086691,1.185325623,1.176986217,1.122542858,1.085865974,1.064178824,0.988870561,0.993750036,1.044849038,1.041620493,1.021476746,1.019284368,1.037727356,1.007955313,1.010028005
62,Estonia,1.072951317,1.07057941,1.093419075,0.992168546,1.068221688,1.073010921,1.09165287,1.08552134,1.105651736,1.133725882,1.111924648,1.116848588,1.170336008,1.186882734,1.208045721,1.214444876,1.179290175,1.181058049,1.171357155,1.190773726
63,Ethiopia,-1.226131916,-1.114733219,-1.180990577,-1.238757253,-1.19371748,-1.203704953,-1.30721271,-1.29824543,-1.344856143,-1.362643838,-1.308907866,-1.313026309,-1.284414291,-1.298228741,-1.402380109,-1.432524323,-1.166007876,-1.059239984,-1.03581655,-1.069105148
64,Finland,1.552903652,1.572457075,1.783608437,1.687096953,1.494072199,1.460226774,1.463081241,1.465267062,1.486712694,1.507551432,1.60069716,1.573705554,1.54194665,1.543606997,1.531785488,1.55935812,1.576915145,1.564850807,1.614037514,1.622748494
65,Fiji,0.028650641,0.066641822,-0.037026647,0.049308635,-0.325200826,-0.650255859,-0.704701424,-0.91068691,-1.10635519,-1.093061566,-0.978677988,-0.909593225,-0.176620543,0.027792843,0.028574849,0.122857846,0.130464286,0.021420652,0.033093926,-0.150340781
66,France,1.154342294,1.122662783,1.45645833,1.476771235,1.298722863,1.259766817,1.304794312,1.244535089,1.202856541,1.170668364,1.238105774,1.219246626,1.218186021,1.206659317,1.136472464,1.152421713,1.146502018,1.116400361,1.069294691,1.115086079
67,"Micronesia, Fed. Sts.",1.023825049,1.035866261,0.786521435,0.949673891,1.065407753,1.058531404,1.086042166,1.074389935,1.050894022,0.997179151,0.977706373,0.996572316,1.110967398,1.134753227,1.147596717,1.146138072,1.112800717,1.146417975,1.131166816,1.103536606
68,Gabon,-0.526887536,-0.662809372,-0.780080676,-0.82700175,-0.950213253,-0.866477549,-0.845180631,-0.971218228,-0.865145206,-0.905199349,-0.863606691,-0.863369942,-0.866108179,-0.894542098,-0.968354881,-1.060274363,-0.966365576,-1.042916536,-0.979684055,-0.894207716
69,United Kingdom,1.283422589,1.333042264,1.597445846,1.443956375,1.378773689,1.335596442,1.321022868,1.3033005,1.289993882,1.29741168,1.339132547,1.32903707,1.27581656,1.297856092,1.295394897,1.363253355,1.369474888,1.261355519,1.246827722,1.298432946
70,Georgia,-0.505115449,-0.177865669,-0.078266896,-0.090371124,-0.092710026,-0.230410188,-0.256853849,-0.188876048,-0.160913214,-0.172698855,0.021580776,0.138814524,0.284683943,0.274601668,0.295233637,0.264816642,0.220887318,0.168719828,0.057574667,0.015318269
71,Ghana,0.028416518,0.271764487,0.11770542,0.197485223,0.407593399,0.497320414,0.431884378,0.498016387,0.514764845,0.484657794,0.431352198,0.438854575,0.461645961,0.488428712,0.583630621,0.596758425,0.549476922,0.549909234,0.554172695,0.467349112
72,Guinea,-1.263446808,-1.195398688,-1.270173192,-1.172004819,-1.227811456,-1.368683934,-1.426303506,-1.302840233,-0.917964995,-0.887738705,-1.013888836,-1.022311449,-0.857567132,-0.857851386,-0.760865033,-0.739428699,-0.773560226,-0.767856658,-0.918391645,-0.987571359
73,"Gambia, The",-0.670977175,-0.489668667,-0.674434602,-1.015846252,-0.89695102,-0.891591012,-0.865504682,-1.012210608,-1.075464487,-1.215479136,-1.287478089,-1.257354021,-1.267609835,-1.4596771,-1.260490179,-0.622011125,-0.22209242,-0.250296623,-0.199840665,-0.102891244
74,Guinea-Bissau,-0.658738375,-1.065574169,-0.842662632,-0.484425157,-0.628867745,-0.712383568,-0.715373158,-0.759196937,-0.822992086,-0.85343945,-1.325705886,-1.343437076,-0.849528134,-0.749232173,-0.733713031,-0.79739219,-0.687607586,-0.48110652,-0.451619476,-0.236318469
75,Equatorial Guinea,-1.623729467,-1.663450122,-1.638940096,-1.683500171,-1.826265454,-1.887979507,-1.894067049,-1.806868672,-1.860194325,-1.899613738,-1.905040979,-1.96989131,-1.975196362,-1.999269724,-1.94751513,-1.97092557,-1.87539947,-1.879902482,-1.81125927,-1.717381835
76,Greece,1.04801929,1.156673908,1.191414952,1.097569346,0.965482771,0.983873904,0.92821151,0.891443253,0.897718012,0.820455015,0.700790524,0.687237501,0.618778229,0.651559412,0.668565869,0.658500254,0.732300758,0.812374592,0.966737986,0.955428958
