Country Name,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Finland,5679.99982833862,5480.00001907349,5469.99979019165,5340.00015258789,5210.00003814697,5130.00011444092,5019.99998092651,4900.00009536743,4750.0,4639.9998664856,4486.17277616337
France,67930.0003051758,65519.9966430664,64940.0024414063,64849.9984741211,63689.998626709,63110.0006103516,62200.0007629395,61299.9992370605,60560.001373291,59659.9998474121,58782.466700047546
Germany,58060.001373291,56150.0015258789,55560.001373291,55310.001373291,53569.9996948242,52720.0012207031,51819.9996948242,51409.9998474121,49849.9984741211,48709.9990844727,47951.35761779041
Greece,10869.9998855591,10720.0002670288,10590.0001525879,10210.000038147,10090.0001525879,9930.00030517578,9600.00038146973,9659.99984741211,9369.99988555908,9340.00015258789,9382.962780234266
India,623369.995117188,629590.026855469,628099.975585938,632020.01953125,634940.002441406,638820.007324219,643010.009765625,647380.004882813,654320.007324219,656650.024414063,661839.1806520069
Indonesia,270500.0,268549.987792969,264500.0,264880.004882813,270910.003662109,271359.985351563,273529.998779297,278410.003662109,279690.002441406,280950.012207031,280471.01395218435
Ireland,14420.0000762939,14430.0003051758,14869.9998855591,15270.0004577637,15619.9998855591,15899.9996185303,16530.0006866455,16799.9992370605,15430.0003051758,15460.000038147,14111.974810376661
Israel,7880.00011444092,8069.99969482422,8060.0004196167,8510.00022888184,8739.99977111816,8989.99977111816,9220.00026702881,9430.00030517578,9600.00038146973,9739.99977111816,9824.443852459934
Italy,48990.0016784668,46580.0018310547,47270.0004577637,45130.0010681152,44069.9996948242,44849.9984741211,44720.0012207031,44849.9984741211,44580.0018310547,44349.9984741211,43646.16912088278
Japan,30520.0004577637,30590.0001525879,30500.0,30219.9993133545,29659.9998474121,28850.0003814697,28549.9992370605,28389.9993896484,27920.0000762939,27379.9991607666,27424.319938377157
Kazakhstan,48590.0001525879,48680.0003051758,47580.0018310547,47310.001373291,48180.0003051758,47349.9984741211,45950.0007629395,50650.0015258789,49509.9983215332,48889.9993896484,51582.59153954763
"Korea, Rep.",24270.0004577637,23920.0000762939,23959.9990844727,23780.0006866455,23459.9990844727,23219.9993133545,22920.0000762939,22829.9999237061,22840.0001525879,22700.0007629395,22943.458439391463
Lebanon,2769.99998092651,2849.99990463257,2920.00007629395,2980.00001907349,3049.99995231628,3099.99990463257,3180.0000667572,3259.99999046326,3339.99991416931,3410.00008583069,3500.2469928176397
Malaysia,31790.0009155273,31959.9990844727,32759.9983215332,34549.9992370605,35470.0012207031,36250.0,36240.0016784668,35990.0016784668,36479.9995422363,36810.001373291,36742.46861022191
Mexico,125169.998168945,127940.002441406,127459.999084473,121279.998779297,129869.995117188,137470.001220703,137740.005493164,136020.004272461,137679.992675781,138800.003051758,129552.09633156157
Mongolia,8939.9995803833,10260.0002288818,11520.0004577637,12399.9996185303,14170.0000762939,15750.0,16790.0009155273,17709.9990844727,17629.9991607666,18790.0009155273,18351.728580616134
Netherlands,17989.9997711182,17479.9995422363,17190.0005340576,17270.0004577637,17270.0004577637,17500.0,17440.0005340576,16590.0001525879,15529.9997329712,15539.999961853,13935.06134880913
New Zealand,33430.0003051758,33380.0010681152,33869.9989318848,33689.998626709,33979.9995422363,33099.9984741211,33080.0018310547,32860.0006103516,32709.9990844727,32520.0004577637,32503.454137731514
Norway,5119.99988555908,5010.00022888184,4949.99980926514,4829.99992370605,4750.0,4760.00022888184,4760.00022888184,4719.99979019165,4610.0001335144,4539.99996185303,4369.382316683541
Pakistan,125459.999084473,131570.007324219,134240.005493164,139559.997558594,143399.993896484,146050.003051758,149350.006103516,153179.992675781,157679.992675781,162759.994506836,169405.04267186267
Philippines,60889.9993896484,62130.0010681152,63340.0001525879,63950.0007629395,64150.0015258789,63669.9981689453,63259.9983215332,65580.0018310547,65790.0009155273,64730.0033569336,66721.49013001246
Poland,32970.0012207031,31889.9993896484,31389.9993896484,31120.0008392334,30389.9993896484,29989.9997711182,29170.0000762939,29530.0006866455,29399.9996185303,29000.0,29663.827472262972
