"Data Source","World Development Indicators",

"Last Updated Date","2022-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Dominican Republic","DOM","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","187418072.27","237280712.97","271645505.89","267602589.07","314866211.82","373777285.38","432784618.87","528563243.38","633197780.9","801556388.2","1095919236.2","1192082900.4","1302781909.4","1331467270.5","1589155087.4","1805836176.6","1932899276.5","2192801167.9","2409385997.1","2818490578.4","876748909.753904","1394696693.59226","1160937472.1702","1315950769.17791","2052883294.00631","2138837929.57433","3303251981.96551","3754582776","4213479384","4749639448.98865","5353442369.85237","6118968898.05603","6427997036.96299","7133696499.37768","7340165784.62083","7697723925.47044","7612114702.5343","8436538202.69425","6823822802.17909","7101411251.52932","10829640670.6117","11784374969.97","13430093500.8245","14240515021.9813","13410304682.2659","15039588819.5148","16477862758.4831","17245849741.7365","18333864460.6348","19998828028.6661","20279390618.3748","20877913870.5812","22454450980.7634","24649603609.3718","25861761141.9459","23876124680.4483","30781910891.2621",
"Algeria","DZA","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21518162523.151","29220247728.535","26933458524.898","27415623874.4307","33920472898.7661","43944846420.9291","58362608374.0582","68026294417.0821","76513759084.6904","98899010262.7944","64418079655.9822","80551125211.7334","98286706910.9475","99012781159.7194","92091046310.6224","89672569776.2444","58727944988.3505","54809924060.9961","61797229956.8363","67874492468.7248","63289787656.1746","47435690126.2692","63454914840.6242",
"East Asia & Pacific (excluding high income)","EAP","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","39104445037.3914","25930275200.7319","23162669276.3853","26186861256.8137","32231479717.0593","37484234534.064","43727669026.3771","38679544651.8283","35684301419.1561","44468054791.1269","55860826486.903","62639406471.4061","72705024232.3465","90031591518.8876","96940369453.1395","114520008324.23","111947912719.239","132373139447.39","124217000979.44","147993409176.966","165812082981.573","167154396335.141","170323764790.818","185660057480.606","196989014694.898","211871772878.723","206363475927.182","202822906316.775","227605251616.057","248465730773.552","264474814024.107","291329072137.932","330791118550.395","372956262474.611","452216139422.487","568859870278.937","664057311927.046","695531305316.68","626526415663.558","683325771388.258","758636181080.682","808855370407.665","890803674025.802","1021933668291.47","1196867488710.04","1415840234512.25","1723411435770.75","2153358938307.81","2738117107825.94","2909110280831.18","3536367592674.92","4336080736216.55","4745710654216.62","5109588608919.96","5396485785359.28","5350027242929.12","5308456377312.4","5842360190160.47","6524615703607","6570389329321.89","6550580503385.39","8102288436077.05",
"Early-demographic dividend","EAR","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","66027089689.7341","66233108445.8838","66321996646.0908","72441869606.4497","82246485575.7338","86394627826.2881","97556001619.584","108533132253.288","146528189895.852","238477465164.22","241325645448.115","275737217235.36","304454203483.347","312484049520.714","404233832697.218","499487416106.786","549839743003.256","496282272740.333","483456637051.134","459503429372.531","447107605857.981","433816193227.749","439278825530.621","476021685733.274","487624805766.106","590285499868.589","622384015119.001","677014185545.583","756896281488.535","795456045505.449","821810190868.542","918694321014.741","979581866330.441","914066972393.694","977097876491.205","1099897395019.25","1075053407005.29","1077989939549.93","1185317970908.23","1428887024139.8","1726280362031.92","2036490345353.67","2387621705270.73","2789059748826.99","2447940503786.85","3022523839690.73","3426951805876.46","3562059899472.64","3497631939786.06","3494632067608.13","3232425964770.89","3278033233711.33","3598594414218.83","3753244208445.8","3697996803888.45","3337938869235.53","4091702676670.21",
"East Asia & Pacific","EAS","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","147703652608.765","98954288705.5221","89701357897.0104","102348800593.003","124709510486.312","144540809347.16","168704277153.747","152739795089.379","144937166974.562","180813732680.649","225592252961.547","253403204549.68","296193511654.771","373154237923.752","413784529351.159","476155807675.047","490073986341.756","582819721833.408","592603201791.858","719897291581.077","813688570629.806","843376998202.216","864772770182.51","946645528377.229","1018783232880.61","1077653051828.91","1111389901298.67","1197520598917.39","1397870266298.56","1569529863517.75","1696192453767.4","1873321106963.11","2038929494202.56","2222732271544.48","2586981272055.29","2943248660755.96","2845390362310.62","2705006312917.42","2385428979294.89","2636821646886.94","2851580589285.71","2588377173492.59","2617533937929.87","2901830522910.52","3285233071814.47","3563960230943.08","3857860878659.63","4364586994272.36","5060597378438.69","5130542640046.35","6121747810611.29","7103611013236.21","7565471495244.74","7689793309969.09","7965334903877.58","7784047117944.77","7874373477229.08","8522104456222.13","9315757985350.93","9316812419805.76","9292015855459.27","11356152586685.2",
"Europe & Central Asia (excluding high income)","ECA","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","371737307043.602","373242004038.903","377801024089.533","324344348865.585","292506406705.481","259478332832.682","240176466165.663","240169250655.072","247078549325.9","223175176459.792","178634878277.091","199963296044.466","192401906007.652","208257081634.685","261413100294.599","366576984239.508","477968464772.241","592410894616.204","760058694669.551","943440439770.225","697880530363.548","861840667240.167","1084882389583.49","1147137167364.77","1193752400736.42","1105170302458.01","849386443889.88","800038368502.645","934197925984.615","991513165368.207","985166273243.716","864234540878.212","1119402128412.85",
"Europe & Central Asia","ECS","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2759217952997.29","2848711822269.85","2529073892415.23","2624327681427.68","2937509109888.47","2945585567119.9","2758194187836.25","2786601867576.21","2697828478285.81","2557582233374.52","2541319113136.21","2732100336906.76","3279093856501.89","3830010689831.33","4100098186744.99","4493847625754.34","5244089552756.9","5790708378325.17","4762168645697.23","4967606728333.01","5565803552088.79","5330762155436.13","5496630837500.6","5509669732763.37","4751756065123.18","4707335157833.72","5049747703975.13","5444970031221.71","5334340400412.26","5062836126885.24","5943562776427.22",
"Ecuador","ECU","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","455712012.141676","380028416.892334","329349168.10785","404264037.386239","533269803.667652","568680602.733727","615152879.684406","628999517.208569","646656981.490647","798596815.369416","786082816.658994","780994377.464782","861835129.287575","948904867.037063","1746336123.68425","1980839535.23961","2453094915.57873","3078069503.39715","3229316004.92012","4067918997.65071","4792909529.11188","6157634723.78119","5898514511.91643","4755901789.08161","4993728793.83461","5058162680.8627","4159920099.2988","3792630035.13364","3799873507.36449","4021984978.7194","4591566013.08403","5171344672.33617","5901417708.85443","5413193596.7984","6415214607.30365","6631212606.30315","6757943971.98599","7286468234.11706","7223893946.97349","5653973986.9935","6161353676.83842","7107950000","8224370000","9080973000","10872006000","13093236000","15859672000","17576327000","23419962000","20267391000","24152535000","29835487000","33196153000","35336985000","37413748000","31645957000","32003058000","33920756000","35003501000","35353828000","30507933000","33095660000",
"Egypt, Arab Rep.","EGY","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","1191131498.47095","1266350097.12929","1334586466.16541","1348364485.98131","1573607748.18402","1722682743.02939","1904616169.34455","2014994829.36918","2069732187.97372","2148140452.93995","2955501972.81894","3165839126.11718","3557270654.27118","3875985445.72468","6258428571.42857","7235291584.16667","6924459459.45946","8309113300.49261","8852153667.05471","9772092023.22081","11557952046.9061","11504209541.6277","10494893951.2962","9601930550.8234","10571044712.9285","11778824405.563","12013958690.5949","13147473896.4282","14507803121.2485","15830367734.2823","18195222648.1864","19963443396.2264","22746312684.3658","24299291617.4734","25762606900.6193","30702216351.0935","29874447439.3531","27401505617.9775","26792730769.2308","27312240259.7403","30597487520.7987","38839617391.3043","45738528896.6725","58960618181.8182","67745735027.2232","78362250453.7205","84842340791.7384","109556933333.333","115047596899.225","121903027259.684","120647654986.523","107897128834.356","79561922554.3478","87308132853.1232","107967849960.137","116914250393.013","124440622033.142",
"Euro area","EMU","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1750065402583.25","1889734872695.16","1678804406001.47","1751265753055.44","2005397438614.77","1980889956205.12","1792705220206.77","1832672617638.41","1791967024212.45","1634794498863.87","1641962587291.9","1763458413165.47","2138485734458.58","2441992387776.92","2509362295940.47","2687998919373.93","3093213483487.24","3345006600384.69","2867451333471.86","2829304917840.98","3050781594093.56","2806216731307.09","2893341595769.84","2949515767486.36","2595461354575.26","2670818182882.21","2822704092719.47","3047503993427.73","2977309874185.94","2898659041505.55","3265608217861.49",
"Eritrea","ERI","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51338555.1894923","63680868.9665723","68051948.0519481","87187500","131121493.856875","144029778.191364","143740067.102243","143806883.693546","135345454.545455","139440293.558513","139838947.715321","171409218.974052","217515865.82049","224764164.264473","219861092.682927","252987947.96748","357671544.715447","405118699.186992","","","","","","","","","","","","",
"Spain","ESP","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","174145983453.429","180433469066.071","165603409090.909","172435683260.942","177107532778.765","167357670269.804","175512040368.11","196650022116.471","248845105830.98","288580361842.472","313452276395.331","339457419935.294","387716460162.354","429023782500.781","371371978083.594","329357071516.667","326957761313.23","278655245465.625","274707935231.373","275236135492.548","240111903685.937","246619120443.969","263248474871.765","282434718655.686","279444346611.764","257079789221.791","290578004860.46",
"Estonia","EST","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1232978756.88434","1271095070.88048","1345863390.44184","1431971298.25342","1372633091.99319","1414974661.38395","1596096141.79572","1878115286.80418","2578364950.31617","3088914285.71429","3704488247.73038","4587246267.72049","6034868601.14974","6382211806.06416","4608856626.84079","4763970662.30359","5971195724.41635","5816109838.71094","6366842490.18943","6597968589.77606","5462487004.67187","5788922854.94826","6461552652.53883","7357333605.57882","7133087832.10979","7146003754.5401","8593562824.14327",
"Ethiopia","ETH","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","640244541.062802","680842560.386474","726855893.719807","821164541.062802","869777729.468599","955727053.140097","1158515700.48309","1120993236.71498","1184137391.30435","1132761304.34783","979779903.381643","639444638.715433","658300184.938081","566945895.941763","711693101.13222","836304021.651394","1048070417.3335","904598314.443476","939100573.832696","940495440.654877","981826760.969284","1000215084.22396","1112413250.97605","1285195846.62683","1461949685.60729","1771405798.9379","2284013588.81055","2762680333.1891","3141068231.11623","2824291474.67225","3088120223.32506","4104183714.86526","5214885622.89081","7491703730.49824","10526636527.399","16295156520.2147","19283111445.2322","23010337250.3658","23807775734.1147","24871407184.1006","24315344227.9253",
"European Union","EUU","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1939979759518.03","2084856926595.08","1840445784968.19","1930349979273.68","2222145938752.48","2208987361609.38","2009271491767.08","2058086607116.39","2010099057455.69","1845552569142.72","1854595251027.79","1996219830442.44","2417588939292.99","2775784411474.38","2880272968047.8","3104517886625.65","3599886217295.45","3933657456032.5","3351990550623.42","3344492243795.52","3634307618477.68","3338620391831.21","3429246205808.38","3505517657340.66","3090235328585.3","3170268668842.34","3357017922843.51","3630339200046.84","3553484354588.25","3465532024023.19","3915306533633.03",
"Fragile and conflict affected situations","FCS","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","10458792629.7075","10846516387.1365","11221581820.8647","12192914079.4224","15256989772.5538","18262671342.0465","17613667677.046","17287529295.6704","16616140051.2383","16947962010.2889","17279355333.845","22151067323.4811","27915595833.8969","32813077469.7939","36175696272.6895","41332607681.5425","33877370974.8566","29548712503.3183","24051212657.4373","29153101878.2015","39573801742.9194","38106393994.3049","36838850074.4474","40921228304.4059","41168812628.5715","39809548087.8432","40085690764.9607","42275655692.9413","50687297172.5489","58005652827.7994","59932804781.3229","65650240087.0587","78631177500.0002","84466957325.7812","65048467808.9843","65245145750.0001","68986694289.8834","60385067578.125","63286152686.6668","63486395480.7841","54660152556.6406","56574925000.3892","62379864883.5295","66159433548.2352","64116783074.5097","65324479863.0352","73154853658.9136",
"Fiji","FJI","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","29593250.2203753","33119254.5019519","33371111.9506359","33844992.4509311","37548178.5403456","37902210.0080156","38540713.6322049","45626504.6428981","46533380.1005495","63499757.6345128","83857970.2845631","112959285.004965","139919698.260129","142586610.226133","136690647.482014","148913556.92017","200909417.254996","242420537.897311","237069974.256962","233336550.836551","200054080.629302","199795861.814151","199055131.761442","235104598.817195","226773856.419326","217255820.457247","252698038.158161","281949287.595381","296865613.98753","336507717.897538","364189713.322091","400988935.182023","410210481.405106","442172023.088434","446283853.986285","346486812.965573","368399675.060926","328722634.595509","340809979.79443","364833782.980475","429168688.680241","535160415.464512","490317445.29864","497189521.719039","522991119.667143","566742988.01531","478757375.875646","532969820.172009","658115975.207996","664238393.206324","684515503.66549","729203142.837885","710401830.312095","798825528.074397","840165917.812807","867195528.35033","861229625.343589","755413198.687104","725628832.514059",
"France","FRA","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","18838772100.9205","20688237561.4241","22671895558.9327","25147149979.1326","28359799033.3696","30747363280.8732","33076467413.246","35349768708.4484","38069492701.0138","40858728477.3217","43119168536.6718","48965313128.9215","58776332899.87","77181791396.5822","82104473540.6438","103374636683.494","104878448511.336","115338325755.55","141940406976.744","169628430465.618","194746972989.755","166615570307.785","154680107795.189","146924864446.166","136801771372.814","141817053584.465","196416327303.722","234016151915.312","254520427265.72","250015422578.655","310396337790.628","308430415068.015","336444857496.902","305067176279.824","310082703213.611","357200683401.235","348033081164.252","312766913913.239","322339337336.002","316573972971.429","290798487446.275","288458984459.055","310032821966.275","372447001881.96","423026299830.117","430812288149.416","447494165107.058","509150407783.139","551302392172.656","494393182475.39","472053236366.668","515102785029.184","479533239101.953","505344929567.452","506817735212.547","431241032276.562","431139869354.476","447433953245.883","479720255245.49","475496798039.215","435316065435.021","492656283279.062",
"Faroe Islands","FRO","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","189425143.266476","205785384.593332","190360134.106964","216009035.420772","246988485.946268","282632785.342381","312513561.783312","303340059.030499","341830900.652452","394547825.927219","431337164.826112","366524277.639948","331946444.764496","358392161.975897","344514458.351316","371596958.851913","456570155.902004","424322596.947041","438893593.000282","515743082.584925","570376587.590663","630311572.255375","670533926.415066","712856483.911501",
"Micronesia, Fed. Sts.","FSM","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15194800","16556900","14568600","17842900","17288200","19087500","19889000","16459400","16289400","14699700","13143100","10280000","8089300","9892300","19301500","21485300","25410200","27286500","23176400","19252300","19347900","20091900","19907900","19559800","19849800","19932200","20293900",
"Gabon","GAB","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","47982855.2854441","52915514.5904287","55938906.1532732","58908510.6310825","66331021.4375786","76715613.8558165","85884664.0976849","102845136.393738","134106360.223504","145021990.71634","154122708.076849","173956298.594903","220610774.145483","345911313.16904","978377371.361223","1343829510.6972","1876539328.23983","1636683950.60994","1381750067.03658","1871459772.62859","2586147054.97501","2255903739.6939","2193810963.96283","1927487444.62089","2126068950.843","2221972614.8322","1616749799.12424","1603099457.02633","1378487343.74379","1746976492.11935","2559273291.43996","2410362880.1706","2422613771.94156","1981265105.90221","2205168652.21062","2596622567.55706","3152560715.18773","2857953492.16526","1934225813.02405","2276274238.50384","2858035955.66369","2396603648.53685","2524504362.8981","3063145308.1183","4001704788.95888","5742229995.76678","6141442915.50797","7127260366.33024","9614062780.26906","6110968174.33543","7932587448.56196","11086656394.7352","10100457804.9473","9960708243.33529","9597539999.91494","6930303014.63926","6316058948.64983","6788036790.58556","7949079350.20926","8045524845.84991","6369191473.3319","10293534783.0114",
"United Kingdom","GBR","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","298937427201.705","304533481481.482","309795775710.776","272599092681.464","298906326905.418","326684551049.392","346912636505.46","367634250163.72","379430274925.472","380155314674.001","376258132849.145","355939254354.398","379211630695.444","427941224489.796","489948736726.474","515240000000","544434222631.095","609047619047.619","583439338235.294","448569870696.37","468295229257.784","488513140849.466","494102342331.013","517416598088.359","556964783399.983","528093174769.623","472000719835.496","475559542395.309","511173140793.086","504677347458.305","459555377603.974","547531555342.217",
"Georgia","GEO","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2429430585.23176","2185430463.57616","873114024.239426","","","","713097047.763821","780038535.645472","787739243.056555","594467769.819708","641993422.716924","661167390.255668","772100013.663069","961317984.806823","1239096410.68447","1523087107.6295","1681869242.86677","2126189763.54385","2423866380.46686","2037773121.81981","2063289008.58441","2712481470.50104","3161206322.29153","3182277263.43634","3295973268.39214","2864054994.93236","2915620906.74779","3283403068.34031","3504912211.48155","3548692607.83201","3355144386.91835","3980738444.1123",
"Ghana","GHA","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","382352941.176471","390756302.521008","357723577.235772","339265245.609408","375545055.110992","403980581.477098","441847289.068679","374434877.220628","458450704.225352","524844720.496894","590425531.914894","531355932.20339","505142857.142857","440488656.195462","493732193.732194","527593360.995851","386860442.624393","252147525.676937","268937383.841768","466911285.06197","751174500.440202","982464179.201466","828163265.306122","861068752.265442","878294422.580282","987781254.026062","1119054347.82609","1114421052.63158","1480739599.38367","1355648535.56485","1570058381.98499","1635168195.71865","1768847656.25","1890181660.89965","1961702925.73143","1265883648.37585","1340206617.3391","1558581524.48258","1924123211.81357","2195186214.56365","2699646486.96421","4047988744.39952","4839643791.5505","5563543286.13513","4822570747.33096","5800320279.72028","9387323096.14626","11199506493.5065","21416263904.3101","18570400711.1786","15375017606.2026","15553964525.0396","18093051120.5609","20982397465.8147","21258252654.5789","20926634665.9042","21931642032.7258",
"Gibraltar","GIB","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","685854806.906531","701676577.517638","796589323.303452","807239176.0408","922947388.894351","921937430.930304","882758151.23548","932110980.090536","850023611.653221","1038277244.11105","1149045742.86919","1089328240.78322","1107171565.28479","998824464.342076","940012098.38237","900206586.801328","924050187.013771","1093344439.52796","1109113797.73525","941627236.674538","1446428387.2202","1932719911.87188","2293502160.35801","2168803072.33584","2214618261.17769","2212931647.34747","2411847432.70985","2482888198.54826","2606694649.3407","2315042114.47421","2587713330.70939","3268169143.29431","3953252654.59924","3950964346.80699","4045447565.41664","4591575622.43836",
"Gambia, The","GMB","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","3668029.34423475","3895820.84672806","3432054.91287861","3768060.28896462","4296068.73709979","4575099.77611214","4896817.06890521","6197133.45864662","7949032.67286224","10259955.7522124","10783124.4102979","13192324.4657654","18291221.1727478","24120948.9514933","31377106.333527","27308813.1846046","20637693.8196113","23307814.7502463","29519265.6454898","30804591.7974267","21010830.3249097","23910154.9247993","25304096.3568064","29412152.5396909","34909252.4432035","106032336.741821","108352799.667255","114767324.234179","109178390.281576","116908636.568423","175616165.843302","125160232.152311","135023000.817431","127049661.696694","116048992.77425","101508452.751288","91401635.7228208","72320516.6400869","110153572.582176","118124915.136796","127799577.420125","152023036.657634","174324827.418395","148073944.243443","151677341.853491","162293345.55267","169211665.019593","163624507.753576","162471181.079721","236267104.56357","310805593.40596","269269815.421518","289200206.430497","313438679.650437","305417343.505166","349685312.444158",
"Guinea-Bissau","GNB","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","16727346.594982","17339957.1416186","19700014.2843071","21801864.4067797","25179605.2631579","27640618.2071611","17449719.4938675","26028430.3940283","24517867.4351585","23544793.5563068","20722041.7161837","24631666.6666667","23850061.6026222","18739378.193729","19901170.0224705","22499993.7503516","25788911.0633842","21371774.4220376","22146392.5907662","34864611.1227949","42493179.0767451","23779525.3907256","23507646.5471017","22912341.3506359","25602656.2388134","29148030.9783768","29490216.0223786","40356749.8998577","25763121.6651937","27123638.803435","52359308.8222042","55942283.8165658","67503400.5407422","83487182.387781","82937319.1387687","84406431.4575168","82945782.1362506","91993104.5390243","120513452.914798","110913740.231098","111688837.159199","136397222.188034","133971513.03392","150895040.206552","152066612.483502","128449758.352211","148007376.238092","170124619.245761","190565379.023902","190938691.883238","193003304.458413","",
"Equatorial Guinea","GNQ","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8363235410.27073","10627529384.4681","16658876078.51","11319646503.9329","12194158259.3009","16672584279.2955","17308766927.3692","15901768294.6089","15277378177.4973","7792706064.51124","5882344007.54903","6937710881.8841","7503943224.05488","5917919274.42905","4588186648.04217","6296769502.57218",
"Greece","GRC","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26848249742.6092","27517366930.9173","25674037189.567","26286742764.9026","27272904897.1062","24457701784.8377","26352365530.674","30045306326.1538","41521328053.8807","49021674077.836","44132955361.2202","54674449338.7517","57397273078.8684","55734510867.6453","50734829820.1019","44275251174.3334","40686659952.9767","35831897819.7609","35979371116.4283","33245906161.0536","28372790945.3652","28068324463.3331","27436026745.3389","28899027980.6423","27408693342.3921","28284938962.4047","32902177224.4413",
"Grenada","GRD","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","7755061.48148148","9287406.29629629","11450353.3333333","11312015.1851852","13526671.1111111","17211904.0740741","17161420.3703704","18180518.8888889","21548918.1481481","25074194.8148148","30476727.037037","34080108.8888889","35933000","36991545.1851852","46087407.4074074","47373111.1111111","46121000","50257074.0740741","54235592.5925926","57078851.8518519","63417592.5925926","74239037.037037","83707666.6666667","93137444.4444444","85935000","89788629.6296296","100524629.62963","100123703.703704","158919481.481481","135706185.185185","142773185.185185","145000000","113577037.037037","113412703.703704","103895703.703704","98529370.3703704","112893259.259259","116766666.666667","122874074.074074","129044444.444444","143140740.740741","156700000","165540740.740741","136625925.925926","163344444.444444",
"Greenland","GRL","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","228091746.740137","286324714.993908","300488585.769314","336634828.815497","377610816.172824","455267648.731881","454942267.156634","452676872.744083","484828729.487585","493534743.202417","486868578.957677","446093541.202673","426017033.546872","478824071.185585","485074739.887019","556551483.862794","520271688.607671","558261108.818269","",
"Guatemala","GTM","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","226943200","248009300","269766900","300476800","327017400","355373700","373408300","394278200","493257000","591967800","674259900","877552300","1144470400","1286757600","1485763500","1732284500","1871829900","1851170700","1855628900","1870918200","1912212000","1452935570.77626","1406000040","1583282404.58015","1690980184.65909","1513788398.94779","1841287259.63928","2089132209.02797","2266265890.62001","2555820628.73835","2881485905.07004","3085660214.73601","3553424625.22882","3878006099.0867","3685641314.50313","3817474211.66529","5032364365.1541","5557285040.3365","5921089612.00871","6574138438.30617","7387205936.67719","8408448912.21424","9360186529.91542","10826060317.4603","10219277764.1639","11182694134.8755","13098883923.7547","13947526475.6944","12164268658.996","13417543131.321","14139590975.597","14937680758.9574","15695773486.3022","15711579596.2336","16906728584.978","17205199217.7888","19120341396.8763",
"Guam","GUM","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","47424604.79496","52266231.1147407","62007816.6015283","52091232.5730619","61599486.6709444","66941176.4705882","72470588.2352941","81352941.1764706","79200000","86950000","94650000","95300000","93476190.4761905","91333333.3333333","130818181.818182","157041666.666667","145960000","145600000","156400000","160200000","191200000","147142857.142857","120666666.666667","91000000","90000000","93720930.2325581","115813953.488372","92244897.9591837","106600000","98235294.1176471","68987341.7721519","70447227.1914132","61662669.8641087","106950844.854071","131012292.118583","130619718.309859","159487179.487179","163678625.852347","149768467.768189","138248744.367914","142542345.009045","143022024.249309","142679568.87735","134120218.714523","134825964.726498","137500938.086304","525265877.676168","646118765.465412","748404116.615505","777803383.182153","854888973.353408","976514269.609225","1080283991.40138","1068126558.58831","1006823954.75497","1057922518.15981","1317147699.75787","1244363196.12591","1257221975.89313","1484311750.59952","2122633093.52518","4052014388.48921",
"High income","HIC","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7028553202033.87","6862121499177.76","7170033341695.67","7365646515791.03","6990820600990.31","7101603043208.35","7959823199979.62","8918050554096.83","9507319865547.81","10129850950729.4","11020939129222.4","11665950894153.5","10176236563512.5","10930280589347.2","11918289286099.1","11850096942433.1","11861094861479.8","12071457630075","10993776013421.6","11042068250824.5","11716685422639.9","12616407116599.5","12482056875243.8","11866740602813.7","13691891478322.8",
"Hong Kong SAR, China","HKG","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20741605914.3649","19223854952.0439","17693777327.5718","15910258385.9865","15511427837.699","15356614763.4783","15474909240.7117","14581357192.2988","15354189140.5969","14707551794.4219","15629279719.9197","16693088386.4337","17975736166.2627","19154589994.8427","20598908964.2899","21836347686.9888","23986447315.8729","24635708053.1746","23436116603.9421","22709325029.6711","21284999742.175","22098363608.2952",
"Honduras","HND","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","57300000","59350000","69200000","73800000","81400000","88650000","94250000","113100000","126750000","134050000","145000000","149500000","164500000","198500000","237000000","252500000","280000000","339500000","729905214.25","869506699.2","939894012.55","910770934.45","1065001079.7","1123642909.9","1335757014.55","1401867065.45","1487818447.3","1728232467.05","1597882188.8412","1588145489.03448","1542425032.87938","1359013241.29629","1501033358.19131","1513589769.95442","1464235871.94368","1663106934.30657","1617123369.93243","1732365703.42205","1893605516.98671","1969998787.45645","2111504925.67686","2118997467.17668","2142342627.34911","2252793545.59862","2353723564.91321","2560250208.41852","2924234726.27969","3233293287.67776","3602270442.97972","3795952389.77301","4052833803.47286","4571778972.46407","4838479761.2577","4700650492.78267","4842470648.7764","5381304339.90121","5609205167.50602","6140106696.86764","6400214201.7429","6793545096.59914","6183362555.37611","7572418358.89194",
