,Country Name,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
23,Cameroon,780.2705836,976.5193473,1119.98093,1129.3579,1177.968662,1311.003014,1476.009215,1445.86032,1383.813759,1497.926667,1433.724035,1559.139125,1631.714084,1399.675331,1426.065517,1479.862349,1594.05999,1538.687947,1539.130559
24,Colombia,2421.587055,2305.083058,2811.197871,3448.980365,3778.52666,4760.98121,5527.449953,5244.353266,6394.198705,7392.452361,8101.829092,8264.126896,8164.714495,6228.426299,5938.463856,6450.319585,6782.03792,6438.060183,5307.215228
25,Costa Rica,4021.425361,4123.506487,4376.080428,4643.45857,5188.361792,6055.086779,6841.91146,6737.860245,8147.243985,9137.455823,9971.650902,10633.26725,10737.67888,11529.95453,11899.81326,12118.13341,12383.14997,12669.34107,12132.87688
26,Cyprus,16093.21484,20252.23828,23792.62109,24959.25977,26729.32422,31244.92578,35397.36328,32109.24219,31105.39844,32486.42969,28993.34961,27799.11914,27245.36523,23487.125,24715.73047,26697.17188,29418.93555,29417.13867,28036.18945
27,Germany,25197.2656,30310.3576,34106.65812,34520.23965,36353.88033,41640.08087,45612.71062,41650.36783,41572.45595,46705.8958,43855.85447,46298.92292,48023.86998,41103.25644,42136.12079,44652.58917,47939.27829,46793.68676,46772.82535
28,Djibouti,749.0816325,771.3742316,813.8979436,852.8901883,907.8179438,980.0310324,1131.635726,1164.251683,1227.820853,1322.726251,1418.460858,2102.197948,2239.114538,2409.311902,2545.738799,2655.73322,2755.838293,2876.043664,2917.996281
29,Denmark,33228.69354,40458.7774,46511.59833,48799.8256,52026.99951,58487.05497,64322.0635,58163.27688,58041.39844,61753.64713,58507.50805,61191.1937,62548.98473,53254.85637,54663.99837,57610.09818,61591.92887,59592.98069,60915.4244
30,Dominican Republic,3085.525528,2399.498091,2468.437673,3903.816238,4080.050027,4676.074963,5053.324577,5002.148442,5509.566837,5859.379217,6049.471741,6171.29557,6533.66686,6838.936594,7191.076572,7513.491343,7947.158207,8173.338007,7167.919159
31,Ecuador,2184.209244,2438.343684,2703.565671,3014.310009,3340.840903,3579.032244,4260.433184,4240.702593,4640.246344,5202.656459,5678.455721,6050.354611,6374.631486,6130.586676,6079.088736,6246.404252,6321.349401,6233.258167,5645.19929
32,"Egypt, Arab Rep.",1144.532398,1056.937209,1016.253884,1133.105461,1332.33941,1586.472921,1941.899973,2212.218148,2509.772034,2645.622535,3059.135428,3088.890834,3196.861381,3370.382447,3331.612461,2315.896627,2407.086543,2869.576588,3398.801432
33,Spain,17106.68658,21510.83625,24907.00085,26429.15094,28389.07858,32591.35031,35510.72223,32169.50285,30532.48051,31677.90031,28322.94659,29077.18206,29513.65118,25754.36103,26537.15949,28185.32137,30379.72111,29581.51855,26959.67544
34,Estonia,5341.628947,7203.523038,8914.103557,10412.64431,12639.40007,16744.58445,18204.96648,14711.73527,14663.04461,17487.80478,17403.20533,19056.00192,20261.06673,17402.03761,18295.34293,20437.76538,23165.84948,23424.48471,23595.24368
35,Ethiopia,110.4608747,117.8601647,134.5424863,160.0767918,191.7512925,240.347972,320.8610897,373.8939587,335.4384953,348.0013483,458.5509208,490.791804,557.5341484,630.3126821,705.616305,755.7517677,758.2990596,840.4494515,918.6525941
36,Finland,26997.75299,32927.68029,37772.17811,39054.85044,41222.602,48476.39273,53772.79424,47481.48454,46505.30318,51148.93164,47708.06128,49892.22336,50327.24029,42801.90812,43814.02651,46412.13648,49987.62616,48629.85823,49170.75215
37,Fiji,2157.076596,2680.225507,3124.607389,3406.568258,3483.597185,3793.097385,3928.921739,3184.689123,3469.165917,4160.684021,4359.77535,4586.897921,5305.190923,5105.262627,5368.42324,5825.129207,6073.336388,5968.300559,4864.117047
38,France,24288.27002,29627.92426,33797.16244,34768.1759,36470.21284,41557.62356,45515.96175,41737.76355,40676.06479,43846.46608,40870.85236,42602.71797,43068.54872,36652.92231,37062.53357,38781.04949,41557.85486,40494.89829,39055.28293
39,United Kingdom,30079.66004,34479.39293,40390.78583,42131.6994,44536.61972,50435.37029,47429.93634,38821.17958,39693.19387,42150.69814,42485.58607,43449.09172,47447.58893,45071.07432,41146.07736,40621.33448,43306.3083,42747.08046,40318.55757
40,Georgia,853.5164537,1010.00798,1305.047486,1642.760938,1996.057129,2635.353882,3324.735879,2822.66743,3233.295943,4021.743306,4421.818242,4623.745725,4739.188338,4014.185944,4062.169888,4357.000936,4722.042423,4696.150586,4255.742993
41,Ghana,297.0533431,357.8331205,405.4226482,477.6058413,884.9413127,1047.220763,1178.927868,1043.980468,1258.94923,1501.08385,1536.591848,2282.349905,1942.9051,1711.290666,1900.405937,1998.73798,2180.04157,2167.911589,2176.579459
42,Guinea,343.9345856,392.8798343,405.6960507,321.3386362,452.2761597,657.9934744,712.0994167,670.2612588,667.2816043,644.5025446,707.9676808,757.6922692,774.569037,756.4255941,720.4732536,843.4642789,944.4172662,1043.899882,1073.659337
43,"Gambia, The",379.8628947,310.9571556,596.6289487,618.9605283,615.974477,725.0932469,857.8563071,772.1238036,796.630521,705.4779743,686.5582854,647.3853005,561.6491232,611.6713342,640.6766789,632.0011462,683.3243631,722.8747931,704.029916
44,Guinea-Bissau,324.9699124,362.9061756,394.9958221,425.4718586,418.902099,480.4386207,583.2683601,543.5624962,542.2840598,683.5345133,598.5726713,616.1599585,605.1225831,585.9570106,642.6664064,718.2457991,781.6443091,730.6114487,710.2581385
45,Greece,14177.57216,18518.37884,21995.47794,22560.14729,24821.93675,28863.97329,32127.98319,29828.75602,26716.64883,25483.88256,21912.99829,21787.78776,21616.71001,18083.87791,17923.96681,18582.08934,19756.99046,19144.28439,17658.9473
46,Guatemala,1682.994501,1737.879287,1859.098363,2068.500129,2251.087963,2490.749127,2802.461962,2651.817123,2852.547327,3228.045741,3355.036919,3522.773706,3779.642336,3994.636913,4173.301666,4454.04815,4485.731255,4647.693347,4604.576679
47,Honduras,1119.421413,1142.810823,1201.249154,1289.825991,1409.580345,1559.886044,1713.414358,1762.34916,1874.271704,2053.964255,2107.350831,2064.548406,2164.420219,2257.222712,2295.538079,2403.304451,2457.688921,2519.370194,2354.119614
48,Croatia,6295.715208,8138.428109,9760.13086,10634.23578,11810.053,14069.34801,16461.28913,14708.88091,14124.81084,14812.86947,13443.13523,13871.3299,13784.47836,11952.31118,12552.25538,13655.81594,15244.43105,15331.88305,14198.75396
49,Hungary,6655.333009,8419.430871,10301.70339,11223.3993,11489.56087,13940.90928,15772.33008,13077.30547,13217.5046,14234.47158,12984.83657,13715.07036,14294.25842,12717.0386,13104.69955,14621.2396,16425.1013,16782.95246,16120.98905
50,Indonesia,888.9013897,1052.413199,1136.755211,1249.397689,1572.797934,1840.329927,2144.389544,2239.095265,3094.44309,3613.800902,3668.21207,3602.885517,3476.624853,3322.581688,3558.818852,3839.785069,3902.661668,4151.227543,3894.272202
51,India,468.8444283,543.8437989,624.1050944,710.5093449,802.013742,1022.731629,993.5037725,1096.63498,1350.634322,1449.601789,1434.018198,1438.05748,1559.864518,1590.173918,1714.280355,1957.968841,1974.377788,2047.232704,1910.421473
52,Ireland,32705.43456,41203.52958,47754.20232,50933.02161,54329.16186,61396.41746,61353.10656,52133.09062,48663.60044,52183.13293,49054.69743,51546.35476,55643.05943,62053.98444,62895.91112,69970.94891,79250.38785,80927.07467,85420.19086
53,"Iran, Islamic Rep.",1910.477134,2259.51632,2751.793042,3226.613971,3736.177793,4838.003556,5623.911681,5602.556282,6458.573936,8201.581709,8329.002044,6280.681858,5757.543337,4990.936798,5497.243227,5758.59072,3873.99534,3277.875596,2746.42045
54,Iceland,32409.21615,39476.69785,47334.93065,56794.85016,57492.93425,69495.72674,56943.37045,41301.27322,43237.07295,47714.59223,45995.54788,49804.983,54576.74481,52951.68151,61987.92636,72010.14903,74461.48,68853.71522,59200.17794
55,Israel,19035.10241,19627.17549,20557.07863,21223.93559,22494.64209,25633.64322,30173.36159,28317.04084,31266.60532,34354.71612,33156.22832,36941.84236,38259.6811,36206.52222,37690.47395,41114.78171,42406.84543,44452.23256,44846.7916
56,Italy,22376.2979,27526.32246,31317.20079,32055.09208,33529.7266,37870.74751,40944.91242,37226.75719,36035.645,38649.63948,35051.52127,35560.08141,35565.72138,30242.38614,30960.73151,32406.72032,34622.16967,33673.75096,31911.03579
57,Jamaica,3683.896533,3557.198989,3819.284231,4200.389966,4435.56861,4738.447175,5056.258245,4452.121812,4835.793638,5259.929487,5365.242293,5143.721312,4991.565519,5077.550622,5022.704717,5273.150744,5594.493935,5626.171177,4897.265897
58,Jordan,1816.406493,1889.437839,2062.69597,2216.945182,2478.291944,2643.168439,3415.965057,3618.892627,3914.701234,4152.493982,4386.461816,4477.618326,4255.89431,4064.253016,4003.404749,4073.116404,4146.407296,4205.563654,4042.76935
59,Kazakhstan,1658.030785,2068.123979,2874.288483,3771.278957,5291.575305,6771.414797,8458.017154,7165.223175,9070.488253,11634.0012,12386.69927,13890.63096,12807.26069,10510.77189,7714.841844,9247.581331,9812.626371,9812.595808,9121.637138
60,Kenya,401.092584,441.3914117,462.6182158,522.7769025,699.4000778,840.1916319,915.9989157,1049.121794,1093.638961,1099.315094,1289.780822,1376.828869,1489.919111,1496.652856,1562.076142,1675.973916,1845.78294,1970.105143,1936.424589
61,Kyrgyz Republic,321.7270332,380.5064324,433.2349766,476.55213,543.1107024,721.7686908,966.3936272,871.2243893,880.0377751,1123.883168,1177.974735,1282.437162,1279.769783,1121.082835,1120.666513,1242.769643,1308.140165,1374.032105,1182.5217
62,"Korea, Rep.",13165.06574,14672.85747,16496.12009,19402.50263,21743.47745,24086.41044,21350.42798,19143.85161,23087.22564,25096.26388,25466.76052,27182.73431,29249.57522,28732.23108,29288.87044,31616.8434,33436.92306,31902.4169,31721.29891
63,Lao PDR,313.6184405,355.6514836,410.251319,467.3795913,581.0102436,699.0413761,887.6397349,936.7903214,1127.835236,1363.72529,1566.009745,1815.440236,1984.50867,2125.459057,2309.049076,2439.463355,2553.361866,2598.505523,2593.355097
64,Sri Lanka,867.4914868,982.195697,1065.784437,1248.698185,1435.816813,1630.388906,2037.322103,2090.401826,2893.934899,3321.484532,3449.066903,3740.616792,3971.918675,4060.131785,4150.934408,4401.056075,4360.583634,4082.69462,3893.841515
65,Lesotho,388.3692081,580.9410468,761.1810388,850.7790615,910.6251528,848.0194746,885.6205584,866.4430473,1104.800538,1265.863867,1205.860003,1141.361038,1165.045935,1113.871328,986.2659867,1062.712512,1161.7271,1102.56487,989.8471707
66,Lithuania,4141.592702,5499.428989,6700.327192,7854.765279,9230.707981,12285.44705,14944.99665,11820.77616,11987.50841,14376.94786,14367.70942,15729.65247,16551.0182,14263.96458,15008.31324,16885.40739,19186.35959,19595.14157,20339.52127
67,Luxembourg,53005.73392,65689.32145,76544.91709,80988.13762,90788.80049,107475.3203,120422.1379,109419.747,110885.9914,119025.0572,112584.6763,120000.1407,123678.7021,105462.0126,106899.2935,110193.2138,116786.5117,112621.8213,117370.4969
68,Latvia,4136.933297,5145.195232,6378.666521,7594.902384,9723.446902,14113.52913,16467.14369,12331.92855,11420.994,13338.96224,13847.33794,15007.49186,15742.39134,13786.4568,14331.75159,15695.11515,17865.03109,17945.22222,18207.13964
69,Morocco,1426.95752,1737.063843,1964.080078,2026.025879,2200.966064,2501.222412,2889.220947,2863.59668,2835.217773,3041.145752,2907.449219,3117.515137,3430.549561,3139.243652,3132.94458,3288.502197,3492.67334,3498.573975,3258.121338
70,Moldova,570.7998662,682.319096,897.1784947,1034.39403,1183.021031,1531.221862,2110.56199,1898.435485,2436.799359,2941.362119,3044.808478,3321.043917,3327.786775,2731.065584,2879.391291,3509.64734,4232.206888,4493.370303,4500.624464
71,Madagascar,310.9297034,359.5343751,277.5078315,311.7931318,330.5226649,427.8363216,522.8306321,455.4073814,459.375408,516.9025392,504.1737301,526.6880118,517.1361761,455.6380397,464.6161535,503.4980587,512.5439846,512.2796597,462.4042237
72,Maldives,3069.039872,3539.801547,4060.534405,3789.232024,5010.163424,5746.644258,6743.130961,6719.330257,7158.061411,7409.335968,7447.432572,8222.563389,8872.124925,9434.331078,9640.324009,10062.98312,10823.63669,11118.55654,7282.358489
73,Mexico,7650.89885,7120.38477,7525.465234,8321.853493,9125.422624,9719.920452,10119.83621,8104.907579,9399.970908,10341.52105,10376.05767,10865.6802,11076.09245,9753.380048,8875.062256,9434.386487,9857.028829,10145.17018,8655.000682
74,North Macedonia,1989.135125,2440.476943,2795.899261,3072.678573,3362.968419,4079.391954,4841.251694,4584.709832,4577.688755,5098.097583,4728.308142,5241.058345,5495.735049,4861.553971,5149.589074,5450.492881,6108.740108,6070.388054,5965.450232
75,Mali,326.9666718,381.9485634,427.7173459,473.9950135,506.911863,579.2571627,676.1270633,680.6499919,688.327813,810.1826007,753.3921936,778.7970906,818.4303911,723.5042025,750.0518281,795.682733,856.3565318,840.175765,822.906144
76,Malta,11853.18975,13772.22072,15243.15901,15866.14215,16723.87768,19485.95061,22205.28275,21083.12592,21799.16274,23155.56281,22527.75911,24770.93408,26754.26233,24921.579,25624.46364,28823.52512,31567.94224,31198.24145,28977.56557
77,Montenegro,2106.635068,2789.159065,3380.165121,3674.617924,4425.678873,5976.394145,7367.751909,6727.107767,6688.4824,7328.932252,6586.721279,7189.293287,7388.147794,6517.163752,7033.604899,7803.411137,8850.092733,8909.653336,7677.152226
78,Mongolia,559.827709,633.9465596,784.912072,986.0180138,1322.640638,1625.31852,2134.949772,1718.914022,2660.28811,3793.743754,4402.304523,4422.300876,4211.939454,3919.351148,3690.756716,3708.248223,4165.022739,4394.947147,4041.174196
79,Mozambique,303.6651317,328.5282724,387.4764538,422.642221,442.558692,491.0992179,574.7707482,531.0269665,481.26818,605.2734686,667.7174243,672.2042363,680.3750335,594.2265335,430.9931688,462.7001369,504.53589,508.1636746,449.9552098
80,Mauritania,629.7822957,711.3824822,801.7786831,974.6575859,1272.082434,1378.213345,1610.23921,1418.939924,1646.131442,1919.454524,1850.384968,1929.773521,1715.388838,1562.725248,1579.198554,1634.643606,1749.954236,1839.96445,1868.466574
81,Malawi,296.6395682,265.457178,280.0740241,286.6110498,304.7664746,328.4760994,383.0981454,432.9783277,472.8533786,528.4531271,386.906541,344.3967712,367.0242697,376.2462048,312.1427971,500.1655472,537.9322041,584.3628673,628.699482
82,Malaysia,4177.104942,4454.526764,4924.338111,5536.825787,6137.112059,7143.935816,8343.385919,7167.883295,8880.109965,10209.38195,10601.51389,10727.69966,11045.44513,9699.584021,9555.651202,9979.800841,11074.06409,11132.02393,10160.78325
83,Niger,223.3524016,263.0912436,281.3253773,316.3656254,331.1037838,384.71836,472.1784708,458.4219127,471.6126517,507.6025233,525.047324,548.1578755,560.7545092,481.1112995,497.0361334,514.5433128,567.3308067,550.9635555,564.8220018
84,Nigeria,733.5381615,786.8024093,992.7452801,1250.406675,1652.15369,1876.412777,2227.789952,1883.887348,2280.111979,2504.878279,2728.022683,2976.756736,3200.953146,2679.554765,2144.779938,1941.879485,2125.834282,2204.181574,2074.613928
85,Nicaragua,993.3841143,999.885954,1075.998562,1158.883368,1223.072856,1323.829829,1493.904544,1438.086823,1495.737186,1644.799354,1746.425626,1794.786575,1913.521348,2025.324776,2079.448266,2127.280585,1981.85912,1890.273065,1863.109257
86,Netherlands,29343.245,35750.97466,40436.61823,41994.71353,44900.93814,51799.20855,57879.94376,52722.21306,50999.74512,54230.3129,50070.1416,52198.89756,52900.53742,45193.40322,46039.10593,48675.22234,53044.53244,52476.27325,52162.57012
87,Norway,43084.47247,50134.89077,57603.83602,66810.47852,74148.32008,85139.96045,96944.09561,79977.69708,87693.79007,100600.5624,101524.1419,102913.4508,97019.18275,74355.51586,70460.56053,75496.75406,82267.80932,75719.7529,67329.67779
88,Pakistan,489.4255272,549.870377,631.4711708,688.5005879,770.8433394,837.6315379,914.7314893,884.4410142,911.0904448,1075.450496,1109.679115,1126.041261,1173.392454,1282.443153,1468.821421,1567.640986,1620.742857,1437.165907,1322.315036
89,Panama,4163.521959,4304.10698,4629.029316,4953.12998,5385.564243,6205.821576,7197.110786,7618.438459,8124.558307,9403.439908,10767.29318,11932.28622,12837.24796,13669.55944,14382.23238,15185.97248,15588.33733,15826.08235,12569.17154
90,Peru,2003.971081,2126.137824,2393.665897,2702.237701,3123.320159,3572.363589,4184.885982,4164.970483,5047.249307,5826.832307,6475.68607,6697.185268,6614.933339,6180.194957,6163.791026,6676.284221,6912.110297,6955.809959,6056.343903
91,Philippines,1037.174125,1049.387134,1122.855862,1245.286403,1452.220641,1741.603172,1990.35559,1893.281164,2201.775071,2431.202037,2671.777205,2847.566937,2935.925556,2974.299531,3038.149734,3077.43564,3194.674521,3413.847924,3224.422551
92,Poland,5207.171421,5701.602212,6681.386472,8021.505743,9035.410467,11254.51739,13996.02515,11526.05589,12504.25019,13776.61155,13010.92339,13558.41406,14182.1375,12560.05142,12378.75944,13815.6218,15504.58048,15699.91135,15816.9894
93,Portugal,12936.69282,15797.78213,18064.15809,18780.12751,19839.45405,22811.05648,24949.04136,23151.21541,22520.64231,23217.2955,20563.7136,21653.19598,22103.70097,19250.10654,19991.97249,21490.42986,23562.55452,23330.81729,22242.40642
94,Paraguay,1361.249281,1436.764904,1776.932258,1960.514766,2426.417098,3194.262982,4360.429109,3920.186071,4725.726341,5776.281848,5617.104918,6410.814703,6629.416993,5861.401895,5759.042198,6136.058301,6242.961454,5807.838794,5353.348065
95,West Bank and Gaza,1156.217473,1257.69857,1422.190886,1543.701414,1570.1044,1664.245717,2035.202341,2191.781787,2557.075624,2880.798437,3067.438727,3315.297539,3352.112595,3272.154324,3527.613824,3620.360487,3562.330943,3656.858271,3233.568638
96,Romania,2119.882673,2679.41191,3494.944517,4617.929016,5757.496429,8360.166321,10435.04398,8548.118672,8397.809173,9560.184513,8930.729912,9497.25499,10031.26727,8976.880535,9404.341874,10727.94969,12494.47747,12958.07556,13047.43206
97,Russian Federation,2377.529541,2975.125244,4102.364746,5323.462891,6920.188965,9101.254883,11635.27246,8562.813477,10674.99609,14311.08398,15420.875,15974.64453,14095.64844,9313.013672,8704.898438,10720.33301,11287.36035,11536.25098,10169.08691
98,Rwanda,234.6823578,249.4349583,270.1793209,324.866355,357.9378342,427.1923997,529.2611982,564.6894749,593.8026075,650.6026286,705.7597558,704.0562899,724.3521744,733.4411218,728.43449,756.5476411,769.4373107,806.8799811,774.6892594
99,Senegal,688.1875063,840.3582917,941.8738496,1003.187123,1038.579142,1210.167543,1419.531034,1323.971291,1286.604868,1383.539193,1334.726015,1391.532257,1417.095074,1238.126396,1290.750004,1385.199333,1484.239673,1462.354333,1490.203137
100,El Salvador,2106.739469,2197.482001,2273.955503,2434.323531,2651.430888,2814.589889,2964.17214,2889.685887,3017.307395,3304.974183,3471.051269,3555.1621,3638.517658,3761.51368,3870.312982,3986.049014,4145.862351,4280.288404,3903.395839
101,Serbia,2283.846685,3005.426352,3502.802924,3720.479155,4382.617279,5848.476405,7101.040141,6169.114195,5735.422857,6809.159804,6015.945228,6755.073675,6600.056809,5588.980728,5765.200762,6292.543629,7252.401858,7417.203649,7733.802869
102,Slovak Republic,6564.696314,8731.937368,10691.44655,11690.11347,13170.78498,16106.06044,18753.58494,16597.20846,16908.84796,18509.74022,17498.3539,18276.00955,18719.98814,16390.88217,16563.4405,17585.197,19486.39368,19383.48104,19545.74282
103,Slovenia,11777.15566,14849.03724,17233.13856,18098.90854,19672.96556,23817.88673,27595.59997,24792.12798,23532.48085,25128.01504,22641.80512,23503.28249,24247.17332,20890.16643,21678.35947,23514.02546,26123.74713,26016.07868,25545.241
104,Sweden,29899.19525,37321.7979,42821.67314,43437.06312,46593.60216,53700.00534,56152.55234,46946.96027,52869.04429,60755.75955,58037.82132,61126.9432,60020.36046,51545.48361,51965.15715,53791.50873,54589.06039,51939.42974,52837.90398
105,Eswatini,1362.976645,2075.575111,2599.15215,2964.985541,3053.95467,3200.496672,3022.464592,3270.127727,4035.546607,4360.979186,4396.562519,4111.109647,3928.506828,3583.31129,3339.992899,3824.046783,4020.27305,3843.377391,3372.895601
106,Togo,323.1441484,390.3036272,406.0923835,399.4474497,400.3215069,440.2804561,534.1400956,528.1226972,521.8407125,573.8105585,559.1904856,608.1503504,627.7094023,559.4457465,787.2801816,814.4199071,883.8678323,875.9326592,897.1945754
107,Thailand,2091.178076,2350.846459,2647.26172,2876.247918,3343.784451,3934.688743,4327.7976,4154.184297,4996.372886,5396.649426,5748.631241,6041.12746,5822.383699,5708.796925,5854.461088,6436.791746,7124.564544,7630.03961,6990.935503
108,Tajikistan,186.665627,233.091549,305.2668999,333.7103692,401.0278425,517.4323674,704.6553137,666.7226317,740.2705562,837.8784661,959.361905,1038.327981,1094.422736,970.3652238,801.3912831,844.3693648,850.6685075,889.0202624,852.3336702
109,Tunisia,2292.536918,2693.108827,3029.768492,3106.655647,3279.164411,3677.941925,4200.31582,4029.386603,4241.01191,4361.896449,4233.894568,4308.22693,4398.573922,3960.97533,3796.16792,3569.755725,3577.124412,3477.883777,3497.68141
110,Tanzania,400.4275513,419.7723694,447.5133362,480.2756348,473.367981,539.1223145,671.5736084,681.2437134,730.8132935,768.9334717,854.5432129,955.2189331,1012.766907,928.8064575,942.4729614,976.2122192,1010.937622,1052.021729,1042.09668
111,Uganda,241.8689302,250.6905928,292.4726629,330.6028578,346.768461,401.7091845,473.3028298,799.9296321,824.7376784,837.0958831,796.711135,819.7578809,897.5097424,864.1800623,753.6844086,766.1776058,793.1280811,823.1389505,846.7672013
112,Ukraine,911.9111328,1087.785645,1416.60376,1894.470825,2391.323975,3197.934326,4066.547852,2639.391602,3078.429932,3704.824951,4004.804443,4187.739746,3104.643311,2124.662354,2187.730469,2638.326172,3096.561768,3661.456299,3751.740723
