,Unnamed: 0,Country Name,New_debt ,New_fiscal balance,New_GDP growth,New_GDP per capita,New_Inflation rate,New_trade index,New_gini index,New_Intentional homicides,New_Life expectancy,New_School enrollment,New_unemployment,New_ControlofCorruption,New_GovernmentEffectiveness,New_PoliticalStability,New_RegulatoryQuality,New_RuleofLaw,New_VoiceandAccountability,得分
91,91,Philippines,0.296064528747965,-0.611802580262631,-0.357510807260007,0.304534517681997,0.221407734582253,0.225744030110824,0.245408576,0.266096395,0.185496448,0.20252196,0.244410995,-0.181018704222712,0.154987207896967,-0.132014206215669,0.197447804475709,-0.292595939442064,-0.26156401488519,0.007150649042629269
92,92,Poland,0.0,-0.35940242431157,-0.110850490792132,0.296541403174291,0.299620613881275,0.228808366458718,0.182574186,0.27592457,0.184010942,0.218980393,0.30860667,0.272324204386982,0.150003211978168,0.164418204897575,0.224876615807494,0.202901591024961,0.156813723783883,0.010794756143858174
93,93,Portugal,0.0,-0.233053437011117,-0.673971786444213,0.242379324772637,0.0708422116825869,0.230286552005067,0.184490553,0.211546287,0.186520815,0.233074715,0.18596555,0.180616372257052,0.22120941417212,0.253914272222266,0.204499994166317,0.251905001515146,0.245907911477409,0.009927546576596597
94,94,Paraguay,0.0,-0.743193624988218,-0.0393278024857634,0.255145446348888,0.23451684942507,0.251772313279624,0.323058323,0.276974941,0.18537256,0.266431109,0.080735131,-0.195172571617806,-0.148014256481911,0.00839917182303648,-0.0649694825027063,-0.121587127133225,0.0568528125369603,0.007449054164900891
95,95,West Bank and Gaza,0.0,0.0435469957644834,-0.29072015744849,0.272550854106027,0.0692679382414439,0.233274432265411,0.179605302,0.202625569,0.186194503,0.211732063,0.030548465,-0.410520343079337,-0.190108243027548,-0.257150872714457,0.0305705144560983,-0.250553041052398,-0.29649789191014,0.006684714942381879
96,96,Romania,0.0,-0.541459826167337,-0.149039609222609,0.332361622463077,0.260304566550167,0.23333204832014,0.185691255,0.233864484,0.184891943,0.227649432,0.26935216,-0.0673136029340684,-0.265463452261472,0.484828291898481,0.166711202291503,0.351009749609976,0.298772136125666,0.009742427504788938
97,97,Russian Federation,0.149480237477765,-0.23139287741713,-0.12143468675111,0.224549835611737,0.329070992221126,0.185706222520986,0.207090257,0.285631961,0.188179468,0.214651824,0.211956535,-0.22443111101289,-0.0448372122506681,-0.172022716612765,-0.292018591869591,-0.214980048436248,-0.266714468669892,0.0070555229701217215
98,98,Rwanda,0.0,-0.70875182831165,-0.0975434398825727,0.293141357746363,0.170233814834721,0.272968636179544,0.283331632,0.205359897,0.216966168,0.281285013,0.001080272,0.256581483738925,0.176064745482775,0.0375796107753874,0.00656824513265209,0.0538575688418382,-0.210747056429414,0.008483387083082442
99,99,Senegal,0.0,-0.412545888403187,0.0682321327261492,0.270455159162485,0.313915278439913,0.251669165272209,0.189213492,0.253391511,0.198025114,0.335070087,0.226369003,0.00605536530775741,-0.0205275893333892,-0.165895772009927,-0.248432917041541,-0.27944109071228,0.247578757883732,0.008353634220128891
100,100,El Salvador,0.0,-0.439212995142293,-0.618147674103987,0.271851443267984,0.0335231029521037,0.254379110740033,0.244199046,0.242886697,0.183182794,0.24299634,0.219034345,-0.30341440158326,-0.179374074213988,-0.193768422687419,-0.0831231373289791,-0.249024600103988,0.167851105362584,0.006186325430919015
101,101,Serbia,0.0,-0.481664112733784,-0.0480253278339517,0.301405192732003,0.26835710054998,0.240615133862936,0.206224512,0.245891796,0.182131399,0.262273708,0.288523437,-0.276107364276039,-0.0105132307657067,-0.0978607303205413,0.0718647023424455,-0.0514266557671893,-0.127761631475829,0.00782423633180733
102,102,Slovak Republic,0.0,-0.2964717173493,-0.149819114128941,0.275340442234303,0.221629125206742,0.229430925137082,0.170521559,0.273595151,0.185679512,0.211896725,0.301972695,0.386388724992834,0.167535738919601,0.164069584297483,0.192020573179592,0.307667701671315,0.22472546539343,0.011124498715927574
103,103,Slovenia,0.0,-0.366572517270246,-0.244475784314454,0.260401331865472,0.0463412860865804,0.235179590867157,0.18858913,0.246941307,0.186691517,0.212297714,0.269383441,0.21234555063823,0.265005716522189,0.17115117616616,0.281329443581696,0.250613217240862,0.214572927256271,0.010613509447287143
104,104,Sweden,0.273310204055433,-0.418200962104938,-0.158405323541981,0.235514806908663,0.115138795273198,0.224106304513553,0.170509069,0.061882442,0.183914464,0.233752621,0.100260676,0.230840245462314,0.217187785902759,0.211744850606415,0.229999053937202,0.223021873825045,0.224430228130145,0.010599594297237974
105,105,Eswatini,0.0,-0.192466116897155,-0.102408669091614,0.222882934319559,0.278623146527601,0.213983839937526,0.337872281,0.275440263,0.205099967,0.29273019,0.207751211,-0.31960381845654,-0.284320616534803,-0.0412791494787785,-0.286211920710377,-0.216997576939632,-0.229890649089584,0.007038075059247405
106,106,Togo,0.0,-0.395816498647784,0.0806877881747332,0.336068100772462,0.24792820861635,0.269566872400192,0.243429963,0.323376008,0.193711172,0.342630269,0.111606172,-0.185518339204864,-0.127821623067476,-0.363286718977996,-0.179343999631925,-0.177284623111918,-0.188118122361531,0.007074923771518975
107,107,Thailand,0.0,-0.495896773091908,-0.30159465830554,0.309107406411141,0.00447287453235502,0.241842088284322,0.206338914,0.232403567,0.191012679,0.191790135,0.189535578,-0.275388572431597,0.207737844230518,-0.133457029709373,0.098609554751721,0.195788054388043,-0.279787292862854,0.007530155566386737
108,108,Tajikistan,0.0,-0.312656612767627,0.132962390341255,0.261214855541226,0.278450494955141,0.224838057906236,0.0,0.207041868,0.187670435,0.255943927,0.18577462,-0.254802772856942,-0.162548383403967,-0.120996294401642,-0.229428150107454,-0.239316740206535,-0.282907484918566,0.007078542294731857
109,109,Tunisia,0.251528543122557,-0.490541424974516,-0.488536880178105,0.215958415613055,0.187704490855844,0.214021762038143,0.191384501,0.012881679,0.182533913,0.217267729,0.172360684,-0.207044639135052,-0.123357107670328,-0.211577658981958,-0.252563143729732,0.34948809947542,0.0803974327284817,0.007002023584715651
110,110,Tanzania,0.0,-0.197589067101809,0.0721952294120511,0.301965866487193,0.270994777862277,0.319056611888095,0.199995542,0.251182529,0.207385895,0.489478244,0.180514251,-0.150867368972269,-0.269540581885895,-0.245225362165123,-0.313768309604502,-0.307138348447883,-0.518880950473874,0.006820796658040761
111,111,Uganda,0.0,-0.562846906687977,0.102016817450642,0.284150009008679,0.277991602723155,0.263440747655045,0.261140146,0.168508049,0.209671338,0.331165299,0.144040934,-0.250636487697428,-0.238516579085922,-0.193811974953786,-0.410521979684617,-0.197041297384933,-0.284677532644989,0.006377056514149255
112,112,Ukraine,0.0777290376672893,-0.381949333123406,-0.123851138991771,0.290485807495066,0.268558828807483,0.20779577928536,0.067858483,0.256856816,0.184568779,0.222507557,0.116857787,-0.202771993446941,-0.142865670529861,-0.237943259194738,-0.126891199341815,-0.205724272783115,0.0855548353334996,0.007112125955098352
113,113,Uruguay,0.206737000979972,-0.507300578170853,-0.289943593242022,0.272701759830479,0.200277607777549,0.269315285466184,0.28240846,0.085926152,0.185732285,0.259504213,0.15302461,0.260239133426852,0.348294259088354,0.276171794887037,0.29106307879814,0.249436885404091,0.281311971551007,0.010896661193994812
114,114,United States,0.0,-0.474511202879479,-0.256398786080513,0.279821708514903,0.147322976530572,0.233430840789583,0.258890187,0.146138265,0.179486334,0.201048466,0.070271351,0.180667877207269,0.201502727534823,0.0176641608999978,0.201831495036471,0.205342732681771,0.183339416791634,0.009618170008933209
115,115,Uzbekistan,0.0,-0.210741069406546,0.0641034868991921,0.231549635222213,0.231430200821758,0.260845348039224,0.18265143,0.245534157,0.18654954,0.26165003,0.108914795,-0.212629263516301,-0.146068016915845,-0.103632982085719,-0.156712004030043,-0.203018821962983,-0.1879268128279,0.007590341387894651
116,116,"Venezuela, RB",0.0,-0.115928830081497,-0.191718188707957,0.171664301878845,0.253410121450717,0.112827621831865,0.218970262,0.199016186,0.176524364,0.282603143,0.193878894,-0.290707298618144,-0.356315797339837,-0.295567535422358,-0.316072853123796,-0.300674890639751,-0.356583808043096,0.005907728906974072
117,117,Vietnam,0.0,-0.214067840206583,0.100890094358854,0.381984034053595,0.263508727606282,0.255304243585877,0.182574186,0.275276976,0.186140414,0.273652174,0.150975768,-0.14396455693914,0.229700946706704,-0.0830972965766821,-0.0947633223413648,-0.0887466786181339,-0.226627077088413,0.008820958746290889
118,118,Kosovo,0.0,-0.54401074307188,-0.268959895863711,0.29829544959548,0.173770284229455,0.238092338171585,0.089252228,0.246958522,0.182441342,0.268332392,0.211483278,-0.188326854749425,-0.175005262050608,-0.100866607537853,-0.375930626275075,-0.150122838770357,-0.14476590128835,0.006016763893213734
119,119,South Africa,0.0,-0.569232959742301,-0.424693449198294,0.20231478229183,0.278764735562983,0.281855634556292,0.29353799,0.217919315,0.193440423,0.267267182,0.16414971,-0.0121295587529328,0.0735061959328938,-0.323185266914216,0.0174075282424125,-0.376768359192137,0.260716707084178,0.0072381263804462284
120,120,Zambia,0.0,-0.442864442414958,-0.101587745200683,0.171013350038763,0.130464982579045,0.233305201039327,0.200570284,0.281443999,0.211923511,0.303698142,0.281349947,-0.334435982663327,-0.249663891503185,-0.0879768438357399,-0.280729258097883,-0.348667873377629,-0.355669153927904,0.005961626427292197
