,Country Name,ControlofCorruption,PoliticalStability,GovernmentEffectiveness,RegulatoryQuality,RuleofLaw,VoiceandAccountability,GDP per capita,GDP growth,debt index,Inflation rate,fiscal balance,trade index,unemployment,School enrollment,Life expectancy,Intentional homicides,gini index,得分
68,China,-0.04890051964367644,-0.05095933900799849,0.015037170297582806,-0.021940073243823636,-0.04522103306132144,-0.16621217888556825,0.012212613989665718,0.16289727788928754,0.08767039054490236,0.10198070895939293,-0.0004996173674213066,0.06048392714105039,0.09571687766147066,0.041529966652402904,0.096342212966565,0.10098574890883465,0.08895836284607868,0.3315187707892197
58,Colombia,-0.024300559042932466,-0.19155025959542596,-0.0021482291058016532,0.027364636789406222,-0.035978289562716974,-0.01622736476815497,0.019463288369844546,0.05542246823094864,0.06726586253247313,0.09913704844454695,0.0008433538564510112,0.10534674896216122,0.08961038207320055,0.07243598085338065,0.09559975307659668,0.038424561073968105,0.03424896969574031,0.37254555979417614
28,Costa Rica,0.04582524220772197,0.037180752028320226,0.02621341079405601,0.056879914194047004,0.042815911652388385,0.09454986511851396,0.024091777741858847,0.07997735664690254,0.08767039054490236,0.08208098404659225,-0.005669366557675911,0.07200016778925708,0.09571687766147066,0.07191911748034621,0.10093980254517299,0.08263352373614363,0.06405002124917665,0.5770038157753709
41,Croatia,-0.004692511395136452,0.05928535477903622,0.05636631890928432,0.04158729494075228,0.0023599537600843077,0.045751892911739554,0.05796358537858614,0.033790182272398474,0.08098139068669101,0.10157811641362628,-0.056558858384440996,0.07181936341361696,0.0944325758993397,0.09871280778025204,0.09768069330337746,0.10003613241668072,0.10230211727299049,0.519909044447788
23,Cyprus,0.11085637131384712,0.06603930738035743,0.14910346668483793,0.1374308209850241,0.11387380396723717,0.10601939492199647,0.1246413979156631,0.06155585024576372,0.08767039054490236,0.1044359332277896,0.017462516746957327,0.0765700799927047,0.09513530673499164,0.08556922434387082,0.10162950531990958,0.10144924708140574,0.10230211727299049,0.7714102470241323
0,Denmark,0.22079790728045964,0.11010480685911457,0.21933059004332786,0.18822894692410458,0.18440966868129013,0.1504475489927403,0.22649121766620042,-0.008642514655629636,0.08767039054490236,0.1044359332277896,0.06400948218104703,0.07296585590070884,0.09494144995416333,0.15195592938422625,0.10094152868077784,0.10122940030876243,0.0809521101899316,0.9642455840122224
82,Djibouti,-0.02817512676982496,0.027737291806446834,-0.08980814123830848,-0.07269282706634889,-0.0619724056260404,-0.11704233588113863,0.00398472218691048,0.1241947638613599,0.08767039054490236,0.08597070859088339,0.012569762202577982,0.07507679492862558,0.06370624582003516,0.005588161510418514,0.07638844257880291,0.0876108024843107,0.07872815111877965,0.3067376986864375
98,Dominican Republic,-0.06990346943495052,-0.003927992799132705,-0.06303278526161656,-0.016209505644821726,-0.06443164008831538,0.016110962164582264,0.017793795385735212,0.05417437592132026,0.08767039054490236,0.08945750557020726,-0.06554011107249404,0.07087357679658102,0.09571687766147066,0.0687630971032795,0.09220656983596158,0.05815832623859432,0.06627398032032861,0.3457890436599721
90,Ecuador,-0.06083030599342947,-0.07530733148949896,-0.08413826201567574,-0.1132749356045969,-0.10431080643760555,-0.02174157650619882,0.015001861680473723,0.1073042921247656,0.08767039054490236,0.09541352230526916,0.011340708472170625,0.11181188333738973,0.09552302087821915,0.07785323307562995,0.09648504320536308,0.07120346593181019,0.05871251947841195,0.2538807435609773
84,"Egypt, Arab Rep.",-0.07116248669138854,-0.05275171983644936,-0.03661871099936938,-0.020256502280918288,-0.01224803569572283,-0.11855797513812778,0.006837829284981377,0.12079348221650735,0.020044971540710575,0.06909871636002134,-0.12199891350377846,0.10730996552084583,0.09445680626343789,0.060210332104809035,0.08919684074993749,0.10077343612530272,0.10230211727299049,0.3186642045866979
