"Data Source","World Development Indicators",

"Last Updated Date","2022-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Barbados","BRB","Adjusted savings: net forest depletion (current US$)","NY.ADJ.DFOR.CD","","","","","","","","","","","13998.1254772253","11888.028223134","13211.7179408253","23055.7059362772","25167.1716132287","35262.8571428571","29131.2","50612.7512195122","50554.0577861163","54487.7189493433","63609.6104651163","58826.88","130988.533333333","44170.2315448559","26346.0765957447","16583.9142857143","16267.1142857143","16252.9714285714","15922.0285714286","15786.2571428571","56256.6857142857","67596.8842105263","99650.9102331902","246190.245813594","217723.116114866","287215.71677795","261401.438098446","224192.690171087","196235.731201495","169012.88204709","144826.272814715","152385.020662667","167537.238198175","184479.61543842","173640.646475688","212285.901915417","307181.251611333","374994.648928996","435559.726661335","438103.6557312","630811.086090632","578906.317468118","589881.288852576","652375.971500732","653347.943727904","662321.850007687","697589.756790289","708332.50631758","694503.32118889","587154.61179219","652450.98426897","",
"Brunei Darussalam","BRN","Adjusted savings: net forest depletion (current US$)","NY.ADJ.DFOR.CD","","","","","","","","","","","682759.646314088","970880.38127934","1158081.37551807","1829590.54876945","1663338.67292405","2984004.75861041","3099645.20729715","3507295.04755058","3043448.46251269","5130743.83819884","5789559.30222711","5639478.43575681","8916556.60000047","8464581.83483452","5603039.62272207","5369873.75555431","6638543.65624062","8193397.37735149","7598895.65517238","8356463.31826756","3420604.75647192","3670595.00023085","3984192.00219116","4462588.04416301","4621607.33450625","4964467.21008537","5100690.04228973","3924388.72616203","3929090.18592748","3938212.29108459","4194473.51701154","4618353.18289612","4688648.91209525","5857788.54824879","3579161.2980222","5248784.55849913","7269485.77044971","9657299.92268506","10100921.00581","8446363.85242367","9300153.33581237","8931430.17525415","9642139.861218","9661996.46162807","11370347.3844138","6982366.38752405","6193113.70495885","6860746.00342214","8519820.55941972","8727670.93874007","6788908.64455694","",
"Bhutan","BTN","Adjusted savings: net forest depletion (current US$)","NY.ADJ.DFOR.CD","","","","","","","","","","","4151651.97824231","3780758.11755544","3753822.0191768","6125155.8991078","7153593.90193836","15303676.2897688","9792750.81091895","32009427.9767267","34196494.7165146","15194233.136791","18313070.1216147","16083385.6749794","24134451.4276431","16503255.9797149","13656894.6664349","9525873.87520895","15990405.7427968","14733841.4951735","15443613.0999708","15044438.8092339","17758309.780894","17944505.6886693","18256349.250604","14218942.8868693","13215940.5584872","16733338.5401447","16783279.5829922","14386895.2365189","14659429.6483913","16609209.42198","16352488.8435655","16480553.7901648","17508812.052923","19152322.6453307","19173719.0677797","18850163.1782629","26667503.1506575","45429630.512607","41280776.12969","39277126.1504428","71238666.3032855","74685638.2793323","64246444.9972737","52314241.5642995","57499035.8311191","71189641.7762622","85046298.9466106","72815709.9396343","42189580.1077955","47338383.260784","57366406.6476369","",
"Botswana","BWA","Adjusted savings: net forest depletion (current US$)","NY.ADJ.DFOR.CD","","","","","","","","","","","3035558.54910417","2685035.80425005","3075765.60455525","4935378.26717006","5604353.74828798","7583348.29020052","7033099.92728179","11979599.0248242","12425782.1665634","12426284.4646081","14965650.5787058","13036539.8739306","17529244.0816237","11938608.1252656","10785428.8674435","8514138.53507254","12987008.1274701","12838126.8074843","13677993.0490566","14039561.3408061","17973230.8621463","17449310.5211519","17912655.5887935","16319340.3356125","18568814.2215046","25992238.7800295","25421206.701545","23562713.6005146","24166433.5660595","17655162.8222259","17576947.4724055","16978754.8480759","20298076.7566494","29758077.5842229","24574934.6020136","26647214.9753679","28242878.2046905","38268270.8066889","48437855.0251518","46564356.0860835","42740129.4953616","48471630.6099813","55090326.3642732","56133060.5932212","60950149.7317833","61090348.7414538","63900837.9736104","64977915.1865631","47508349.2722851","45950923.477126","47096249.6961873","",
"Central African Republic","CAF","Adjusted savings: net forest depletion (current US$)","NY.ADJ.DFOR.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Canada","CAN","Adjusted savings: net forest depletion (current US$)","NY.ADJ.DFOR.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Central Europe and the Baltics","CEB","Adjusted savings: net forest depletion (current US$)","NY.ADJ.DFOR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Adjusted savings: net forest depletion (current US$)","NY.ADJ.DFOR.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","46074159.1187584","10286908.7760877","114549.438548877","8551541.03320097","8531999.01993229","11775650.2598061","16942412.8613961","15892924.964513","4356088.68845649","0","0","1499622.48156721","2201369.37369179","8300670.30170753","17482072.8096891","12925343.4956606","11070634.8170299","10395034.7225651","21816521.477743","8214049.94086883","11881635.6991424","",
"Channel Islands","CHI","Adjusted savings: net forest depletion (current US$)","NY.ADJ.DFOR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Adjusted savings: net forest depletion (current US$)","NY.ADJ.DFOR.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
