"Data Source","World Development Indicators",

"Last Updated Date","2022-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Brazil","BRA","Adjusted savings: energy depletion (current US$)","NY.ADJ.DNGY.CD","","","","","","","","","","","30288056.0692624","45219885.1858441","48722439.291915","80133786.0607537","427734031.47646","407697004.855634","404749211.963231","327376970.440585","344893924.971977","897435764.657144","1243884942.84481","1252536184.97795","1009280204.29616","1717808900.3911","2492135335.26536","2893392492.83167","1301778451.95509","2005621406.23601","1448992109.21471","2301087780.94423","3347184018.25463","1900980610.02067","2044009447.13328","2004364421.40344","1853685106.31512","2096509952.97676","3204721029.22702","2853780253.06094","1766216318.81261","3408591838.45269","7242650374.65631","5285121047.93073","6461224833.82242","7939638911.10421","10385366791.8339","16537513613.4697","20568854886.4506","21295622735.6033","30204177719.858","16453214703.6285","24965420613.67","39558286208.8133","36727158021.0709","34680819767.9641","34180321857.3744","14849256051.8715","11186892088.8064","20704254167.0766","31557724155.2246","30800324693.7834","22476249790.1556","",
"Barbados","BRB","Adjusted savings: energy depletion (current US$)","NY.ADJ.DNGY.CD","","","","","","","","","","","","10871.7799010367","182933.840039395","584584.558153085","4444144.88773534","4629706.34048473","5481980.25885302","4054750.8224414","4335722.26783437","10590974.2195311","12137312.5498945","8911318.53396123","4925245.38808471","6400616.33041195","12582647.8321288","12127969.4259123","5435901.20204864","5973880.13436668","3790488.56151843","4755800.42122363","7321330.78273003","4326126.35862197","5520494.60199071","4573992.22245425","4142639.88160708","5033984.44921532","5094139.01948532","4031316.99173945","3790354.69661865","7838955.19114661","11064212.4165594","6905933.30883359","5664353.95666603","6608639.59754966","8724780.78695446","12837313.6811372","16859511.9246017","15138159.7413683","21165869.3131201","10837514.3521663","15497660.6640082","23818376.6217148","22916281.7218053","21974875.6075792","18500057.1958242","7612668.66649639","5603157.70519101","9243801.86094578","13944404.3102874","12547055.2737308","7543263.3119539","",
"Brunei Darussalam","BRN","Adjusted savings: energy depletion (current US$)","NY.ADJ.DNGY.CD","","","","","","","","","","","2266824.1225031","6799818.10783908","26368723.5445","80037339.2419427","382312657.484141","416000808.370915","574701191.31431","681321898.932538","725041193.152213","","1988586751.07631","978234452.503135","557922206.221896","828301787.147146","782384669.941264","736778791.404426","459479611.802311","487797277.086908","365749487.756018","471911900.411344","777276671.013091","480692256.441891","523695738.226162","515777837.530966","492119899.286031","533209984.505759","636372133.078055","589003757.918803","303881420.148318","572884247.963696","1240257270.67432","925291862.255093","781549829.094475","990302036.452853","1471335429.48517","2228171019.17689","2933605239.41452","2382655215.97645","2852820598.01916","1592964771.51234","2089421874.71704","3813746188.52457","3412850745.74474","2597927450.54697","2220181131.13631","1455462230.43519","1039878605.97207","1407303568.29553","2311440676.34309","2012078563.57857","1323977546.20823","",
"Bhutan","BTN","Adjusted savings: energy depletion (current US$)","NY.ADJ.DNGY.CD","","","","","","","","","","","","","","","","","","","","","157.312681846133","435.460454134957","503.761409165857","599.21622050925","943.316021682021","1338.51668324512","1571.21952946297","2351.82634800919","3422.54809116012","4202.3151873264","4651.01396467266","4524.77168224422","111695.537634268","62275.5969773166","94646.5175241227","160891.420121111","134459.3344967","96271.2170289213","72814.3109464675","55788.4270886013","75636.2491369791","200232.494747693","146008.80454888","124731.586293426","147226.606312672","343769.697418061","427162.478288151","633658.078699391","1585641.30282594","299790.138655758","807325.635488041","1029365.67084896","753492.353858634","0","0","0","0","0","0","0","0","",
"Botswana","BWA","Adjusted savings: energy depletion (current US$)","NY.ADJ.DNGY.CD","","","","","","","","","","","","0","20510.6335245636","63383.1567573569","181510.534374755","757879.769026116","2419210.507742","3319513.01636834","3362740.75594846","3934767.44626206","5814750.25737248","8869819.57123356","10017620.8735631","5906347.60304403","4698739.24891608","5862717.66708515","5082541.00936861","3652626.50812743","5805049.2091087","7504874.72323795","9543102.5441594","9168055.59799056","9396681.25678618","6698770.44366973","7125652.6600427","10209739.8853426","7547379.81675751","6140121.38230085","5274908.0288743","3619174.19485013","5300554.70532902","9109024.0784701","6030271.57445299","5991918.37224813","20626997.9700637","17670539.0497917","18766687.1362233","22952258.5863091","54851026.1583986","14937802.1190026","36377887.4216915","36734889.5501738","46471616.9574984","38026508.2036877","31508059.8818823","26802187.5414914","27138603.7670844","42847373.4539289","52706666.3134514","32817499.0796384","27749435.2890869","",
"Central African Republic","CAF","Adjusted savings: energy depletion (current US$)","NY.ADJ.DNGY.CD","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Canada","CAN","Adjusted savings: energy depletion (current US$)","NY.ADJ.DNGY.CD","","","","","","","","","","","550432618.916027","657604091.321541","814812634.515644","1237642440.02203","4752617178.06956","4659092209.75604","4791391412.81224","5455026331.41484","5227611490.38002","12948260779.1192","15114342254.8049","10618111481.478","5762329195.37275","8900989057.0747","9650317178.75548","9290794126.40908","3992632141.57891","6930151458.0373","5461303446.63675","7312375468.99157","9567286470.85072","7061159214.82248","8455365316.12887","9616444788.32948","8760445281.03038","8510271278.38723","12946526963.9605","10370732428.0335","6076963085.57357","10405319500.4353","22555566618.2332","18503493706.1046","13335753214.2754","13358271753.4462","20795977885.7356","24874793271.0387","19508542807.3268","16977150660.2619","25624087594.358","5079254635.26243","4629531184.08008","7179336600.10493","4733002132.87368","5504188864.07198","5046437635.88652","469080489.199826","1838437455.02342","3750427890.20212","8752482550.63549","7858086637.46833","4910841075.66607","",
"Central Europe and the Baltics","CEB","Adjusted savings: energy depletion (current US$)","NY.ADJ.DNGY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Adjusted savings: energy depletion (current US$)","NY.ADJ.DNGY.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","801010.616123799","696643.332903223","88589.6787800687","59598.8163059062","31870.9642063907","68451.7112761913","43210.6311328976","29988.0946565689","23248.6240492675","10036.2021415463","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Channel Islands","CHI","Adjusted savings: energy depletion (current US$)","NY.ADJ.DNGY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Adjusted savings: energy depletion (current US$)","NY.ADJ.DNGY.CD","","","","","","","","","","","3753354.60799761","5335873.45600575","6106635.76308087","10048547.4000529","52050089.6347722","52791634.0128698","57862400.9997759","50482511.930672","55156825.3682923","139210040.400659","199609214.181745","223071093.046804","99776010.4143512","115902343.297247","108730765.345613","96941394.6447867","33661730.9140451","81595090.6839612","45153718.6075934","62875401.2188961","75712584.9442274","35245239.6484895","30988115.6544541","30233022.066173","24216564.9169144","21132437.217989","21968581.6491447","20154040.2463783","17940394.6035614","18047305.6639434","25922750.6979667","21026226.3716514","29296302.4502404","27104004.4411079","30595084.9222838","39361458.5787548","35518707.3046554","32020924.0371062","43894715.7970315","44942796.7265478","48395258.5973906","69585567.5729693","80606059.7675847","80480028.7400727","64742795.6329308","29800999.9942198","17081969.3751236","19443129.2949576","30402690.5378632","27449809.6367511","47334944.6701847","",
"China","CHN","Adjusted savings: energy depletion (current US$)","NY.ADJ.DNGY.CD","","","","","","","","","","","8789599.21335859","82842173.2488582","163976803.468339","388333642.211472","3080921283.49336","5890457769.85097","6984308493.25907","8387862380.32851","8875175865.96185","17665714330.3546","21652957106.5262","21600622993.7912","18415236329.4858","15889187212.2009","15238795164.1807","17080760873.6836","8576365689.4635","9394241496.86993","8642519777.05769","13238325870.9672","17644580070.0006","11123951417.9841","10851908227.3908","9486537817.97197","8612374726.30022","11020910428.9689","13464605524.5732","11929722748.5689","6606896180.45788","10283792878.3799","20790320797.4189","19984979303.5308","16991266477.9274","19846668807.5086","51952681512.9363","64343797606.8834","76815260638.1864","92023889854.6036","196872056059.639","87365123851.3977","150822824928.403","235868217075.247","172512038429.77","143322338036.891","124325370768.014","61075230221.2918","51559909196.0349","71996699980.6109","99136719943.6146","82994086094.94","63122874307.5009","",
"Cote d'Ivoire","CIV","Adjusted savings: energy depletion (current US$)","NY.ADJ.DNGY.CD","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","7857021.33224004","21993928.4288508","20367566.2113377","52467096.6947559","75434021.2005066","77932127.6980066","24875938.9193241","48055143.6021927","24161709.7371177","8306821.21589724","9628121.89865881","3342100.70499529","18870679.5297078","19666693.3029675","16410355.2175215","19473945.3206246","61445551.7374313","47831559.4144426","13051858.5063985","27396994.5592803","43720906.7666156","29398922.6657629","62861835.6983623","88980953.6519873","198178481.192404","482852200.084653","904494471.729058","771550233.274811","1051634232.04896","507898496.892445","419618946.190667","640133592.159439","447858790.128799","412817002.86844","311114400.049806","168451419.861914","136221427.929677","330635275.144329","446759382.639855","451802906.35299","0","",
