,Country Name,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
99,Kenya,-0.17692107,-0.328403115,-0.274853587,-0.288214594,-0.239396662,-0.317882091,-0.277211368,-0.178242475,-0.136400819,-0.240827635,-0.317458749,-0.326215893,-0.348395675,-0.350200027,-0.348113745,-0.264081955,-0.25515759,-0.325461239,-0.502013385
100,Kyrgyz Republic,-0.140870079,-0.405866712,-0.389383018,-1.008081913,-0.656034946,-0.416844815,-0.350435883,-0.333194166,-0.26139462,-0.223706394,-0.34460786,-0.325828105,-0.450190425,-0.5149616,-0.366465747,-0.359377325,-0.351335853,-0.34816134,-0.401575565
104,"Korea, Rep.",0.752522349,0.717727244,0.793975472,0.805072546,0.720584929,0.920578897,0.725823581,0.849306285,0.918371379,0.982293248,0.865391076,0.988611996,1.134037018,1.108966827,1.110880136,1.103047252,1.101032257,1.068105817,1.035592079
106,Lao PDR,-1.203962922,-1.353559375,-1.301684022,-1.338195443,-1.280378819,-1.186761737,-1.136199117,-1.072931767,-1.01609683,-0.978830159,-0.832189977,-0.85806942,-0.880769193,-0.825910568,-0.739260256,-0.732938111,-0.788398981,-0.725202024,-0.815941095
112,Sri Lanka,0.124769226,0.034730762,-0.083361119,-0.423394442,-0.272532344,-0.297004074,-0.385201991,-0.294943988,-0.248191312,-0.131351128,-0.125741094,-0.166235015,-0.10895326,-0.047445498,-0.102553025,-0.14577356,-0.204640791,-0.217790633,-0.210725412
113,Lesotho,-0.464417785,-0.567470014,-0.593988776,-0.633165061,-0.667670608,-0.716383755,-0.670076966,-0.649876177,-0.630146682,-0.638167918,-0.540954292,-0.37577191,-0.444160998,-0.44366926,-0.449452937,-0.367599785,-0.540381014,-0.589672685,-0.651229858
114,Lithuania,1.077029228,1.038295269,1.058151603,0.936665177,0.973231792,1.010036111,1.042177677,0.951837957,0.960122764,0.926461577,1.117751122,1.147009254,1.188768387,1.272503018,1.132786036,1.154124022,1.100566149,1.155692458,1.090660095
115,Luxembourg,1.864336729,1.788604856,1.784244657,1.638608694,1.674869657,1.737618685,1.658034682,1.643333912,1.673909426,1.85898304,1.759886026,1.770977259,1.625041127,1.65323925,1.718979716,1.689293742,1.756064296,1.698431134,1.847934842
116,Latvia,0.883539677,0.954042315,0.921956718,0.874489903,0.933780432,0.954827309,0.966387451,0.922658324,0.928532481,0.954886913,1.010626793,1.037102938,1.166745305,1.084394813,1.076778889,1.152490377,1.140990019,1.191028714,1.190822363
119,Morocco,-0.078193411,-0.284974277,-0.244661465,-0.437574357,-0.212712377,-0.215945512,-0.159162045,-0.090557851,-0.119565077,-0.176636279,-0.110853657,-0.091055743,-0.027915997,-0.081451699,-0.145550981,-0.143823475,-0.246215358,-0.141041234,-0.035005618
