,Country Name,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,平均值
165,Mozambique,0.721289992,0.970390022,1.163759947,1.441930056,2.157010078,3.094899893,3.586250067,3.887069941,4.662000179,4.943880081,5.227220058,5.596409798,6.216149807,6.659150124,7.243690014,7.122710228,7.312550068,6.66576004,7.554934979,4.538266072
166,Mauritania,3.009629965,3.191689968,3.21529007,2.938189983,3.304419994,3.726520061,3.798290014,3.853280067,4.362410069,4.736040115,5.13161993,5.412940025,4.827589989,5.612140179,5.352479935,4.999120235,5.002089977,5.763249874,5.874619961,4.426926864
247,Uganda,3.551369905,3.796380043,3.668989897,2.807060003,3.574219942,3.501345038,3.888099909,4.320330143,4.063210011,4.55328989,3.91012001,4.245920181,4.836639881,5.224750042,5.061920166,5.141825199,5.176290035,6.429689884,5.700915098,4.392229751
19,Burkina Faso,1.41178,1.601160049,2.074400008,2.307339907,2.440969944,2.612190008,3.181050062,3.533740044,3.57942009,4.146520138,4.558869839,4.776750088,5.0769701,5.063829899,5.56196022,6.003399849,6.501870155,7.096129894,7.843729973,4.177477909
151,Madagascar,2.056910038,2.229739904,2.579180002,2.675930023,2.874520063,3.276170015,3.276380062,3.494810104,3.669960022,4.071179867,4.141520023,4.293729782,4.818540096,4.806190014,4.825500011,5.284530163,5.350490093,4.843409896,5.527210236,3.899784232
264,Zambia,1.397380024,1.587629944,1.926594973,2.082210004,3.224370002,2.392904997,3.582239986,3.907570123,2.909005046,4.168869972,4.116030216,3.984764934,4.833785057,4.408174992,4.448035002,5.643965006,5.926180124,5.094314933,6.678965092,3.805946864
87,Guinea-Bissau,1.210500002,1.430760026,2.007414997,2.296580076,2.643249989,2.660969973,2.982125044,3.535549999,3.597850085,4.745920182,3.814054966,4.277165056,4.811609983,5.098434925,4.621520161,4.960684896,5.279765129,5.509849906,6.405879975,3.783678177
56,Djibouti,1.009220004,1.260360003,1.569620013,2.299069881,2.52312994,2.709749937,2.783200026,3.537359953,3.616280079,5.345320225,3.814054966,4.277165056,4.811609983,5.098434925,4.621520161,4.960684896,5.279765129,5.509849906,6.405879975,3.759593424
16,Burundi,1.882439971,1.745049954,2.44520998,2.463219881,2.453700066,2.48913002,2.668489933,2.820329905,3.254610062,4.708250046,3.069240093,3.777580023,4.546249866,5.133039951,3.681080103,3.917969942,4.057660103,3.923569918,4.968029976,3.368676305
246,Tanzania,0.73785001,0.945519984,1.274009943,1.488489985,2.583189965,1.509639978,2.725844979,3.178844929,2.14805007,3.601475001,3.965529919,3.675800085,4.849030018,4.010159969,4.070569992,4.601250053,4.704075098,3.092499971,7.830719948,3.210134205
86,"Gambia, The",1.310144991,0.928094983,1.174790025,1.268114984,1.756965042,1.251254976,1.896969974,2.082029939,1.957980037,3.034080029,2.72461009,2.91830504,3.709445,3.654914975,3.788494945,3.825434923,4.236005068,3.660369992,6.102079869,2.698951836
173,Niger,1.154099986,0.910669982,0.874379992,1.047739983,1.060230017,0.992869973,1.125450015,1.343729973,1.372640014,1.404809952,1.593189955,2.160809994,2.569859982,3.299669981,3.506419897,3.732899904,4.414350033,4.228240013,4.373439789,2.166605233
168,Malawi,0.425760001,0.435660005,0.512109995,0.494340003,0.51147002,0.501760006,1.95432502,2.440544963,0.715919971,0.823880017,0.848079979,2.91830504,0.838400006,0.818660021,3.788494945,3.825434923,1.723629951,3.660369992,6.102079869,1.754696038
