,Country Name,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,平均值
5,Azerbaijan,90.08143148,95.96676343,111.7542791,136.990691,150.8029727,153.6202342,190.6141608,127.2553934,155.7352383,191.5916298,198.2675334,198.0009746,185.1821739,116.7703042,100.127768,120.6658715,146.9001049,131.2166249,92.89570017,141.8126237
110,Tanzania,99.73644163,101.3757002,102.525278,101.2259354,115.7136625,118.0521816,119.3023704,134.0091411,147.8594023,156.621748,155.3311346,145.9900562,142.4383904,160.2160278,172.3805639,168.8977737,164.8609251,174.1552657,200.3124932,141.1054996
1,Argentina,99.74456551,108.4722844,115.9051697,112.3205884,117.3391958,124.3693383,139.5214596,140.6033379,145.5230271,160.564925,167.1272495,156.4980784,153.2871405,146.3443414,155.244929,150.7457768,152.5529498,151.2264533,152.1617937,139.4501371
32,"Egypt, Arab Rep.",93.11500592,97.12743628,106.1282909,123.8135722,136.3843189,131.5355955,148.6990374,136.6402372,140.5682855,149.0311464,152.4852865,151.8303479,150.3419811,145.974057,148.8491171,150.3748404,154.4178877,151.4423878,150.9286356,137.8782878
23,Cameroon,103.6455398,106.1203495,114.7963084,123.280211,129.7430375,130.2146936,141.2929299,131.6171552,147.1956643,160.5522918,154.934923,153.0878625,155.1009432,136.3776501,132.2330646,137.5288804,147.4477463,140.0622222,124.7750431,135.2635009
47,Honduras,67.35157271,69.0116717,79.74999553,94.75094121,107.4096964,120.6747566,149.8782621,121.2664016,150.7341952,213.8256444,186.6696873,166.52137,163.1909465,127.3988486,123.4279545,133.499715,164.6901217,161.5335684,167.9485372,135.2386256
24,Colombia,96.47738226,98.89997745,110.9866059,125.9719859,131.3804084,137.8953461,145.9786152,137.9368365,160.1158901,183.7439768,173.556603,161.103576,146.5879638,110.3669334,109.0972205,127.677653,139.6213039,137.6680305,116.2676578,134.2807351
119,South Africa,107.0777928,107.6822642,109.324875,110.9891928,117.8722436,121.5349404,124.4908884,132.3734993,141.2367683,146.2948344,145.2396744,137.5087277,135.833052,140.0047719,144.8522059,151.1375341,146.3721052,152.1459905,165.3513043,133.5432982
31,Ecuador,99.67028952,105.9261763,105.4234654,115.5833274,126.8445214,132.3550653,154.9373289,129.41509,148.7401242,167.2646926,166.7825749,168.3016819,158.7080219,118.9225335,112.604719,125.5181305,136.8705137,132.0548716,114.5720378,132.6576403
40,Georgia,101.9925971,102.6624232,109.904214,106.2163826,115.492849,118.9009382,131.2482865,137.2572936,142.0137783,140.7469303,137.0379555,135.1432537,135.4843022,137.3206879,142.4911501,148.3672794,145.9958989,147.5195254,149.9885209,130.8307509
15,Bolivia,96.2774078,102.2018337,118.2708228,114.8187211,129.2433351,143.9301502,151.7738345,145.9663267,153.3713085,181.1220112,172.2770684,153.9457727,145.8712525,109.1844441,92.24085017,103.6572313,108.7787673,107.8010322,107.0086401,128.3021479
17,Bhutan,106.6662423,107.8316098,126.5554586,136.9489746,139.8950267,125.8209274,142.6257044,129.4099461,138.7983389,141.7343394,128.1371854,123.3313311,122.6382453,120.5585072,119.4355032,127.7101464,137.8873423,133.6505048,127.7859152,128.2853289
87,Norway,90.2173913,91.32321041,101.4583333,122.9968783,140.6965174,135.7279693,155.74977,124.3970315,138.5620915,157.4123989,161.6830797,159.8438855,146.8364832,123.1962762,109.6551724,119.0225564,132.2443182,115.198386,89.20676203,127.1278164
35,Ethiopia,93.37208946,97.72576899,102.0899358,108.2917454,109.2770166,116.0795014,116.1150672,123.9435908,134.2548351,143.1219909,137.272837,131.0612222,141.2917469,137.9985735,145.9307234,140.7297714,128.6298917,127.8915749,132.5351829,124.611214
76,Malta,105.8726441,103.9619245,100.3865196,95.77303638,102.842227,106.1634844,109.9970875,123.3342621,131.2104847,136.1128881,119.5687325,124.8980825,125.1692466,138.2553308,140.9667068,137.4188118,137.9630438,140.2519936,153.8432875,122.8415681
117,Vietnam,95.57105427,101.0243349,103.2365466,109.0783178,112.7562958,115.009276,121.4311138,121.0190172,126.8636857,126.2725419,126.0064915,125.9419655,128.6784508,131.4520467,136.5073605,136.9864737,134.8489824,138.093187,137.0791238,122.5187508
8,Benin,89.56626729,101.5038422,102.5955001,106.0623822,112.7322589,114.1999996,118.1786769,116.8450602,127.3728296,135.5389318,127.0638832,123.4199323,123.4600176,120.544215,125.7369581,130.7199579,130.8683667,126.4022516,121.6149336,118.6540139
9,Burkina Faso,91.94343197,110.0460356,102.4903179,85.0907426,86.02264318,89.90551192,91.00635112,99.25540721,122.4360724,138.2716821,138.6665711,127.2211353,119.8626254,124.9262817,139.7194373,139.2494484,131.4153491,140.5040181,171.5004301,118.3964996
61,Kyrgyz Republic,105.5837981,113.0527427,113.625999,106.7415091,107.9091063,107.6798519,109.4533376,112.5547814,119.629021,123.0868162,121.9508827,116.0852413,112.4330333,116.9035233,126.0726986,128.2227704,124.5635751,130.3905431,152.2557021,118.3260491
2,Armenia,101.1272708,99.66306734,105.3968932,99.71403385,110.6614657,111.1485471,113.1729978,112.1649711,128.2770644,124.6405394,116.8412341,113.7016965,112.6005764,116.1024386,122.0041125,129.903203,128.922834,132.3876615,139.804397,116.7492108
