,Country Name,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,平均值
87,Norway,1.286725284,2.487825535,0.454498502,1.532133676,2.329349808,0.712589074,3.753930818,2.197385869,2.418906395,1.284951588,0.696864111,2.120486204,2.041702867,2.171136654,3.55,1.875100596,2.764831345,2.167730033,1.286584907,1.954354382
39,United Kingdom,1.520402459,1.376500385,1.390397567,2.08913649,2.455661664,2.386561508,3.521408563,1.961731736,2.492654725,3.856112447,2.573234797,2.291666667,1.451120163,0.368046842,1.008417368,2.557755776,2.292839903,1.738104601,0.989486704,2.016907388
114,United States,1.586031627,2.270094973,2.677236693,3.392746845,3.225944101,2.852672482,3.839100297,-0.355546266,1.640043442,3.156841569,2.069337265,1.464832656,1.622222977,0.118627136,1.261583206,2.130110004,2.442583297,1.812210075,1.233584396,2.023171409
82,Malaysia,1.807872463,1.089676326,1.421271159,2.975070927,3.609235642,2.027353178,5.440782211,0.583308406,1.622852356,3.174470922,1.663571025,2.105012312,3.142990509,2.104389802,2.090566595,3.871201158,0.884709161,0.662891866,-1.138702154,2.059922309
92,Poland,1.90528215,0.682701376,3.382646819,2.183798724,1.284693944,2.458743124,4.164971935,3.795392425,2.580693703,4.239401496,3.560371517,0.991982606,0.053821313,-0.874125874,-0.664767331,2.075935537,1.812951565,2.227478809,3.374469726,2.065075977
8,Benin,2.489162355,1.487242461,0.873890831,5.364520858,3.782176965,1.298068133,7.947298761,0.896072356,2.207835325,2.704239077,6.744682533,0.428888889,-0.548757551,0.218785924,-0.794050174,1.769412474,0.644803622,-0.705026635,3.022721197,2.096419337
106,Togo,3.059818575,-0.930000884,0.393078681,6.78292893,2.228977794,0.945673272,8.694828144,3.71360592,1.445945174,3.563514729,2.577181741,1.825394759,0.190875076,2.58390527,1.285246608,-0.980289496,0.928170504,0.685897591,1.827540385,2.148541725
100,El Salvador,1.865525036,2.120390917,4.451943924,4.690948709,4.037123594,4.578085724,6.707922935,1.055950297,1.179335769,5.128923767,1.729734816,0.757669185,1.141344675,-0.731384487,0.604049087,1.012354033,1.090330006,0.075324135,-0.371590212,2.164420101
23,Cameroon,2.834422601,0.623163557,0.23364738,2.013539502,5.11757816,0.921402246,5.337806276,3.043618479,1.275380462,2.939699463,2.742534075,2.05908684,1.834130781,2.685982772,0.861740258,0.642673522,1.074299452,2.452802141,2.437608822,2.16479562
77,Montenegro,0.976645492,0.316514629,1.609749656,2.987831543,2.924512581,4.347122157,8.758727696,3.466723732,0.65494657,3.450143112,4.14524725,2.205892681,-0.710514052,1.548691582,-0.271385023,2.380235991,2.611223783,0.361563705,-0.2556557,2.18464302
62,"Korea, Rep.",2.762262103,3.514874515,3.590662989,2.753791627,2.242340285,2.534573821,4.673896555,2.756496545,2.939286527,4.025965004,2.187071044,1.301347545,1.274774464,0.706331772,0.97168574,1.944332308,1.47583935,0.383000304,0.537288023,2.240832659
103,Slovenia,7.480777707,5.544164218,3.592975942,2.451501323,2.457924442,3.657495633,5.647423806,0.839262247,1.801170221,1.802851719,2.59741386,1.769200859,0.199343827,-0.525552286,-0.054999542,1.429107433,1.73860862,1.630522608,-0.054856816,2.316017675
3,Australia,2.981574539,2.732595966,2.343255225,2.691831683,3.555287737,2.327611289,4.35029855,1.771117166,2.918340027,3.303850156,1.762780156,2.449888641,2.487922705,1.508366722,1.276990945,1.948647409,1.911400944,1.610767873,0.846905537,2.356812277
89,Panama,1.005830904,0.391666667,0.474723078,2.855883248,2.457893464,4.168633003,8.758683177,2.409053041,3.491288726,5.875802437,5.698199592,4.027159916,2.626526999,0.137492058,0.739734025,0.875585919,0.761578359,-0.355083821,-1.550275408,2.360546073
22,China,-0.731970902,1.127603487,3.824637431,1.776414077,1.649430995,4.816767674,5.92525137,-0.728165251,3.175324753,5.553898923,2.619524326,2.621050017,1.921641628,1.437023809,2.000001822,1.593136001,2.0747904,2.899234164,2.419421895,2.419737717
0,Albania,7.770525834,0.484002612,2.280019169,2.366581957,2.370728319,2.932682482,3.320870904,2.266922095,3.626046956,3.429123247,2.031592684,1.937620802,1.625865044,3.501208355,-0.36731721,2.060598459,2.028059631,1.41109079,1.620886617,2.457742566
66,Lithuania,0.28150661,-1.13430855,1.164102521,2.658484841,3.739120041,5.737173828,10.92588562,4.453044565,1.319213621,4.130275626,3.089982771,1.047479371,0.103758009,-0.884097406,0.905525075,3.722888623,2.697927792,2.33450938,1.19989445,2.499598252
95,West Bank and Gaza,5.70951586,4.403032217,3.004174986,4.107250707,3.842341256,1.859743794,9.889997887,2.753934851,3.749157276,2.877243585,2.779087683,1.724399336,1.7329851,1.431611458,-0.219106605,0.212570934,-0.195107774,1.580183336,-0.735332001,2.658299152
90,Peru,0.193135004,2.259377534,3.662473201,1.616301939,2.002258012,1.779986447,5.785875982,2.936231536,1.528320597,3.369310953,3.611212949,2.767896661,3.411945798,3.398091947,3.557176636,2.994900458,1.50915423,2.252121914,2.002412058,2.665167571
102,Slovak Republic,3.12714223,8.554143054,7.548500882,2.709084946,4.483331204,2.756723716,4.598179763,1.615104641,0.957018133,3.919285991,3.606102635,1.40047369,-0.07616533,-0.325219777,-0.520010196,1.311945882,2.514037129,2.664561334,1.936941267,2.777956905
28,Djibouti,0.637619554,1.981967346,3.122262047,3.104966401,3.483406997,4.965976546,11.95862069,1.675495873,3.950078759,5.068713948,3.731209508,2.706032429,1.341864943,-0.847389734,2.738412087,0.568112117,0.14797085,3.319253727,1.777407838,2.917472733
34,Estonia,3.571912702,1.334991165,3.048111075,4.079714232,4.437620424,6.601326031,10.36235803,-0.078408311,2.97204512,4.981901315,3.933399873,2.78056659,-0.106175147,-0.492326007,0.148684908,3.417235495,3.436326884,2.277259312,-0.444531098,2.961158558
37,Fiji,0.762032086,4.172747778,2.827485194,2.365764538,2.490836388,4.803706413,7.732278579,3.13103559,3.689012297,7.278117827,3.423375234,2.913541936,0.519306475,1.374885426,3.863225382,3.347578348,4.081476376,1.773101825,-2.595243259,3.050224444
21,Chile,2.489398167,2.810178757,1.054738714,3.052576214,3.392017337,4.407799384,8.71626873,0.353045178,1.41071108,3.341216943,3.007448402,1.78955554,4.718675279,4.348773532,3.786193559,2.182718469,2.434889814,2.557544757,3.045490848,3.099960037
58,Jordan,1.83299389,1.63,3.361868215,3.493685346,6.251724667,4.74390639,13.971231,-0.739069743,4.845518759,4.162441629,4.515229567,4.824623143,2.89947905,-0.87685136,-0.778430463,3.323894476,4.462311085,0.761514047,0.333294351,3.316808634
72,Maldives,4.178672399,-1.260651135,-1.685412125,1.300275009,2.738421316,6.794773539,12.04145835,4.530176591,6.149885368,11.27341461,10.88469566,3.805630009,2.120001757,0.953206659,0.502509414,2.817473382,-0.133373386,0.220029731,-1.369774256,3.466390152
11,Bulgaria,5.810143657,2.348641696,6.147130742,5.038838071,7.261594628,8.40253419,12.3487196,2.753202239,2.438990605,4.219903466,2.954568298,0.890093541,-1.418183803,-0.104633261,-0.798649886,2.061596194,2.814544738,3.103729448,1.672440969,3.576063428
68,Latvia,1.938875739,2.942647529,6.192385472,6.748450279,6.536199088,10.09297758,15.40231911,3.534106729,-1.08463595,4.370735599,2.257789244,-0.029454778,0.620490637,0.174242244,0.140633335,2.930363124,2.534454242,2.811409201,0.219064905,3.596476491
2,Armenia,1.060049293,4.721553366,6.961261359,0.638928002,2.892356625,4.407360896,8.949953354,3.406766827,8.176361385,7.650008079,2.558020078,5.789667785,2.981308689,3.731691193,-1.403607559,0.969553269,2.52023382,1.443446608,1.211435778,3.61401836
91,Philippines,2.722772277,2.289156627,4.829210836,6.516853933,5.485232068,2.9,8.260447036,4.219030521,3.789836348,4.718417047,3.026963911,2.582687661,3.597823439,0.674192537,1.253698801,2.853187726,5.309346616,2.392065344,2.393162393,3.674425533
31,Ecuador,12.48401857,7.929410005,2.742181329,2.407769783,3.298748463,2.27618478,8.40009594,5.159968292,3.554377346,4.474532658,5.10172181,2.721775777,3.589220166,3.966646233,1.728264633,0.417335589,-0.224103246,0.266012515,-0.338872393,3.681857276
49,Hungary,5.265448216,4.661016949,6.744346796,3.561517114,3.930326038,7.958745165,6.042512539,4.211711712,4.855557957,3.929920989,5.652145171,1.73319985,-0.227566271,-0.06164468,0.394769307,2.348242812,2.850247926,3.338586354,3.326743858,3.711359358
