,Country Name,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,平均值
80,Mauritania,1.381483962,6.928269551,4.732757925,8.566287249,18.33319876,-1.969422752,-0.331079195,0.097875872,2.620229521,4.172783283,4.470013182,4.150813186,4.274823271,5.376339237,1.260909224,6.270545694,4.772173639,5.296637357,-0.938516151,4.182427517
58,Jordan,5.783808422,4.161667319,8.567214617,8.146594741,8.092975103,8.176170012,7.220386045,5.023710197,2.314834143,2.737179832,2.429358335,2.609947414,3.38407811,2.496528695,1.994180818,2.473598525,1.91907105,1.927372025,-1.569473361,4.099431686
88,Pakistan,2.508337724,5.777033992,7.546860015,6.518778074,5.898984442,4.832817277,1.701405466,2.831658519,1.606688629,2.748405917,3.50703342,4.396456634,4.674707982,4.731147475,5.526735845,4.432625907,6.151702611,2.497636929,-1.274087443,4.032364706
99,Senegal,0.068696575,5.593950945,4.643293937,4.310238526,2.330770983,2.827119201,3.703169064,2.752104485,3.390889253,1.33409108,4.002995551,2.412385276,6.224074438,6.367043651,6.369684417,7.393737497,6.209241034,4.613628097,1.325505141,3.993295745
23,Cameroon,4.477026829,5.453153691,7.048862823,2.228270206,3.809583273,4.327589013,2.847677889,2.579251775,2.899024724,3.379211288,4.625978719,4.995529159,5.719818144,5.666952991,4.535794236,3.541176549,3.95551424,3.475059979,0.259932916,3.990810971
106,Togo,3.82662258,6.720171423,-0.978665335,-4.666299382,2.6501321,-1.175120391,4.062252827,5.537910973,6.099259163,6.398199053,6.543507029,6.112343077,5.920588573,5.742868453,5.559079305,4.347748238,4.9762131,5.459921448,1.752824967,3.941555642
70,Moldova,7.799999641,6.600000038,7.39999969,7.500000139,4.79999985,3.00000024,7.800000145,-6.000000289,7.100000084,5.818166219,-0.589733963,9.04386557,4.999625923,-0.338235559,4.408886709,4.690793676,4.301477757,3.683403898,-7.380182154,3.928319348
66,Lithuania,6.751414576,10.56595699,6.569490118,7.732367604,7.414121335,11.10748014,2.614423033,-14.83860837,1.651240653,6.03900816,3.843864749,3.550072843,3.537009879,2.024583955,2.518828273,4.282596951,3.993310328,4.625103139,-0.021762974,3.892657967
118,Kosovo,1.757148933,2.674439649,3.896137967,4.979335118,3.905154891,4.803988842,4.608635454,5.034883829,4.939924047,6.319886223,1.712195174,5.340908175,3.348804311,5.916270444,5.571756507,4.825690427,3.406631008,4.756830619,-5.340275302,3.813597175
76,Malta,2.565047048,4.074569852,0.139599084,3.383299657,2.510491947,4.775347325,3.825591401,-1.133105988,5.543569377,0.466127625,4.118660982,5.473057917,7.633119335,9.608131222,3.381115768,10.92532923,6.168984106,5.917344507,-8.324283232,3.739578798
15,Bolivia,2.485565738,2.711339837,4.173295589,4.421433127,4.797008824,4.564384269,6.148497875,3.356999574,4.126722591,5.204092443,5.122275581,6.796011428,5.460569506,4.8571873,4.263920838,4.195206301,4.223623511,2.216705778,-8.737884434,3.704576615
61,Kyrgyz Republic,-0.017324602,7.030293201,7.026812415,-0.175515413,3.102898745,8.542874764,8.40161606,2.886294575,-0.471566601,5.956274309,-0.088150201,10.91546945,4.024038626,3.875825448,4.335855917,4.739937225,3.757910125,4.600625666,-8.398364296,3.686621338
96,Romania,5.70299165,2.341147329,10.42811302,4.668148051,8.028811076,7.233807744,9.307467171,-5.517394408,-3.90123628,4.517086964,1.924993262,0.269963879,4.120674963,3.16050387,2.857546057,8.196506503,6.029019041,3.853163833,-3.677510791,3.660200154
92,Poland,2.035863041,3.498391213,4.98284457,3.506834614,6.131136459,7.061534634,4.199981264,2.832184053,2.934638181,5.042187883,1.545221571,0.856557081,3.836958494,4.383298635,2.953508842,5.140017574,5.945208477,4.449987879,-2.020070734,3.64822546
94,Paraguay,-0.021404395,4.320745486,4.057418364,2.133490665,4.807117193,5.421622872,6.49629212,-0.261137328,11.09523127,4.286371207,-0.708043112,8.293076489,5.301238592,2.957151735,4.268025833,4.810078856,3.204250341,-0.401855101,-0.819785391,3.64420451
25,Costa Rica,3.41687639,4.317179866,4.424599597,3.976666368,7.326695432,8.215131984,4.738174878,-0.873455943,5.36034348,4.40315924,4.88259241,2.494766112,3.542109878,3.652080968,4.204323252,4.157698963,2.615904404,2.417511818,-4.050908171,3.643234259
102,Slovak Republic,4.509444138,5.499083077,5.278880718,6.623461259,8.493176745,10.83202881,5.574886345,-5.455532867,6.71663275,2.671452779,1.318802246,0.632740007,2.697189807,5.167181606,1.943950861,2.938068678,4.030389714,2.519693137,-3.374681766,3.611413055
62,"Korea, Rep.",7.725142675,3.147291194,5.197391363,4.308542714,5.264326595,5.799548415,3.012984873,0.79269899,6.804824918,3.685667782,2.402530992,3.164708636,3.202453795,2.809103268,2.946881715,3.15963574,2.907403774,2.24397786,-0.709415359,3.571878944
0,Albania,4.53652416,5.528637465,5.514667911,5.526424247,5.902659036,5.983259519,7.50004143,3.35428935,3.706938153,2.545406145,1.4172428,1.002017541,1.774448853,2.218726375,3.314980684,3.8022274,4.019359685,2.088063376,-3.481630373,3.487067566
55,Israel,-0.114220928,1.393912964,4.784467426,4.134076619,5.582667959,6.033213571,3.251163361,0.883120394,5.668515118,5.561139076,2.587653844,4.415501587,3.919126893,2.485826289,4.521680309,4.276595951,4.070321887,4.156137989,-1.857289278,3.46071637
107,Thailand,6.149036052,7.189243303,6.289342143,4.187638429,4.967810892,5.435151691,1.725698849,-0.690618232,7.513390533,0.840132083,7.242796202,2.687495563,0.984468864,3.134047249,3.435157717,4.177681032,4.222870287,2.151656122,-6.19548916,3.444605769
24,Colombia,2.503980466,3.918271904,5.333022067,4.828761108,6.716868698,6.738194691,3.283446186,1.139648645,4.494658971,6.947891982,3.912635767,5.13399352,4.499030001,2.955901375,2.087382502,1.359360868,2.564324283,3.186855392,-7.048151208,3.397688275
34,Estonia,6.77136793,7.600265185,6.804007771,9.526426972,9.76558337,7.57914052,-5.132000958,-14.62905503,2.444265118,7.263084581,3.228200494,1.458428636,3.011366587,1.853020046,3.155564814,5.792044675,3.78420085,3.739706682,-0.551001258,3.340242999
47,Honduras,3.754337861,4.547038052,6.232302961,6.050599222,6.567243552,6.188327167,4.23160011,-2.43162788,3.731140344,3.835690662,4.128687749,2.791559757,3.058080562,3.840079971,3.892972197,4.842913911,3.84499477,2.653066255,-8.964760184,3.30496037
46,Guatemala,3.839287086,2.560377668,3.137916836,3.276026926,5.351397787,6.33771869,3.293524,0.476898107,2.884175428,4.163906883,2.974708568,3.694819199,4.443977583,4.092170816,2.677802555,3.079851491,3.4068734,4.002315059,-1.764082926,3.259456061
68,Latvia,7.088128657,8.422862207,8.284145978,10.72036596,11.97183569,9.941921628,-3.249120723,-14.26014004,-4.45556726,2.573712363,7.042247161,2.007966879,1.902172684,3.885260054,2.368614747,3.312475936,3.991854505,2.569703888,-2.202985338,3.258708157
21,Chile,3.202799135,4.723245269,6.674254168,5.837045719,6.049990826,5.168230985,3.789392806,-1.118037236,5.851651022,6.223896785,6.155340019,3.308508247,1.792649471,2.1519425,1.753038749,1.357695373,3.990029478,0.770539584,-5.978224062,3.24757836
18,Botswana,6.06953088,4.625894727,2.705821729,4.556645673,8.363871096,5.792555777,3.252072958,-14.14423462,10.12220912,6.838529748,-0.170900761,11.10282378,5.69696454,-4.850991817,7.201819029,4.113056143,4.189834074,3.032598741,-8.726408626,3.145878536
101,Serbia,6.380405304,4.387757023,9.028196928,5.530347121,5.107790141,6.439525554,5.655576622,-2.731751989,0.731044553,2.036276689,-0.681542369,2.892636734,-1.58951032,1.806059265,3.338586765,2.101163847,4.495121293,4.331734906,-0.903218502,3.071378924
11,Bulgaria,5.871931433,5.237155215,6.510425341,7.05634894,6.802589226,6.654386825,6.129559704,-3.347142095,1.541801443,2.10120575,0.754930386,-0.560493966,0.966869032,3.428054914,3.039825276,2.76217096,2.684760587,4.038142206,-3.958614598,3.03757403
97,Russian Federation,4.699991909,7.299952345,7.19994787,6.399965448,8.200068255,8.499977768,5.199969265,-7.799993913,4.5,4.300029186,4.024086157,1.755422149,0.736267221,-1.972719226,0.193690072,1.825790064,2.80724541,2.198075714,-2.663757511,3.021263589
105,Eswatini,4.380099088,3.880213586,3.623914226,5.99877655,5.992166838,4.435375577,0.821663914,1.565048852,3.793754968,2.247229761,5.396630697,3.861213798,0.923230547,2.227480675,1.062610193,2.026578156,2.368742043,2.703557595,-1.55964259,2.934139183
116,"Venezuela, RB",-8.855647353,-7.75530005,18.28660669,10.3179138,9.872149109,8.753578808,5.277854124,-3.202302657,-1.488791251,4.176425359,5.625956975,1.343094036,-3.894386475,5.176467082,5.937721807,4.510319628,4.147714626,3.586143356,-6.091285664,2.932854313
44,Guinea-Bissau,-0.985177525,0.568510176,2.76140199,4.266098931,2.309357998,3.262955456,3.203567307,3.368974958,4.6109709,8.084779734,-1.712683012,3.255904265,0.964560751,6.134082941,6.262805638,5.919176626,1.283736703,4.499999992,-2.399999999,2.929422307
53,"Iran, Islamic Rep.",8.07882928,8.639298397,4.336665979,3.189804087,4.999795262,8.155773524,0.250856553,1.007385458,5.797938302,2.645717918,-3.747171399,-1.521979205,4.984775067,-1.424884939,8.815086643,2.758505246,-2.253863607,-2.658206662,3.330288459,2.914979703
