,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
144,Luxembourg,LUX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.449620296,0.482433591,0.895946647,2.876322462,3.096381512,3.333679329,3.331679773,2.166156987,2.62542909,2.29443437,4.639353444,4.67221498,5.225680506,6.068098359,9.540655417,10.71767113,9.797346437,6.705494115,3.094660774,4.54652779,6.299900062,8.072943759,9.357050994,8.669271598,6.435857808,4.093587785,0.294563409,-0.056662909,1.436590566,3.370958873,3.253766591,3.118356599,3.15417376,3.588098185,2.194764687,1.86769425,1.183859688,1.367512612,0.95857011,1.025196765,3.15076707,2.663821106,2.074086136,2.049840306,2.225679164,2.487696652,2.666314946,2.312458618,3.40187963,0.368041998,2.273679116,3.410683411,2.662841655,1.734039635,0.628543985,0.474743161,0.290833333,1.730799591,1.528195243,1.743320757,0.819957302,2.526920091
145,Latvia,LVA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951.6961949,108.9895406,35.92470539,24.97593553,17.61046984,8.447383421,4.644214227,2.364818361,2.654254778,2.487040036,1.938875739,2.942647529,6.192385472,6.748450279,6.536199088,10.09297758,15.40231911,3.534106729,-1.08463595,4.370735599,2.257789244,-0.029454778,0.620490637,0.174242244,0.140633335,2.930363124,2.534454242,2.811409201,0.219064905,3.275829374
148,Morocco,MAR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.424299065,1.763124605,5.096729081,5.699711687,4.021541474,3.48282122,-1.013579365,-0.748276994,0.436479069,2.949891354,1.279181324,4.155352068,3.759170557,4.084614036,17.55682275,7.918289267,8.502152443,12.59700099,9.71603275,8.331365418,9.408379474,12.49252839,10.5278073,6.207935389,12.44756933,7.728638901,8.733559187,2.698739977,2.369055055,3.259969492,6.782594015,7.986166008,5.740246629,5.18311396,5.14167153,6.123581648,2.986809228,1.038198951,2.753113308,0.684782609,1.894634568,0.619801875,2.795619669,1.167733675,1.493444034,0.98264166,3.28476167,2.042085127,3.714843115,0.971862999,0.993557401,0.90692491,1.287122401,1.880654667,0.442310054,1.557907113,1.635311143,0.754663249,1.803916711,0.303386037,0.705968661,1.40195884
150,Moldova,MDA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.826264,1613.603989,486.4256238,29.86561041,23.5056773,11.77283245,7.695765175,39.25598069,31.29930158,9.764662858,5.301243903,11.74607921,12.52427684,11.95918372,12.77775578,12.36716684,12.78304726,-0.062718597,7.483850864,7.687251034,4.546334274,4.597878974,5.088785546,9.676240331,6.35930898,6.570229975,3.045053973,4.837783514,3.765971222,5.10641129
151,Madagascar,MDG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,4.201860366,3.211573979,0.815190377,0.956513164,3.828872827,2.878645343,5.385881492,5.622559653,6.120101865,22.10094442,8.191212832,4.986815119,3.108952891,6.528446923,14.05559226,18.21786589,30.53817743,31.78970465,19.32833859,9.856620954,10.55648396,14.4973321,14.99313513,26.85379714,9.012995946,11.78448383,8.592647605,14.51237861,10.0083612,38.9417909,49.08021006,19.75635454,4.486382617,6.208016087,9.929533993,11.8596845,7.916944845,16.49852553,-1.704004796,13.9558018,18.36382465,10.76563716,10.28796632,9.296508394,8.954218024,9.247321736,9.482540486,5.713844342,5.826429445,6.080408111,7.404191742,6.035758582,8.609050754,8.594229589,5.610514415,4.201793122,5.812251188
152,Maldives,MDV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,9.722193277,9.704072329,6.456360268,7.165858895,3.649911977,14.71367703,16.85599775,20.12735931,3.386100983,5.488861332,6.241245915,7.572834671,-1.404252338,2.953708361,-1.174756812,0.67257737,4.178672399,-1.260651135,-1.685412125,1.300275009,2.738421316,6.794773539,12.04145835,4.530176591,6.149885368,11.27341461,10.88469566,3.805630009,2.120001757,0.953206659,0.502509414,2.817473382,-0.133373386,0.220029731,-1.369774256,0.543149689
154,Mexico,MEX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.927518869,1.608759691,1.198984178,0.594055008,2.337903172,3.568038657,4.215788377,3.016948475,2.333950935,3.367003367,5.003412055,5.469028994,4.943692364,12.08193946,23.78401544,14.94453464,15.82472249,29.06412471,17.45729257,18.1912463,26.35165136,27.9337626,58.91341985,101.8749384,65.44880713,57.7484484,86.23331699,131.8273839,114.1622585,20.00787671,26.65167256,22.66235946,15.50789625,9.751460454,6.965812372,34.99927129,34.37838322,20.62562873,15.92839501,16.58561697,9.491561494,6.367738062,5.030727332,4.546900121,4.688408848,3.988057146,3.629467624,3.966849055,5.124982746,5.297355842,4.156727227,3.407378246,4.111509811,3.806390697,4.018616081,2.72064065,2.821707847,6.04145724,4.899350154,3.635961421,3.396834156,5.689208477
157,North Macedonia,MKD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.5833683,16.37358897,2.466600086,1.294364872,0.544199653,-1.279286576,6.60742291,5.198885257,2.314597941,0.855562123,-0.448650207,0.525515951,3.213629296,2.251757983,8.33189667,-0.739633963,1.50997522,3.904754221,3.316055667,2.785000567,-0.281705033,-0.299920476,-0.239290788,1.351618897,1.458312985,0.766439573,1.200073489,3.230749121
158,Mali,MLI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.076692998,0.606339704,1.80042722,-6.242505995,-0.263767884,23.17679115,13.44176968,6.805459968,-0.362999796,4.03658946,-1.201903686,-0.677661659,5.187011919,5.032822757,-1.34672619,-3.099781281,6.397882939,1.543525969,1.412002017,9.170988137,2.463751886,1.108926907,2.955643952,5.323128471,-0.606736356,0.883814547,1.450690576,-1.799647071,1.759857429,0.299546507,-1.658266948,0.43808894,3.925602831
159,Malta,MLT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.384615385,2.511321531,0.168674699,1.876353139,2.180243999,1.602218456,0.523123579,0.693868316,2.037300577,2.334287602,3.715658848,2.323812158,3.372761068,7.689289918,7.255616272,8.791666666,0.55151283,10.0403748,4.70751125,7.147107438,15.7472541,11.50975584,5.818233972,-0.88099756,-0.442500001,-0.23520746,2.027888714,0.431725669,0.938344387,0.847691359,2.983405861,2.542192848,1.633212099,4.144819542,4.129921816,4.426645503,2.054,3.11207792,2.385251354,2.134768888,2.369592875,2.929492443,2.188490481,1.303837774,2.790828481,3.007966525,2.773780065,1.249219238,4.258621719,2.084327461,1.515635136,2.962985282,2.375820578,1.180284364,0.310306472,1.100548264,0.642702772,1.364354482,1.157823625,1.642060018,0.638544957,1.497892179
162,Montenegro,MNE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.924512581,4.347122157,8.758727696,3.466723732,0.65494657,3.450143112,4.14524725,2.205892681,-0.710514052,1.548691582,-0.271385023,2.380235991,2.611223783,0.361563705,-0.2556557,2.410801984
163,Mongolia,MNG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.1504889,87.58000933,0.043516101,46.88995215,36.55611489,9.357042177,7.564941503,11.59553876,6.277360205,0.917074687,5.128994994,8.241154494,12.71656741,5.095166617,9.630963096,27.95566502,7.619505935,10.04620659,8.411214953,14.33033483,10.49065676,12.25398081,5.735682819,0.733272227,4.301431053,6.824247901,7.301069536,3.796040261,7.352812434
165,Mozambique,MOZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.427552781,13.24508791,8.489486755,14.5028053,3.788613309,12.42554217,11.16660561,2.60245457,4.261352509,2.559748758,3.550759674,17.41804182,15.11320739,3.9113344,2.781106312,3.141691294,5.688486991
166,Mauritania,MRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,7.433333333,8.152342538,1.31965861,12.9326821,6.600225649,5.628666667,10.14181756,9.37034416,4.128258613,6.543790685,4.681306239,4.625346953,8.031666655,4.074176136,3.254067458,4.714896347,3.895705258,5.151901508,10.36762335,12.12564872,6.241033281,7.254108413,7.346635412,2.220920324,6.283540874,5.686319596,4.902427272,4.129101738,3.534368561,3.237703083,1.48600677,2.275034573,3.048914829,2.300092621,2.385694885,3.565164847
168,Malawi,MWI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,11.81469755,9.821162444,13.50251052,20.0263032,10.51897599,14.04686796,25.15509543,33.91216494,12.44636205,11.82353805,12.61531538,23.75135302,22.77271023,34.64963615,83.32577475,37.60204502,9.13735243,29.74865128,44.80416429,29.58148846,22.7,14.74463461,9.576797869,11.42980608,15.41034466,13.97429435,7.952209909,8.712601866,8.422044277,7.411590929,7.622822628,21.271265,27.28333333,23.79206495,21.86734755,21.71111321,11.54339392,12.42017811,9.370836056,8.625514697,
169,Malaysia,MYS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.063182598,-0.180407722,0.108440268,3.105253656,-0.402731571,-0.105485232,0.967969025,4.57556214,-0.158346529,-0.409015025,1.843935966,1.613035964,3.231554224,10.56017574,17.32898098,4.487722269,2.633711507,4.788224014,4.860064586,3.654467998,6.674919535,9.7,5.81890003,3.704235463,3.897272601,0.346458791,0.737002855,0.290007909,2.556519453,2.813200897,2.617801047,4.358333333,4.7672283,3.536585366,3.724970554,3.450575096,3.488559459,2.662514597,5.270342003,2.744561302,1.534740237,1.416784732,1.807872463,1.089676326,1.421271159,2.975070927,3.609235642,2.027353178,5.440782211,0.583308406,1.622852356,3.174470922,1.663571025,2.105012312,3.142990509,2.104389802,2.090566595,3.871201158,0.884709161,0.662891866,-1.138702154,2.477102415
173,Niger,NER,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,1.004016064,4.373757456,10.57142857,0.430663221,-2.923098913,10.64566002,1.117838845,4.191616766,9.751168372,11.78501554,3.397508494,9.115802051,23.52968016,23.25108961,10.09320028,7.267877072,10.30527571,22.91340756,11.64183574,-2.489605687,8.364424118,-0.923399124,-3.207571342,-6.712108929,-1.39396304,-2.84352518,-0.775653011,-7.796641791,-4.475617902,-1.215034965,36.04105831,10.56328867,5.288857513,2.933452534,4.548015777,-2.302125038,2.900149736,4.005514284,2.628865979,-1.614407692,0.262543757,7.797497818,0.04048583,0.053959261,11.30510988,0.582906591,0.804073081,2.94238514,0.45508982,2.29723115,-0.93028726,-0.57609037,1.653889224,2.796373189,2.96760366,-2.489792651,2.89819376,3.837868028
174,Nigeria,NGA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.444327362,6.279147235,5.265632346,-2.694655352,0.856793146,4.103458738,9.690346084,-3.726336765,-0.476059059,10.1559792,13.75707992,15.99911485,3.457649752,5.402664454,12.67439318,33.96418832,24.3,15.08783406,21.70924574,11.70973062,9.97226199,20.81282291,7.697747247,23.21233155,17.82053329,7.435344828,5.717151454,11.29032258,54.51122478,50.46668812,7.364400306,13.0069731,44.58884272,57.16525283,57.03170891,72.8355023,29.26829268,8.529874214,9.996378124,6.618373395,6.933292156,18.87364621,12.8765792,14.03178361,14.99803382,17.86349337,8.22522152,5.388007969,11.58107517,12.55496039,13.72020184,10.84002754,12.21778174,8.475827285,8.062485824,9.009387183,15.67534055,16.52353998,12.09473155,11.39679497,13.24602343,16.95284572
175,Nicaragua,NIC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.069913523,5.986041863,3.750174658,5.302387732,8.470210636,9.599099861,9.140199668,11.12693474,19.82620313,3.687001605,5.455134259,8.082387981,7.193550533,7.135467853,6.035968618,3.997379967,3.523173176,3.850671663,4.94723728,5.376289908,3.681813416,4.928413969
176,Netherlands,NLD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.323943662,1.307639367,2.431122644,3.243647374,5.823768258,3.908037828,5.762140236,3.455332183,3.72079328,7.421790055,3.668930888,7.477678677,7.802792193,8.022209959,9.591422673,10.21747579,8.830651586,6.399294874,4.112011963,4.199299902,6.513455455,6.738926552,5.911096585,2.740840332,3.301640758,2.25858443,0.083346777,-0.691210481,0.737950688,1.082158103,2.454091848,3.158200415,3.183581818,2.584184487,2.801524633,1.923220035,1.949367132,2.109245627,1.959136323,2.157179181,2.360522338,4.155841272,3.287531047,2.09199839,1.263647392,1.688130179,1.101501065,1.613858598,2.486501983,1.18977687,1.275305696,2.341070178,2.455547653,2.506898527,0.97603508,0.600248147,0.316666667,1.381458714,1.703497947,2.633699102,1.272460378,2.675720088
177,Norway,NOR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.360492347,2.155172777,5.274259529,2.471610529,5.867015388,4.18722444,3.250563343,4.579269758,3.448293243,2.962949511,10.63720653,6.223863235,7.25843583,7.419472836,9.411768132,11.68922348,9.161472765,9.103839712,8.161671543,4.509727612,10.87866109,13.64296081,11.34099617,8.465244322,6.218274112,5.71485464,7.176492748,8.717047452,6.676365988,4.546143355,4.131033483,3.438195991,2.328085049,2.288269332,1.375674981,2.460367787,1.262532492,2.566923359,2.2524133,2.365967366,3.085506091,3.00419704,1.286725284,2.487825535,0.454498502,1.532133676,2.329349808,0.712589074,3.753930818,2.197385869,2.418906395,1.284951588,0.696864111,2.120486204,2.041702867,2.171136654,3.55,1.875100596,2.764831345,2.167730033,1.286584907,3.483880553
184,Pakistan,PAK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.947368421,1.640419948,-0.516462234,1.456488448,4.179586881,5.568635479,7.227621598,6.811399634,0.170627348,3.186986796,5.34984091,4.730691482,5.183237645,23.07008403,26.66303485,20.90450946,7.158323731,10.13296769,6.138692667,8.267046976,11.93823091,11.87991359,5.903528784,6.3620335,6.087166736,5.614839218,3.506414248,4.681218546,8.837937018,7.844264737,9.052131553,11.79127034,9.509041462,9.97366476,12.36819439,12.34357852,10.37380859,11.37549289,6.228004154,4.142637181,4.366664513,3.148261446,3.290344726,2.914134701,7.444624693,9.06332737,7.921084401,7.598684411,20.28612109,13.64776506,12.93887056,11.91609271,9.682351861,7.692156119,7.189384028,2.529328173,3.765119164,4.08537368,5.078057259,10.5783618,9.739993139,9.496210561
185,Panama,PAN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.051177072,0.613810742,0.788002034,0.449887528,2.413535705,0.461613217,0.193470375,1.375814627,1.61904762,1.827553889,3.083294984,1.919642857,5.409548839,6.856430501,16.26806663,5.881041307,3.949999999,4.585537919,4.200521233,7.988818596,13.80790191,7.302328365,4.250571763,2.102841244,1.582643329,1.026619893,-0.066384108,0.996423097,0.359220845,0.205867258,0.769485355,1.256260777,1.82452157,0.453930079,1.268431901,0.994206983,1.255716611,1.324351221,0.559081293,1.247182569,1.498961116,0.307062436,1.005830904,0.391666667,0.474723078,2.855883248,2.457893464,4.168633003,8.758683177,2.409053041,3.491288726,5.875802437,5.698199592,4.027159916,2.626526999,0.137492058,0.739734025,0.875585919,0.761578359,-0.355083821,-1.550275408,1.630703373
186,Peru,PER,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.664459163,5.916708988,6.641093264,6.070143884,9.792284867,16.38996139,8.840603749,9.783602561,19.08661855,6.236158061,5.025235901,6.790639365,7.219722168,9.489051095,16.89166667,23.6187353,33.48327566,38.05409142,57.84878263,66.69442297,59.14507124,75.43326876,64.44815854,111.1506352,110.2085196,163.3995052,77.92102555,85.82230624,667.0193286,3398.67901,7481.663611,409.5301666,73.52829424,48.57998645,23.73690506,11.12870297,11.53794241,8.56218949,7.247821752,3.469659963,3.757338333,1.977098785,0.193135004,2.259377534,3.662473201,1.616301939,2.002258012,1.779986447,5.785875982,2.936231536,1.528320597,3.369310953,3.611212949,2.767896661,3.411945798,3.398091947,3.557176636,2.994900458,1.50915423,2.252121914,2.002412058,4.271663815
187,Philippines,PHL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.15482178,1.595633005,5.796652201,5.62554937,8.183079057,2.564102564,5.4,6.253953194,2.358806459,1.955510323,14.38146168,21.40334354,8.204034135,16.58003226,34.16359164,6.761402705,9.199227136,9.898751597,7.334525939,17.53333333,18.20051049,13.08259852,10.22172714,10.02935656,50.33897564,23.10310718,1.148137777,4.069767442,13.86006917,12.24299065,12.17735221,19.26145853,8.651003579,6.716311041,10.38647343,6.83199611,7.476103778,5.590259397,9.234934323,5.939049018,3.977125032,5.345501956,2.722772277,2.289156627,4.829210836,6.516853933,5.485232068,2.9,8.260447036,4.219030521,3.789836348,4.718417047,3.026963911,2.582687661,3.597823439,0.674192537,1.253698801,2.853187726,5.309346616,2.392065344,2.393162393,3.927180221
190,Poland,POL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,1.099999999,-0.098911967,2.475247525,7.053140096,2.25631769,4.413062666,4.902789518,8.101265823,7.025761124,9.682713348,19.12718204,103.5587189,25.53475936,15.40099943,11.52126074,16.54996817,26.37902785,58.72082973,244.550933,567.8788007,76.76949921,46.0985621,36.96416661,32.99127661,27.95138856,19.79496692,14.91315861,11.59785543,7.154072912,9.900175388,5.408335456,1.90528215,0.682701376,3.382646819,2.183798724,1.284693944,2.458743124,4.164971935,3.795392425,2.580693703,4.239401496,3.560371517,0.991982606,0.053821313,-0.874125874,-0.664767331,2.075935537,1.812951565,2.227478809,3.374469726,5.055027047
194,Portugal,PRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.046592778,1.54899697,2.662064179,2.021582728,3.444898482,3.424927777,5.039267219,5.526476008,6.081361711,8.782771056,6.38014449,11.94689837,10.66335598,12.97460852,25.08277786,15.27168575,21.1419048,31.0167491,21.03877236,21.89922481,15.86748038,19.04041075,21.67928373,24.00276238,28.38463889,19.46141001,12.33133349,9.634831862,10.10163212,12.68630365,13.63057057,11.84948418,9.559260332,6.783779947,5.420440192,4.222816141,3.068977325,2.336862983,2.572752259,2.340094903,2.853030393,4.369903306,3.600346583,3.218990907,2.365362041,2.277163949,3.107665459,2.453965281,2.588506577,-0.835530022,1.402572899,3.653011004,2.773338541,0.274416667,-0.278153367,0.487938624,0.607397075,1.368614116,0.993715683,0.33817841,-0.01243833,1.265657191
195,Paraguay,PRY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.181818182,18.48739496,1.418439716,2.097902098,1.369863014,3.859298158,2.873194222,1.365267592,0.708073578,2.246847536,-0.859556021,4.953256936,9.180374973,12.79689453,25.23331778,6.693060084,4.474614747,9.359852917,10.66024759,28.1610386,22.44733014,12.97469747,5.120065437,13.43375556,20.31146255,25.21071644,31.74259727,21.81027404,22.59425718,26.42212672,37.25995618,24.22535211,15.19274376,18.20866142,20.56619484,13.42541436,9.79968339,6.949566085,11.55326844,6.752265861,8.982159768,7.268060286,10.51024209,14.23679705,4.32326493,6.807382031,9.591308846,8.128776435,10.15454466,2.591946734,4.651162791,8.253968254,3.67591898,2.683857387,5.028827675,3.129002745,4.086822806,3.602477413,3.975610157,2.757097276,1.767515924,4.787983101
196,West Bank and Gaza,PSE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.087005912,5.579645058,5.544391804,2.798198924,1.222784759,5.70951586,4.403032217,3.004174986,4.107250707,3.842341256,1.859743794,9.889997887,2.753934851,3.749157276,2.877243585,2.779087683,1.724399336,1.7329851,1.431611458,-0.219106605,0.212570934,-0.195107774,1.580183336,-0.735332001,1.237481028
201,Romania,ROU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.6224949,211.2055876,255.1668618,136.7593928,32.24248473,38.82930134,154.7634804,59.09658275,45.80378113,45.66659404,34.47701235,22.53988626,15.27348899,11.87436359,9.014912833,6.558514123,4.837329283,7.850802557,5.587420043,6.091416686,5.789253288,3.334922677,3.984712355,1.068309877,-0.594156437,-1.544796668,1.339021211,4.625484431,3.827854326,2.631073112,5.052328761
202,Russian Federation,RUS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.2457204,307.7226356,197.4142681,47.7520122,14.76132927,27.68567981,85.7464941,20.79876066,21.47700721,15.78873079,13.66329302,10.88861573,12.68530395,9.668654548,9.007298689,14.11076778,11.64732958,6.849392303,8.440464859,5.074743008,6.753710262,7.823411839,15.53440505,7.04244763,3.683329444,2.878297236,4.470366608,3.381659372,6.69445892
203,Rwanda,RWA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,1.4529273,3.161936973,0.484939553,0.514885808,0.488580074,3.092193809,9.373674076,31.08829937,30.22604657,7.165861514,13.65514651,13.2705338,15.67332944,7.249392993,6.450664472,12.56513653,6.593002143,5.369570388,1.759330057,-1.117066573,4.133014908,2.978643557,1.010278248,4.185763726,19.63716581,9.560411876,12.35438876,,,7.411371735,12.01542252,6.210067095,-2.405932097,3.899529803,3.342855067,1.992585425,7.44970014,12.25071029,9.014089181,8.882826548,9.080722059,15.43821387,12.94439784,-0.246128693,3.080170692,10.27101823,5.92426868,2.354490528,2.528502842,7.17434302,8.279536723,-0.31121016,3.34787655,9.850399023,-0.391346748
207,Senegal,SEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,0.058333333,4.022653452,2.810248199,3.878202632,6.154884174,11.28531073,16.60109151,31.65342332,1.083092187,11.34058564,3.419651056,9.653359853,8.729027661,5.91319372,17.37638522,11.61698457,11.78402748,13.00005762,6.184778545,-4.140723786,-1.826682251,0.447309341,0.32509863,-1.753556902,-0.109942967,-0.586434615,32.29366686,7.864007846,2.754306635,1.753164781,1.156780704,0.827250608,0.731981982,2.974500839,2.337301875,-0.051997024,0.514781781,1.711333259,2.112285839,5.853304285,7.347202366,-2.248021479,1.228681197,3.403228298,1.418228712,0.710245487,-1.090255074,0.135211934,0.837284943,1.318153148,0.460985642,1.758565176,2.547434646,
211,El Salvador,SLV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.038974199,-2.682470368,0.096153846,1.569004163,1.757566204,0.456974673,-1.187355436,1.466916355,2.537680713,-0.19499025,2.817853922,0.445808668,1.535215367,6.391974203,16.89903684,19.08849965,7.034689632,11.82027754,13.27512329,14.05602474,17.36696826,14.79715163,11.72888687,13.31431773,11.50716951,22.32837506,31.93501615,24.86450034,19.76116179,17.63407994,23.99916511,14.40267488,11.21448138,18.50668833,10.58580665,10.02965645,9.788920402,4.490136279,2.547059776,0.51482713,2.271287568,3.750820575,1.865525036,2.120390917,4.451943924,4.690948709,4.037123594,4.578085724,6.707922935,1.055950297,1.179335769,5.128923767,1.729734816,0.757669185,1.141344675,-0.731384487,0.604049087,1.012354033,1.090330006,0.075324135,-0.371590212,3.466925853
214,Serbia,SRB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.66051519,95.60092612,23.30786614,30.1596998,42.45390546,71.12062879,95.00522581,19.49083216,9.876178897,11.02636272,16.11998065,11.724023,6.391706444,12.41098678,8.116950922,6.142553602,11.13739763,7.330385896,7.694263629,2.082447939,1.39235822,1.122313974,3.131062486,1.959840763,1.849229845,1.575532901,4.085102853
221,Slovak Republic,SVK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.893505198,23.28702766,13.41552034,9.841095798,5.775827862,6.141989996,6.665651232,10.57044161,12.0357806,7.329620191,3.12714223,8.554143054,7.548500882,2.709084946,4.483331204,2.756723716,4.598179763,1.615104641,0.957018133,3.919285991,3.606102635,1.40047369,-0.07616533,-0.325219777,-0.520010196,1.311945882,2.514037129,2.664561334,1.936941267,3.149606299
222,Slovenia,SVN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,42.62295273,30.1125436,40.21349184,53.67196691,79.40638115,95.88650521,132.072721,198.7537129,1281.443494,552.0835289,114.8329356,209.9337312,31.76213063,20.99181805,13.46372962,9.864450615,8.359679907,7.891166829,6.155587545,8.911744187,8.379665875,7.480777707,5.544164218,3.592975942,2.451501323,2.457924442,3.657495633,5.647423806,0.839262247,1.801170221,1.802851719,2.59741386,1.769200859,0.199343827,-0.525552286,-0.054999542,1.429107433,1.73860862,1.630522608,-0.054856816,1.917065061
223,Sweden,SWE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.141779151,2.15797311,4.766197219,2.871740345,3.387662311,5.012771296,6.404808253,4.28931923,1.943125825,2.691994586,7.016358851,7.395541138,6.007389699,6.717997398,9.911725301,9.779873988,10.24922465,11.44180511,9.995265417,7.20978617,13.70632236,12.10393853,8.58918509,8.873021524,8.04424239,7.372574581,4.235910111,4.188571518,5.824898684,6.443275874,10.36655339,9.444627329,2.374367251,4.728173046,2.158138007,2.455148578,0.533131979,0.658410256,-0.267132668,0.462175756,0.899143734,2.405958341,2.158482136,1.925655349,0.373659829,0.453170853,1.360214686,2.212168834,3.437049106,-0.494460544,1.157988027,2.961150738,0.888377507,-0.04429297,-0.179638494,-0.046784745,0.984269245,1.794499047,1.953535301,1.784150974,0.497367319,2.163197364
224,Eswatini,SWZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,3.177521008,1.824043438,3.449425095,3.205541238,1.849539566,2.321661176,2.366332185,11.54352597,19.28777545,12.04574193,6.530912659,20.80512183,8.517614763,16.45351697,18.6839754,20.05579665,10.80742134,11.56752438,12.93972664,20.46263345,13.73707533,13.37662338,20.39456228,7.546164773,13.09228991,8.934306569,7.558295363,12.02342387,13.76932488,12.28859126,6.425213303,7.125327225,8.109965636,6.088860634,12.20853585,5.942109823,12.01971547,7.29,3.445335073,4.774004046,5.304639463,8.076088279,12.65746019,7.448234234,4.509236918,6.107427146,8.939646828,5.621306235,5.681348858,4.951244937,7.847274591,6.221375289,4.815061675,2.598016203,,
232,Togo,TGO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,-2.318840581,0.296735906,6.015779093,4.480620155,6.492061136,7.726607678,3.615314966,12.83193169,18.0121995,11.64073081,22.45701341,0.442773094,7.539251208,12.30685721,19.71650236,11.12967333,9.35546508,-3.52662871,-1.814414382,4.124615264,0.05400885,-0.15091098,-0.839403117,1.015341505,0.387081798,1.393786637,-1.006881689,39.16276738,16.43350345,4.6875,8.250825083,0.975338381,-0.053213625,1.862605955,3.919591337,3.059818575,-0.930000884,0.393078681,6.78292893,2.228977794,0.945673272,8.694828144,3.71360592,1.445945174,3.563514729,2.577181741,1.825394759,0.190875076,2.58390527,1.285246608,-0.980289496,0.928170504,0.685897591,1.827540385,
